rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
1,Florida,14,13,1,Louisiana State,2254.708581088774,22016.922515994265,2397.4109819569976
2,Southern California,13,11,2,Michigan,2183.093177447608,19341.97936721873,2300.574155509669
3,Louisville,13,12,1,West Virginia,2037.9847835982607,19245.352413352786,2266.8024792678334
4,Ohio State,13,12,1,Michigan,2183.093177447608,18197.410950522655,2227.6872291248815
5,Auburn,13,11,2,Florida,2397.4109819569976,17531.062242306223,2047.2510038247183
6,Louisiana State,13,11,2,Arkansas,2082.209981191448,17497.382382573993,2254.708581088774
7,Michigan,13,11,2,Wisconsin,2124.432411118637,17228.387668974556,2183.093177447608
8,Boise State,13,13,0,Oklahoma,1973.3277698701231,16696.27624135512,2246.4929890240073
9,West Virginia,13,11,2,Rutgers,1944.1319734489412,16608.54044930264,2037.9847835982607
10,Oklahoma,14,11,3,Texas A&M,1782.6935824024272,15995.32935454942,1973.3277698701231
11,California,13,10,3,Oregon State,1805.2907244946396,15750.939624193757,2013.0312182381383
12,Wisconsin,13,12,1,Arkansas,2082.209981191448,15434.061036990763,2124.432411118637
13,Rutgers,13,11,2,Louisville,2266.8024792678334,15265.28332737489,1944.1319734489412
14,Oregon State,14,10,4,Southern California,2300.574155509669,15255.45275791479,1805.2907244946396
15,Notre Dame,13,10,3,Penn State,1972.2978076988693,14605.325858007427,1984.8065523391442
16,Tennessee,14,9,5,Georgia,2044.5582340970777,14443.777949466608,1928.9881659336736
17,Wake Forest,14,11,3,Boston College,1950.0893920083595,14433.252519092875,1934.0930426562227
18,Brigham Young,13,11,2,Texas Christian,1754.2045760934072,14327.14285082015,1968.7107982371335
19,Boston College,13,10,3,Virginia Tech,1977.0697230553037,14231.670312482984,1950.0893920083595
20,Texas,13,10,3,Oklahoma,1973.3277698701231,13792.92941499587,1895.4649360804506
21,Arkansas,14,10,4,Auburn,2047.2510038247183,13675.924325086959,2082.209981191448
22,Virginia Tech,13,10,3,Wake Forest,1934.0930426562227,13142.860650239503,1977.0697230553037
23,Georgia,13,9,4,Auburn,2047.2510038247183,13045.17019736491,2044.5582340970777
24,Penn State,14,10,4,Tennessee,1928.9881659336736,12780.615151936841,1972.2978076988693
25,Texas Christian,13,11,2,Texas Tech,1595.6833463508597,12665.098388028484,1754.2045760934072
26,South Carolina,14,9,5,Kentucky,1885.2736592933995,12662.323718201149,1949.2676106521483
27,Hawaii,14,11,3,Arizona State,1654.298636267914,12627.725681641154,1807.1506799940296
28,Houston,15,10,5,Oklahoma State,1621.2767006684342,12181.12320526056,1707.0079615218622
29,Southern Mississippi,15,10,5,Houston,1707.0079615218622,11988.950075006684,1618.3471860046811
30,UCLA,14,7,7,Southern California,2300.574155509669,11651.87817837203,1677.661376143643
31,Texas A&M,13,9,4,Texas,1895.4649360804506,11590.322468721743,1782.6935824024272
32,Nebraska,14,9,5,Texas A&M,1782.6935824024272,11582.678919302492,1741.0446312227245
33,South Florida,13,9,4,West Virginia,2037.9847835982607,11544.809377612703,1810.6794434863368
34,Central Michigan,14,10,4,Middle Tennessee State,1451.9482896587988,11440.804281739289,1633.3860943218779
35,Maryland,13,9,4,Clemson,1817.8702237613174,11376.363850506,1733.5838477299662
36,Kentucky,13,8,5,Georgia,2044.5582340970777,11038.145421304518,1885.2736592933995
37,Georgia Tech,14,9,5,Virginia Tech,1977.0697230553037,11017.15982530555,1795.486136113144
38,Florida State,14,8,6,UCLA,1677.661376143643,10976.367876481501,1791.675677772544
39,Clemson,13,8,5,Wake Forest,1934.0930426562227,10844.5802629665,1817.8702237613174
40,Oregon,13,7,6,Oklahoma,1973.3277698701231,10580.22707286488,1646.2217633671153
41,Texas Tech,13,8,5,Texas A&M,1782.6935824024272,10522.503979880561,1595.6833463508597
42,Cincinnati,13,8,5,Rutgers,1944.1319734489412,10162.972849182763,1864.7267659972465
43,Missouri,13,8,5,Texas Tech,1595.6833463508597,9947.015048341134,1633.5353578195009
44,Tulsa,13,8,5,Navy,1659.1637329985078,9848.372814693088,1455.5871660972261
45,San Jose State,13,9,4,New Mexico,1291.7464740755693,9614.440341322292,1481.7254152678934
46,Arizona State,13,7,6,Arizona,1694.762548683647,9434.503295198567,1654.298636267914
47,Purdue,14,8,6,Minnesota,1595.3131505770311,9400.680348961749,1490.8515191359975
48,Arizona,12,6,6,California,2013.0312182381383,9164.583416692876,1694.762548683647
49,Western Michigan,13,8,5,Virginia,1405.9630182599237,9102.826778892142,1406.8877221528887
50,East Carolina,13,7,6,Southern Mississippi,1618.3471860046811,9084.722576945447,1508.9264488342878
51,Utah,13,8,5,Texas Christian,1754.2045760934072,9059.06512554012,1559.7351673682977
52,Ohio,15,9,6,Western Michigan,1406.8877221528887,8986.62689237511,1343.177692536054
53,Navy,13,9,4,East Carolina,1508.9264488342878,8882.508539137767,1659.1637329985078
54,Rice,13,7,6,East Carolina,1508.9264488342878,8734.850562712601,1371.2178724747114
55,Washington State,12,6,6,Oregon State,1805.2907244946396,8713.473687147145,1581.6160193274718
56,Kansas State,13,7,6,Texas,1895.4649360804506,8562.785630702783,1446.7423217091057
57,Oklahoma State,13,7,6,Nebraska,1741.0446312227245,8512.049439936596,1621.2767006684342
58,Nevada,13,8,5,San Jose State,1481.7254152678934,8433.817449392585,1514.5820565173956
59,Troy,13,8,5,Middle Tennessee State,1451.9482896587988,8168.0642649133315,1410.9210521972363
60,Pittsburgh,12,6,6,Cincinnati,1864.7267659972465,7749.525596294736,1582.792850711999
61,Washington,12,5,7,Arizona,1694.762548683647,7702.860278392342,1494.8957655603663
62,Miami (FL),13,7,6,Boston College,1950.0893920083595,7663.063976517314,1514.8127684102312
63,Kansas,12,6,6,South Florida,1810.6794434863368,7438.216749605262,1468.2692693999488
64,Minnesota,13,6,7,Iowa,1436.8857843379037,7317.237316539777,1595.3131505770311
65,Northern Illinois,13,7,6,Central Michigan,1633.3860943218779,7261.376778319032,1398.5596781287632
66,New Mexico,13,6,7,Utah,1559.7351673682977,6940.205613833226,1291.7464740755693
67,Alabama,13,6,7,Hawaii,1807.1506799940296,6915.660362051418,1532.771881785141
68,Southern Methodist,12,6,6,Tulsa,1455.5871660972261,6865.333461075856,1358.9978047322998
69,Wyoming,12,6,6,Utah,1559.7351673682977,6734.817009190974,1458.135871651264
70,Iowa,13,6,7,Purdue,1490.8515191359975,6646.144495670741,1436.8857843379037
71,Middle Tennessee State,13,7,6,Louisiana-Monroe,1222.4610477867743,6479.655966272357,1451.9482896587988
72,Indiana,12,5,7,Iowa,1436.8857843379037,6427.728896420273,1350.894156094132
73,Arkansas State,12,6,6,Troy,1410.9210521972363,6307.034017932728,1135.7311859182507
74,Kent State,12,6,6,Toledo,1184.045065223019,5963.62778856683,1113.6893772121773
75,Texas-El Paso,12,5,7,Southern Methodist,1358.9978047322998,5807.014202289551,1140.616356674166
76,Virginia,12,5,7,Miami (FL),1514.8127684102312,5767.57275737539,1405.9630182599237
77,Louisiana,12,6,6,Houston,1707.0079615218622,5667.819262015395,1139.5653106401946
78,Toledo,12,5,7,Kansas,1468.2692693999488,5581.3072179947985,1184.045065223019
79,Ball State,12,5,7,Toledo,1184.045065223019,5029.234165387162,1259.1178540760825
80,Tulane,12,4,8,Mississippi State,1384.7256688059035,4937.1120820702945,1170.8226849800794
81,Akron,12,5,7,North Carolina State,1101.7642620113052,4911.421764672134,1121.9345222252305
82,Air Force,12,4,8,Wyoming,1458.135871651264,4862.932781796461,1278.1764644201642
83,Syracuse,12,4,8,Wyoming,1458.135871651264,4778.739437808409,1411.6741408863043
84,Baylor,12,4,8,Kansas,1468.2692693999488,4741.984592321238,1258.45021951619
85,Michigan State,12,4,8,Pittsburgh,1582.792850711999,4727.880463398688,1291.1064638653386
86,Marshall,12,5,7,Tulane,1170.8226849800794,4653.988280877736,1338.0129273871903
87,Fresno State,12,4,8,Nevada,1514.5820565173956,4490.1973744186,1267.0949189696864
88,Mississippi,12,4,8,Mississippi State,1384.7256688059035,4419.498343257117,1426.3610099516761
89,Northwestern,12,4,8,Iowa,1436.8857843379037,4245.51459266087,1250.8963981677946
90,Florida Atlantic,12,5,7,Louisiana-Monroe,1222.4610477867743,4142.179086019906,1195.7547046177185
91,Connecticut,12,4,8,Pittsburgh,1582.792850711999,4105.415772386974,1346.3154423006674
92,Alabama-Birmingham,12,3,9,East Carolina,1508.9264488342878,3993.282458247131,1089.554245584941
93,Iowa State,12,4,8,Missouri,1633.5353578195009,3935.186327481163,1131.360935410861
94,North Carolina State,12,3,9,Boston College,1950.0893920083595,3921.5591203024005,1101.7642620113052
95,Bowling Green,12,4,8,Ohio,1343.177692536054,3753.314300861575,924.441560139457
96,Vanderbilt,12,4,8,Georgia,2044.5582340970777,3692.1901113848985,1329.250996377741
97,Central Florida,12,4,8,Marshall,1338.0129273871903,3680.8008579885627,1188.2024213344391
98,Colorado State,12,4,8,Fresno State,1267.0949189696864,3572.631109595177,1120.0843166143866
99,San Diego State,12,3,9,Air Force,1278.1764644201642,3330.3910872186952,1157.7550496914134
100,Idaho,12,4,8,New Mexico State,1029.8844173008174,3179.594679789856,1059.8505300524055
101,North Texas,12,3,9,Southern Methodist,1358.9978047322998,3117.757052614469,988.0569040358953
102,Louisiana-Monroe,12,4,8,Louisiana,1139.5653106401946,2927.3919126241467,1222.4610477867743
103,Mississippi State,12,3,9,Alabama,1532.771881785141,2799.6952177977946,1384.7256688059035
104,Colorado,12,2,10,Texas Tech,1595.6833463508597,2727.0442817617204,1194.8862803543182
105,Army,12,3,9,Baylor,1258.45021951619,2544.9569130926275,992.9661194552406
106,New Mexico State,12,4,8,Louisiana Tech,885.8803705479811,2369.8765977854946,1029.8844173008174
107,Louisiana Tech,13,3,10,North Texas,988.0569040358953,2289.81234875417,885.8803705479811
108,Buffalo,12,2,10,Kent State,1113.6893772121773,2071.998281856392,956.6019866170572
109,Illinois,12,2,10,Michigan State,1291.1064638653386,1929.1682800050912,1033.7310719880588
110,Miami (OH),12,2,10,Buffalo,956.6019866170572,1881.0435467565142,940.5570518684185
111,Nevada-Las Vegas,12,2,10,Air Force,1278.1764644201642,1868.6406611040597,932.1303061841445
112,North Carolina,12,3,9,North Carolina State,1101.7642620113052,1796.2645348329388,1181.6171646033692
113,Stanford,12,1,11,Washington,1494.8957655603663,1494.8957655603663,1265.999073573152
