rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
48,Southern California,12,6,6,UCLA,1809.0585840866995,8767.205698046013,1766.3499091870601
49,Kansas State,12,6,6,Southern California,1766.3499091870601,8655.725009274634,1762.0393036484168
50,Miami (OH),12,7,5,Bowling Green,1694.4526942002447,8600.614598176682,1541.2838387209697
51,Pittsburgh,12,7,5,Virginia Tech,1709.1734409751534,8569.788297824658,1752.1538153004205
52,Louisiana Tech,12,7,5,Boise State,1588.1780232713716,8319.16815024486,1486.690465310821
53,Rice,12,8,4,Hawaii,1711.902605522447,8311.376214100641,1414.580898169795
54,Penn State,11,5,6,Ohio State,1786.384974734131,7930.68179469749,1632.5300223890024
55,Indiana,11,5,6,Michigan State,1674.9029499800906,7449.857984902223,1649.9007435047208
56,Texas Christian,12,6,6,Louisville,1776.2682768868267,7437.546522814061,1356.3546900704587
57,Middle Tennessee State,11,8,3,Troy,1493.0955557042075,7388.752776054939,1506.3622683013014
58,Wake Forest,11,6,5,North Carolina,1920.9056020940243,7254.4921529697685,1571.6471020649828
59,South Florida,11,8,3,Pittsburgh,1752.1538153004205,7206.532440324284,1529.7641680602212
60,Notre Dame,11,5,6,Southern California,1766.3499091870601,7130.269940338684,1734.6133876645783
61,Southern Mississippi,11,6,5,East Carolina,1507.3832089420678,7069.132365005859,1463.8477636062446
62,Cincinnati,12,7,5,Alabama-Birmingham,1383.8792812740357,6976.1996956671965,1428.4682386469399
63,Wisconsin,12,5,7,Ohio State,1786.384974734131,6756.748085471204,1502.8531922550012
64,Virginia,12,5,7,Georgia Tech,1887.270653998888,6700.53850760927,1447.2440861626046
65,Northern Illinois,11,6,5,South Florida,1529.7641680602212,6537.330035804807,1423.1185965131854
66,New Mexico,11,6,5,Nevada-Las Vegas,1359.6566835657425,6520.372975943181,1470.1851842578137
67,East Carolina,12,6,6,Cincinnati,1428.4682386469399,6360.360173819707,1507.3832089420678
68,Alabama-Birmingham,11,6,5,Texas Christian,1356.3546900704587,6192.040208719084,1383.8792812740357
69,Kent State,11,6,5,Miami (OH),1541.2838387209697,6129.24921162187,1431.4916612527288
70,Troy,11,7,4,Mississippi State,1522.963957117762,6108.725151879981,1493.0955557042075
71,Central Florida,11,6,5,Alabama-Birmingham,1383.8792812740357,5999.970661379833,1461.966427336372
72,Oregon State,11,5,6,Washington,1875.1333487604163,5860.618198585991,1643.355172428732
73,Oklahoma State,11,4,7,Oklahoma,2128.6339020336563,5793.19745810027,1462.5306580925537
74,Arizona,11,5,6,Arizona State,1462.8942000820011,5716.3619648821805,1515.903810446923
75,Air Force,12,6,6,Utah,1778.3821793636907,5486.018434025977,1221.9711524684985
76,Northwestern,11,4,7,Michigan State,1674.9029499800906,5295.039287324396,1355.6453628723027
77,Ball State,11,5,6,Toledo,1701.865716343117,5141.876680074329,1215.0829329005626
78,North Texas,12,5,7,Middle Tennessee State,1506.3622683013014,4888.606432053749,1221.076144373086
79,Memphis,11,5,6,South Florida,1529.7641680602212,4876.479883236391,1353.2127310101641
80,Arizona State,11,4,7,Oregon State,1643.355172428732,4840.732396159334,1462.8942000820011
81,Minnesota,11,4,7,Michigan State,1674.9029499800906,4753.931214638619,1487.4109486657476
82,Western Michigan,11,5,6,Bowling Green,1694.4526942002447,4509.42276370702,1305.410994472814
83,Mississippi State,11,3,8,Mississippi,1688.0127285206938,4360.040864239462,1522.963957117762
84,Nevada-Las Vegas,11,4,7,Air Force,1221.9711524684985,4334.084616589695,1359.6566835657425
85,Southern Methodist,11,4,7,Rice,1414.580898169795,4259.374186437184,1272.1100920516922
86,Missouri,11,4,7,Oklahoma State,1462.5306580925537,4019.4526584070745,1367.6835597564839
87,Nevada,11,3,8,Hawaii,1711.902605522447,3855.691974120343,1199.5058484846104
88,Akron,11,4,7,Kent State,1431.4916612527288,3785.6677107328014,1187.3856146083813
89,New Mexico State,12,5,7,Louisiana,897.090965969537,3770.8017274378485,1154.4582477261495
90,Temple,11,4,7,West Virginia,1359.555586345253,3638.078164419705,1317.3829613258188
91,West Virginia,11,3,8,Kent State,1431.4916612527288,3215.0688480963663,1359.555586345253
92,Utah State,11,4,7,Central Florida,1461.966427336372,3012.126458722651,1235.4843940303306
93,San Jose State,12,3,9,Nevada,1199.5058484846104,2842.496796697581,1201.8023400544187
94,Kansas,11,3,8,Texas Tech,1802.7145934557586,2797.456698496596,1248.7024635591972
95,San Diego State,11,3,8,Colorado State,1571.6816005541543,2561.385377514153,1098.4839177066465
96,Buffalo,11,3,8,Army,963.0837168195118,2494.851032190497,924.1183840677921
97,Army,11,3,8,Tulane,1077.0877216509657,2472.8178051473915,963.0837168195118
98,Baylor,11,3,8,New Mexico,1470.1851842578137,2312.565453765845,1129.5105724210234
99,Kentucky,11,2,9,Ball State,1215.0829329005626,2270.720273663026,1318.815404708604
100,Louisiana,11,3,8,Nicholls State,801.9898649683024,2234.8295772936353,897.090965969537
101,Tulane,12,3,9,Texas Christian,1356.3546900704587,2184.4479581284913,1077.0877216509657
102,Louisiana-Monroe,11,2,9,North Texas,1221.076144373086,1890.6355218492977,771.7041397447832
103,Central Michigan,11,3,8,Buffalo,924.1183840677921,1684.9352436352565,864.1664670350289
104,Rutgers,11,2,9,Buffalo,924.1183840677921,1578.6879384875185,937.881447563689
105,Arkansas State,11,2,9,Louisiana,897.090965969537,1558.2265385500864,669.5593774762116
106,Connecticut,11,2,9,Rutgers,937.881447563689,1522.243373696021,686.0715760910368
107,Vanderbilt,11,2,9,Duke,773.0687051128162,1455.390499494938,1055.6373407624637
108,Wyoming,11,2,9,Utah State,1235.4843940303306,1412.4298490896954,814.1236979299398
109,Northwestern State,2,1,1,Texas Christian,1356.3546900704587,1356.3546900704587,1048.3625183347685
110,Northern Iowa,2,1,1,Ball State,1215.0829329005626,1215.0829329005626,1040.663751091586
111,Eastern Michigan,11,2,9,Buffalo,924.1183840677921,1094.611934443456,584.3619261323321
112,Texas-El Paso,11,2,9,Tulsa,771.3116716667669,939.1743689632825,871.6792765462038
113,California,11,1,10,Rutgers,937.881447563689,937.881447563689,1134.1915909472405
114,Ohio,11,1,10,Central Michigan,864.1664670350289,864.1664670350289,845.6957392799485
115,Idaho,11,1,10,Louisiana-Monroe,771.7041397447832,771.7041397447832,661.1355725805495
116,Sam Houston,2,1,1,Louisiana-Monroe,771.7041397447832,771.7041397447832,1038.5435472038475
117,Tulsa,11,1,10,Indiana State,716.9247418032832,716.9247418032832,771.3116716667669
118,Eastern Washington,1,1,0,Connecticut,686.0715760910368,686.0715760910368,748.4515425908793
119,Jacksonville State,2,1,1,Arkansas State,669.5593774762116,669.5593774762116,903.9852666624922
120,Nicholls State,3,1,2,Arkansas State,669.5593774762116,669.5593774762116,801.9898649683024
121,Montana,2,1,1,Idaho,661.1355725805495,661.1355725805495,965.5572955081316
122,Indiana State,2,1,1,Eastern Michigan,584.3619261323321,584.3619261323321,716.9247418032832
123,Appalachian State,1,0,1,NA,NA,0,182.77195414507094
124,Bucknell,1,0,1,NA,NA,0,179.9497201394116
125,Cal State Northridge,1,0,1,NA,NA,0,181.7586647043222
126,Chattanooga,1,0,1,NA,NA,0,178.62370567371437
127,Citadel,1,0,1,NA,NA,0,181.52157069781558
128,Duke,11,0,11,NA,NA,0,773.0687051128162
129,East Tennessee State,1,0,1,NA,NA,0,180.74928950749373
130,Eastern Illinois,1,0,1,NA,NA,0,175.5800790300587
131,Eastern Kentucky,1,0,1,NA,NA,0,176.45493343513206
132,Furman,1,0,1,NA,NA,0,176.94545505936478
133,Houston,11,0,11,NA,NA,0,741.1605290766995
134,Idaho State,1,0,1,NA,NA,0,185.33208602482605
135,Illinois State,1,0,1,NA,NA,0,179.05606173103283
136,Liberty,2,0,2,NA,NA,0,682.8229381321291
137,Massachusetts,1,0,1,NA,NA,0,179.96038113819807
138,McNeese State,1,0,1,NA,NA,0,182.17937618490936
139,Missouri State,1,0,1,NA,NA,0,180.6184071108976
140,Montana State,2,0,2,NA,NA,0,701.1408200912851
141,Murray State,2,0,2,NA,NA,0,679.0841064339903
142,Navy,10,0,10,NA,NA,0,654.5695544197264
143,Northern Arizona,1,0,1,NA,NA,0,180.93120070526246
144,Richmond,2,0,2,NA,NA,0,682.3217943821217
145,Southeast Missouri State,1,0,1,NA,NA,0,170.4935503756638
146,Southern,1,0,1,NA,NA,0,173.5237136383061
147,Southern Illinois,1,0,1,NA,NA,0,172.82089203181997
148,Southern Utah,2,0,2,NA,NA,0,705.2471143092326
149,Stephen F. Austin,1,0,1,NA,NA,0,182.12689057583074
150,Tennessee Tech,1,0,1,NA,NA,0,177.375367786462
151,Texas Southern,1,0,1,NA,NA,0,167.86269729651568
152,Texas State,1,0,1,NA,NA,0,178.70896433430002
153,Weber State,2,0,2,NA,NA,0,678.756369270416
154,Western Carolina,1,0,1,NA,NA,0,182.8314756992042
155,Western Illinois,1,0,1,NA,NA,0,182.51592901134845
156,Western Kentucky,1,0,1,NA,NA,0,181.61481751388044
157,William & Mary,1,0,1,NA,NA,0,182.1530756216675
158,Wofford,2,0,2,NA,NA,0,708.046011454625
159,Youngstown State,1,0,1,NA,NA,0,185.10145913734726
