rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
35,San Diego State,13,10,3,Stanford,1962.0300745371362,11585.718936556445,1620.2394489241317
36,South Florida,12,10,2,Temple,1600.592449269727,11280.394836420524,1825.250819380368
37,Iowa State,13,8,5,Oklahoma,2231.4157922625245,10866.257499030144,1798.9386740765262
38,Purdue,13,7,6,Iowa,1934.5779667850347,10865.0620378768,1807.0028693891666
39,Louisville,13,8,5,Purdue,1807.0028693891666,10554.125465788667,1810.2418634810178
40,Boston College,13,7,6,Louisville,1810.2418634810178,10446.195694750113,1786.9198272115507
41,Arizona State,13,7,6,Washington,1911.854958677179,10212.27201823334,1644.852092152386
42,Houston,12,7,5,South Florida,1825.250819380368,10091.64656295939,1599.653078215007
43,Navy,13,7,6,Florida Atlantic,1790.8905866817802,9811.78924970036,1672.0344212121659
44,North Texas,14,9,5,Army,1736.7465621375898,9681.73144361712,1441.2462773147877
45,Florida State,13,7,6,Wake Forest,1807.824067865982,9431.405950994656,1738.6243591825687
46,Duke,13,7,6,Northwestern,2003.9722111978904,9419.139821692816,1750.441361808092
47,Kentucky,13,7,6,South Carolina,1843.5174722121217,9333.526646004608,1645.066665543942
48,Kansas State,13,8,5,Oklahoma State,1919.4506833046094,9262.44369214262,1700.4496610980812
49,Ohio,13,9,4,Toledo,1537.8130343604503,9193.91607279071,1530.1761459196641
50,Texas,13,7,6,Iowa State,1798.9386740765262,9175.441926043059,1750.0535227490434
51,UCLA,13,6,7,Texas A&M,1689.3149976650066,8751.971519908911,1524.125293154411
52,Appalachian State,13,9,4,Toledo,1537.8130343604503,8691.010627912305,1602.2463242949996
53,Texas A&M,13,7,6,South Carolina,1843.5174722121217,8680.449333621671,1689.3149976650066
54,Oregon,13,7,6,Utah,1642.5142984398121,8675.729029032218,1627.175564590965
55,Marshall,13,8,5,Middle Tennessee State,1362.80217963277,8664.928171834299,1441.235600786626
56,Wyoming,13,8,5,Central Michigan,1374.5851600886356,8622.689594502743,1516.1710727486743
57,West Virginia,13,7,6,Iowa State,1798.9386740765262,8610.386101554997,1574.3708610961596
58,Northern Illinois,13,8,5,Nebraska,1391.2157955837895,8239.936152056884,1400.898940558389
59,Alabama-Birmingham,13,8,5,Louisiana Tech,1510.6640302541355,8212.077705234371,1251.2501189078496
60,Central Michigan,13,8,5,Ohio,1530.1761459196641,8150.457922551539,1374.5851600886356
61,Utah,13,7,6,West Virginia,1574.3708610961596,8057.176758257244,1642.5142984398121
62,Virginia,13,6,7,Boise State,1793.7669128341586,7956.666908297091,1489.8093502271838
63,Missouri,13,7,6,Florida,1486.4044491042068,7951.851055994695,1627.2361760022868
64,Southern Mississippi,13,8,5,Louisiana Tech,1510.6640302541355,7869.238965007615,1235.5571033811484
65,Temple,13,7,6,Navy,1672.0344212121659,7841.656789202432,1600.592449269727
66,Florida International,13,8,5,Marshall,1441.235600786626,7841.531151903773,1405.6088514486719
67,Southern Methodist,13,7,6,North Texas,1441.2462773147877,7829.742165455106,1440.775979518884
68,Arizona,13,7,6,Washington State,1657.638048286853,7779.498030137479,1536.786310134883
69,Georgia Tech,11,5,6,Wake Forest,1807.824067865982,7769.511627454115,1690.4590459620454
70,Akron,14,7,7,Ohio,1530.1761459196641,7589.933400658111,1291.9352668062509
71,Middle Tennessee State,13,7,6,Syracuse,1450.82647408779,7446.58206355758,1362.80217963277
72,Mississippi,12,6,6,Mississippi State,1976.5437516010509,7212.319677193128,1618.2417146142984
73,Texas Tech,13,6,7,Texas,1750.0535227490434,6897.9374129349035,1524.9990723966293
74,Colorado State,13,7,6,Utah State,1260.607960702496,6746.707284763093,1279.9028573968621
75,New Mexico State,13,7,6,Utah State,1260.607960702496,6663.850421506574,1193.779158848887
76,Arkansas State,12,7,5,New Mexico State,1193.779158848887,6485.792120663425,1264.596398788944
77,Pittsburgh,12,5,7,Miami (FL),2043.6849806762957,6301.605407036408,1650.0231589049647
78,Louisiana Tech,13,7,6,Southern Methodist,1440.775979518884,6294.790748128961,1510.6640302541355
79,Buffalo,12,6,6,Florida Atlantic,1790.8905866817802,6245.427514691866,1372.6112190191839
80,Georgia State,12,7,5,Western Kentucky,1079.9146093250176,6214.769357420796,1144.1361921947891
81,Minnesota,12,5,7,Nebraska,1391.2157955837895,6126.019779407062,1559.4139435981176
82,Vanderbilt,12,5,7,Kansas State,1700.4496610980812,5987.196626844196,1432.7217788647138
83,Tulane,12,5,7,Army,1736.7465621375898,5928.357211029679,1435.453044138132
84,Utah State,13,6,7,Nevada-Las Vegas,1131.3278039208883,5926.093436396139,1260.607960702496
85,California,12,5,7,Washington State,1657.638048286853,5722.412891142631,1505.2798676376633
86,Indiana,12,5,7,Virginia,1489.8093502271838,5673.812150891519,1581.8160503027734
87,Florida,11,4,7,Kentucky,1645.066665543942,5592.630328424406,1486.4044491042068
88,Western Michigan,12,6,6,Buffalo,1372.6112190191839,5561.536653004145,1292.158686318131
89,Nevada-Las Vegas,12,5,7,Fresno State,1769.7991364946386,5545.092846082306,1131.3278039208883
90,Miami (OH),12,5,7,Central Michigan,1374.5851600886356,5537.487814711617,1258.2376522341804
91,Nebraska,12,4,8,Purdue,1807.0028693891666,5526.068002738828,1391.2157955837895
92,Syracuse,12,4,8,Clemson,2258.1740023085313,5461.837627266831,1450.82647408779
93,Texas-San Antonio,11,6,5,Marshall,1441.235600786626,5333.287550767295,1207.3574183761075
94,Western Kentucky,13,6,7,Middle Tennessee State,1362.80217963277,5205.475545505054,1079.9146093250176
95,Maryland,12,4,8,Texas,1750.0535227490434,5071.423418526336,1540.4923697284507
96,Eastern Michigan,12,5,7,Rutgers,1359.4132894266775,5071.231441226518,1259.3291890084843
97,Air Force,12,5,7,Colorado State,1279.9028573968621,5027.76464409348,1327.073086711021
98,Colorado,12,5,7,California,1505.2798676376633,4688.355444512543,1395.8265875043348
99,Tennessee,12,4,8,Georgia Tech,1690.4590459620454,4660.748101631567,1263.591765107901
100,Rutgers,12,4,8,Purdue,1807.0028693891666,4618.736902537006,1359.4132894266775
101,South Alabama,12,4,8,Troy,1656.5846663251625,4521.708707004585,939.2729656215404
102,Cincinnati,12,4,8,Tulane,1435.453044138132,4519.000145899986,1097.8792959434795
103,Louisiana-Monroe,12,4,8,Appalachian State,1602.2463242949996,4323.738971282274,1020.089230210053
104,Louisiana,12,5,7,New Mexico State,1193.779158848887,4147.297891444612,1036.7383011602792
105,Old Dominion,12,5,7,Florida International,1405.6088514486719,4080.7930417008106,1113.8597736575205
106,Arkansas,12,4,8,Mississippi,1618.2417146142984,3859.5138842230726,1392.496215969139
107,Massachusetts,12,4,8,Appalachian State,1602.2463242949996,3774.920562360522,1070.0937795305342
108,Brigham Young,13,4,9,Nevada-Las Vegas,1131.3278039208883,3408.232962669914,1094.1781462244035
109,East Carolina,12,3,9,Connecticut,1181.2095471245277,3373.2669892924105,1181.8230431692457
110,North Carolina,12,3,9,Pittsburgh,1650.0231589049647,3360.967208318113,1359.7813967307864
111,Idaho,12,4,8,Georgia State,1144.1361921947891,3281.4377416664506,1014.7100868499207
112,New Mexico,12,3,9,Air Force,1327.073086711021,3200.5784236353047,1120.52704488632
113,Connecticut,12,3,9,Temple,1600.592449269727,3012.1974128988813,1181.2095471245277
114,Coastal Carolina,12,3,9,Massachusetts,1070.0937795305342,2984.924240828631,868.5086892322705
115,Liberty,8,5,3,Baylor,976.5314399942655,2935.171220196664,811.4355802202595
116,Nevada,12,3,9,Nevada-Las Vegas,1131.3278039208883,2771.3843817723155,1177.5831308411682
117,Tulsa,12,2,10,Houston,1599.653078215007,2636.3913793752863,1229.9079064798798
118,Hawaii,12,3,9,Massachusetts,1070.0937795305342,2417.7122227790337,889.5224103585554
119,Kent State,12,2,10,Miami (OH),1258.2376522341804,2145.6855791326957,881.7139716554541
120,Bowling Green,12,2,10,Miami (OH),1258.2376522341804,2139.9516238896344,1008.7064011822437
121,Georgia Southern,12,2,10,Louisiana,1036.7383011602792,1976.0112667818196,900.1203744481757
122,Illinois,12,2,10,Western Kentucky,1079.9146093250176,1934.1708757194183,1095.05544513404
123,San Jose State,13,2,11,Wyoming,1516.1710727486743,1682.593757698307,750.5341674928717
124,Ball State,12,2,10,Alabama-Birmingham,1251.2501189078496,1428.06236901221,854.2562663944008
125,Charlotte,12,1,11,Alabama-Birmingham,1251.2501189078496,1251.2501189078496,590.6178319890148
126,James Madison,1,1,0,East Carolina,1181.8230431692457,1181.8230431692457,879.3180494095232
127,Idaho State,2,1,1,Nevada,1177.5831308411682,1177.5831308411682,940.0038635131003
128,Tennessee State,1,1,0,Georgia State,1144.1361921947891,1144.1361921947891,668.6466404862578
129,Howard,2,1,1,Nevada-Las Vegas,1131.3278039208883,1131.3278039208883,887.4479268985153
130,Texas State,12,2,10,Coastal Carolina,868.5086892322705,1044.3421026503793,816.245656594725
131,South Dakota,1,1,0,Bowling Green,1008.7064011822437,1008.7064011822437,684.8921824612705
132,New Hampshire,1,1,0,Georgia Southern,900.1203744481757,900.1203744481757,715.9530991957193
133,Western Illinois,1,1,0,Coastal Carolina,868.5086892322705,868.5086892322705,943.2506063027374
134,Charleston Southern,3,1,2,Liberty,811.4355802202595,811.4355802202595,829.413691655442
135,Jacksonville State,2,1,1,Liberty,811.4355802202595,811.4355802202595,1149.0864997729273
136,Monmouth,1,1,0,Liberty,811.4355802202595,811.4355802202595,782.594843102633
137,Baylor,12,1,11,Kansas,747.380946282867,747.380946282867,976.5314399942655
138,Oregon State,12,1,11,Portland State,636.848580897599,636.848580897599,904.3351400372787
139,Rice,13,1,12,Texas-El Paso,612.3663324033956,612.3663324033956,834.3835402741169
140,North Carolina A&T,1,1,0,Charlotte,590.6178319890148,590.6178319890148,520.1737477395498
141,Kansas,12,1,11,Southeast Missouri State,168.75126974666514,168.75126974666514,747.380946282867
142,Abilene Christian,2,0,2,NA,0,0,643.5974304444038
143,Alabama A&M,3,0,3,NA,0,0,580.4384116804264
144,Alabama State,1,0,1,NA,0,0,180.32214288499492
145,Albany,1,0,1,NA,0,0,180.08903845847277
146,Alcorn State,1,0,1,NA,0,0,182.47532748422466
147,Arkansas-Pine Bluff,2,0,2,NA,0,0,650.310710169034
148,Austin Peay,3,0,3,NA,0,0,644.0999024031455
149,Bethune-Cookman,2,0,2,NA,0,0,690.1741350544926
150,Cal Poly,1,0,1,NA,0,0,166.42268494963258
151,California-Davis,1,0,1,NA,0,0,181.3701850977087
152,Central Arkansas,1,0,1,NA,0,0,180.39975094429747
153,Central Connecticut State,1,0,1,NA,0,0,179.05530596469944
154,Chattanooga,1,0,1,NA,0,0,181.67879357107964
155,Citadel,1,0,1,NA,0,0,184.7699628358825
156,Colgate,1,0,1,NA,0,0,179.68414285832336
157,Delaware,1,0,1,NA,0,0,181.5730469438422
158,Delaware State,2,0,2,NA,0,0,680.263264537384
159,Duquesne,1,0,1,NA,0,0,178.5225504503484
160,Eastern Illinois,1,0,1,NA,0,0,179.94462289519626
161,Eastern Kentucky,2,0,2,NA,0,0,671.5731614279523
162,Eastern Washington,1,0,1,NA,0,0,179.4663335413342
163,Elon,1,0,1,NA,0,0,180.44417858126664
164,Florida A&M,1,0,1,NA,0,0,178.98432152761674
165,Fordham,1,0,1,NA,0,0,179.55860996740853
166,Furman,1,0,1,NA,0,0,181.06551017732343
167,Gardner-Webb,2,0,2,NA,0,0,554.2254177641261
168,Grambling State,1,0,1,NA,0,0,180.2266210279562
169,Hampton,1,0,1,NA,0,0,179.39097962864557
170,Holy Cross,1,0,1,NA,0,0,181.6970571492744
171,Houston Baptist,1,0,1,NA,0,0,175.83341341810876
172,Incarnate Word,1,0,1,NA,0,0,179.38063504522893
173,Indiana State,2,0,2,NA,0,0,664.6381727578389
174,Jackson State,1,0,1,NA,0,0,179.53667364258678
175,Lamar,1,0,1,NA,0,0,179.5465642252549
177,Maine,1,0,1,NA,0,0,178.3757173929434
178,Mercer,2,0,2,NA,0,0,723.6504441148063
179,Missouri State,1,0,1,NA,0,0,180.71721297428593
180,Montana,1,0,1,NA,0,0,180.6867363492367
181,Montana State,1,0,1,NA,0,0,180.58262993412225
182,Morgan State,1,0,1,NA,0,0,176.1862182853487
183,Murray State,1,0,1,NA,0,0,181.30037897177675
184,Nicholls State,1,0,1,NA,0,0,182.52413567530496
185,North Carolina Central,1,0,1,NA,0,0,179.6727193834575
186,North Dakota,1,0,1,NA,0,0,181.35539265017948
187,Northern Arizona,1,0,1,NA,0,0,179.9267611135431
188,Northern Colorado,1,0,1,NA,0,0,182.5919228460136
189,Northern Iowa,1,0,1,NA,0,0,181.7630622552464
190,Northwestern State,1,0,1,NA,0,0,180.71990260989895
191,Portland State,2,0,2,NA,0,0,636.848580897599
192,Presbyterian,2,0,2,NA,0,0,561.253639230085
193,Rhode Island,1,0,1,NA,0,0,184.54377641414857
194,Sacramento State,1,0,1,NA,0,0,177.9393536400683
195,Samford,1,0,1,NA,0,0,182.1670842878775
196,Savannah State,1,0,1,NA,0,0,178.9591342228072
197,Southeast Missouri State,1,0,1,NA,0,0,168.75126974666514
198,Southeastern Louisiana,1,0,1,NA,0,0,183.2900235295394
199,Southern,2,0,2,NA,0,0,652.5249807141664
200,Southern Illinois,1,0,1,NA,0,0,183.22531338677518
201,Southern Utah,1,0,1,NA,0,0,179.42654445011647
202,Stephen F. Austin,1,0,1,NA,0,0,179.44969566535565
203,Stony Brook,1,0,1,NA,0,0,182.94086527199087
204,Tennessee Tech,1,0,1,NA,0,0,176.8122501043604
205,Tennessee-Martin,1,0,1,NA,0,0,181.97621440160228
206,Texas-El Paso,12,0,12,NA,0,0,612.3663324033956
207,Towson,1,0,1,NA,0,0,180.1399018764018
208,Villanova,1,0,1,NA,0,0,184.30949141845542
209,Virginia Military Institute,1,0,1,NA,0,0,178.34289123206491
210,Wagner,1,0,1,NA,0,0,178.91592007670064
211,Weber State,1,0,1,NA,0,0,182.41659147341502
212,Western Carolina,2,0,2,NA,0,0,597.0842757556279
213,William & Mary,1,0,1,NA,0,0,181.00864383748078
214,Wofford,1,0,1,NA,0,0,183.30288231765584
215,Youngstown State,1,0,1,NA,0,0,183.28617405071952
