rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
1,Georgia,15,14,1,Alabama,2405.5576841582806,22899.86696920655,2489.0062165711056
2,Alabama,15,13,2,Georgia,2489.0062165711056,20742.630432693193,2405.5576841582806
3,Baylor,14,12,2,Oklahoma State,2245.128035336154,19638.55335863162,2297.8094930592674
4,Oklahoma State,14,12,2,Baylor,2297.8094930592674,19601.695991713634,2245.128035336154
5,Michigan,14,12,2,Ohio State,2153.6492050215793,18544.4567933898,2213.634523756629
6,Cincinnati,14,13,1,Notre Dame,2096.336355686898,18463.550799039407,2243.0262254121776
7,Ohio State,13,11,2,Michigan State,2033.7909180578195,17435.088765052245,2153.6492050215793
8,Michigan State,13,11,2,Michigan,2213.634523756629,16240.580811911865,2033.7909180578195
9,Notre Dame,13,11,2,Wisconsin,1909.5428808244233,16240.034215843447,2096.336355686898
10,Oklahoma,13,11,2,Kansas State,1819.7472319382794,15867.712394689002,2095.1118396017405
11,Louisiana,14,13,1,Appalachian State,1641.9980595220984,15801.084346616997,1943.2383300128552
12,San Diego State,14,12,2,Utah,1926.623330404539,15585.940088730666,1828.718350479222
13,Wake Forest,14,11,3,North Carolina State,1862.854512516033,15527.580012419026,1800.9536487395324
14,Texas-San Antonio,14,12,2,Western Kentucky,1726.1324816174908,15366.427769025524,1705.0683835303983
15,Houston,14,12,2,Auburn,1724.4808245868114,14803.429004389634,1902.994770991232
16,Iowa,14,10,4,Minnesota,1865.949499276977,14728.446800206268,1822.481337196052
17,Pittsburgh,14,11,3,Clemson,1989.802573798207,14326.334993141203,1930.4975920569543
18,Mississippi,13,10,3,Arkansas,1962.9377324222633,14243.34963199143,2007.0768955706162
19,Utah State,14,11,3,San Diego State,1828.718350479222,13720.300091409807,1750.298999205315
20,Minnesota,13,9,4,Wisconsin,1909.5428808244233,13669.273708857178,1865.949499276977
21,Wisconsin,13,9,4,Purdue,1901.4932074074816,13641.448201257517,1909.5428808244233
22,Oregon,14,10,4,Ohio State,2153.6492050215793,13560.93345566391,1733.0067728837566
23,Clemson,13,10,3,Iowa State,1815.5587333617948,13528.734892500426,1989.802573798207
24,Brigham Young,13,10,3,Utah,1926.623330404539,13261.75149818449,1846.0209844190092
25,Utah,14,10,4,Oregon,1733.0067728837566,13040.119470667694,1926.623330404539
26,Purdue,13,9,4,Michigan State,2033.7909180578195,12696.47131596009,1901.4932074074816
