rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
26,Colorado State,13,10,3,Utah State,1697.1435641758274,12310.702929736757,1689.7101357179843
27,Louisiana Tech,14,9,5,Rice,1564.9606259026814,12216.474304586085,1749.0123494376212
28,Northern Illinois,14,11,3,Northwestern,1482.8989870142514,12073.406976210888,1588.0469298183834
29,Kansas State,13,9,4,Oklahoma,1810.8597056751792,12028.46822533688,1885.1239133565384
30,Utah State,14,10,4,Air Force,1660.8264744899498,11970.01541750475,1697.1435641758274
31,Nebraska,13,9,4,Rutgers,1727.035983626902,11785.817293450698,1813.0034754141816
32,Oklahoma,13,8,5,Tennessee,1813.7429201524037,11510.749725617183,1810.8597056751792
33,Stanford,13,8,5,UCLA,2067.892713264949,11347.850152289562,1965.6783068496695
34,Louisiana State,13,8,5,Wisconsin,2053.23281331781,11239.689153083742,1854.9029835279634
35,Duke,13,9,4,Georgia Tech,2146.6732732762057,11150.810422812308,1602.429783374709
36,Western Kentucky,13,8,5,Marshall,2071.6585311456033,11020.57662437679,1514.8118110740436
37,Texas A&M,13,8,5,Arkansas,1990.116271313916,11008.639276933935,1865.8261195992984
38,Memphis,13,10,3,Brigham Young,1585.3660328477642,10772.183792634343,1769.5495690966723
39,Central Florida,13,9,4,Brigham Young,1585.3660328477642,10736.236250760012,1537.7934378021273
40,Rutgers,13,8,5,Maryland,1644.0499481817376,10733.015452626501,1727.035983626902
41,Minnesota,13,8,5,Nebraska,1813.0034754141816,10730.51416151388,1800.0301633274285
42,Arkansas,13,7,6,Mississippi,2044.8103870220523,10525.689964379382,1990.116271313916
43,Cincinnati,13,9,4,East Carolina,1480.100498638078,10351.891182725676,1565.1187539290872
44,Virginia Tech,13,7,6,Ohio State,2473.3030174202013,10340.370876194911,1645.569690817499
45,Florida,12,7,5,Georgia,2118.6643113899736,10056.770459096319,1841.4560619769188
46,North Carolina State,13,8,5,Central Florida,1537.7934378021273,10033.04361635537,1687.2719436152731
47,Brigham Young,13,8,5,Texas,1701.7790605514222,9812.16489292235,1585.3660328477642
48,Tennessee,13,7,6,Utah State,1697.1435641758274,9697.084386953735,1813.7429201524037
49,South Carolina,13,7,6,Georgia,2118.6643113899736,9681.931337773152,1689.8826592519838
50,Penn State,13,7,6,Rutgers,1727.035983626902,9597.09795731867,1514.3035892643186
51,Rice,13,8,5,Texas-El Paso,1388.4345884805048,9528.700914803887,1564.9606259026814
52,Navy,13,8,5,Georgia Southern,1522.2542908568416,9523.579433197006,1611.045843218083
53,North Carolina,13,6,7,Georgia Tech,2146.6732732762057,9504.042956117131,1519.738783796944
54,Toledo,13,9,4,Western Michigan,1403.1212789748201,9238.05674876694,1462.1967431754776
55,West Virginia,13,7,6,Baylor,2093.2280825426287,9156.918525226154,1706.1163322357418
56,Washington,14,8,6,Illinois,1502.6987964401153,9027.310353336605,1684.4368762581194
57,Iowa,13,7,6,Pittsburgh,1547.6652803132652,8964.09522707927,1587.948264161769
58,Boston College,13,7,6,Southern California,1936.2953062009906,8820.28154074079,1665.035855631656
59,Louisiana,13,9,4,Nevada,1399.6725723747663,8727.774963355338,1525.490463090919
60,Georgia Southern,12,9,3,Appalachian State,1353.6065848427909,8639.81551948651,1522.2542908568416
61,Houston,13,8,5,Memphis,1769.5495690966723,8589.042285403688,1377.061298642171
62,Maryland,13,7,6,Iowa,1587.948264161769,8552.976836191208,1644.0499481817376
63,Oklahoma State,13,7,6,Oklahoma,1810.8597056751792,8465.359080311564,1652.0578182746008
64,Bowling Green,14,8,6,Indiana,1327.4083985561213,8376.913318170098,1235.2305031121384
65,Nevada,13,7,6,Brigham Young,1585.3660328477642,8122.117086002219,1399.6725723747663
66,East Carolina,13,8,5,Virginia Tech,1645.569690817499,8106.067716449697,1480.100498638078
67,Texas,13,6,7,West Virginia,1706.1163322357418,8046.115610304776,1701.7790605514222
68,Western Michigan,13,8,5,Central Michigan,1288.3832767086953,7972.4644287307965,1403.1212789748201
69,Texas-El Paso,13,7,6,Middle Tennessee State,1340.4281624357698,7851.922783448827,1388.4345884805048
70,Illinois,13,6,7,Minnesota,1800.0301633274285,7821.401909621017,1502.6987964401153
71,Miami (FL),13,6,7,Virginia Tech,1645.569690817499,7771.210414929197,1593.3847289962814
72,Pittsburgh,13,6,7,Boston College,1665.035855631656,7643.687819625412,1547.6652803132652
73,Central Michigan,13,7,6,Northern Illinois,1588.0469298183834,7458.21809635862,1288.3832767086953
74,Northwestern,12,5,7,Wisconsin,2053.23281331781,7263.253415836417,1482.8989870142514
75,Fresno State,14,6,8,San Diego State,1440.9666544832678,6967.968524580314,1368.363373498711
76,Middle Tennessee State,12,6,6,Western Kentucky,1514.8118110740436,6944.182811543431,1340.4281624357698
77,San Diego State,13,7,6,Air Force,1660.8264744899498,6913.783293206185,1440.9666544832678
78,Old Dominion,12,6,6,Louisiana Tech,1749.0123494376212,6677.790720034909,1262.087599555668
79,Michigan,12,5,7,Penn State,1514.3035892643186,6560.186845880289,1548.5520694584075
80,Oregon State,12,5,7,Arizona State,1960.9836870971164,6473.819863332735,1449.7990691219616
81,Appalachian State,12,7,5,Louisiana,1525.490463090919,6411.016882079455,1353.6065848427909
82,Arkansas State,13,7,6,Utah State,1697.1435641758274,6228.633900893745,1259.0138269317786
83,Virginia,12,5,7,Louisville,1873.4956576410011,6119.598761131631,1595.6264189916453
84,South Alabama,13,6,7,Appalachian State,1353.6065848427909,5956.772612283398,1229.5272556600016
85,Alabama-Birmingham,12,6,6,Western Kentucky,1514.8118110740436,5921.893030048559,1352.6659779178387
86,Kentucky,12,5,7,South Carolina,1689.8826592519838,5883.096742855107,1522.6955349345906
87,Temple,12,6,6,East Carolina,1480.100498638078,5723.514743146352,1340.6637680270792
88,California,12,5,7,Northwestern,1482.8989870142514,5702.449580980319,1493.3854505898842
89,Indiana,12,4,8,Missouri,2069.062170225352,5533.42962303369,1327.4083985561213
90,Texas State,12,7,5,Arkansas State,1259.0138269317786,5510.776764361276,1327.0924653294794
91,Ohio,12,6,6,Buffalo,1080.1470493178424,5343.147585902845,1154.461128077312
92,Akron,12,5,7,Pittsburgh,1547.6652803132652,4858.164468859824,1027.0710156261637
93,Texas-San Antonio,12,4,8,Houston,1377.061298642171,4817.441773747166,1200.0148507145389
94,Ball State,12,5,7,Central Michigan,1288.3832767086953,4541.399727701555,1163.9060501599126
95,Wyoming,12,4,8,Air Force,1660.8264744899498,4310.983714740201,1208.7178408793166
96,Washington State,12,3,9,Utah,1936.0052677136232,4050.6962032479137,1350.273778207059
97,Florida International,12,4,8,Alabama-Birmingham,1352.6659779178387,3970.8815922331287,1272.9832841395528
98,New Mexico,12,4,8,Wyoming,1208.7178408793166,3908.9089941131124,1249.1532044868204
99,North Texas,12,4,8,Florida International,1272.9832841395528,3816.0946349971005,1099.0782469223013
100,Hawaii,13,4,9,Wyoming,1208.7178408793166,3813.594164597712,1167.7861955635815
101,Texas Tech,12,4,8,Texas-El Paso,1388.4345884805048,3793.469814277231,1366.4698544403361
102,Florida Atlantic,12,3,9,Western Kentucky,1514.8118110740436,3666.0625121564444,1098.920868741799
103,Louisiana-Monroe,12,4,8,Wake Forest,1109.8410111843607,3452.7154181416936,1098.627172783024
104,South Florida,12,4,8,Tulsa,951.2358503678624,3267.6450877431757,1107.3833559171896
105,Buffalo,11,5,6,Akron,1027.0710156261637,3239.4483212031528,1080.1470493178424
106,Army,12,4,8,Ball State,1163.9060501599126,3209.6479388534403,963.7214314415575
107,Purdue,12,3,9,Illinois,1502.6987964401153,3084.7720764711476,1240.4514193620682
108,Iowa State,12,2,10,Iowa,1587.948264161769,3050.1450073372466,985.5134625114001
109,Vanderbilt,12,3,9,Old Dominion,1262.087599555668,2954.594543055015,1237.9201838412189
110,Massachusetts,12,3,9,Ball State,1163.9060501599126,2899.898886824997,972.0894980486229
111,Wake Forest,12,3,9,Virginia Tech,1645.569690817499,2787.588518224593,1109.8410111843607
112,Southern Mississippi,12,3,9,Appalachian State,1353.6065848427909,2633.3787556874513,1068.3189440431404
113,Syracuse,12,3,9,Central Michigan,1288.3832767086953,2583.987391976647,1287.6495016418223
114,Kansas,12,3,9,Central Michigan,1288.3832767086953,2456.391634274756,1236.8798959203964
115,Tulane,12,3,9,Houston,1377.061298642171,2343.995492370722,1086.1681568366616
116,San Jose State,12,3,9,Wyoming,1208.7178408793166,2252.0783264427637,1038.4755012561905
117,Colorado,12,2,10,Hawaii,1167.7861955635815,2139.8756936122045,1239.1914597764403
118,Troy,12,3,9,Idaho,749.8730456033479,2023.4248445968758,960.1595860633971
119,Kent State,11,2,9,Akron,1027.0710156261637,1990.7924470677212,925.3309067414426
120,Tulsa,12,2,10,Tulane,1086.1681568366616,1913.3438678510238,951.2358503678624
121,Miami (OH),12,2,10,Massachusetts,972.0894980486229,1897.4204047900655,881.969286202807
122,Northwestern State,2,1,1,Louisiana Tech,1749.0123494376212,1749.0123494376212,1105.5822557313697
123,Connecticut,12,2,10,Central Florida,1537.7934378021273,1717.2137300341458,789.1723642718493
124,Nevada-Las Vegas,13,2,11,Fresno State,1368.363373498711,1552.233996472242,867.3345272286689
125,Liberty,2,1,1,Appalachian State,1353.6065848427909,1353.6065848427909,1170.6815456780373
126,Bethune-Cookman,2,1,1,Florida International,1272.9832841395528,1272.9832841395528,981.0815784688431
127,Eastern Michigan,12,2,10,Buffalo,1080.1470493178424,1260.1841375130057,810.6619299236419
128,Indiana State,2,1,1,Ball State,1163.9060501599126,1163.9060501599126,1124.8377865239693
129,North Dakota State,1,1,0,Iowa State,985.5134625114001,985.5134625114001,846.6435943690075
130,Yale,1,1,0,Army,963.7214314415575,963.7214314415575,631.2258570834118
131,Abilene Christian,2,1,1,Troy,960.1595860633971,960.1595860633971,950.1754337250078
132,Georgia State,12,1,11,Abilene Christian,950.1754337250078,950.1754337250078,640.7100237029398
133,Eastern Kentucky,2,1,1,Miami (OH),881.969286202807,881.969286202807,1072.9850802164115
134,New Mexico State,12,2,10,Georgia State,640.7100237029398,802.7062282901711,632.8417752905881
135,Southern Methodist,12,1,11,Connecticut,789.1723642718493,789.1723642718493,827.1757110143623
136,Idaho,11,1,10,New Mexico State,632.8417752905881,632.8417752905881,749.8730456033479
137,Alabama A&M,1,0,1,NA,0,0,180.6035732038773
138,Alcorn State,1,0,1,NA,0,0,180.69392392235883
139,Arkansas-Pine Bluff,1,0,1,NA,0,0,178.4750696817358
140,Austin Peay,1,0,1,NA,0,0,179.47163698671739
141,Cal Poly,1,0,1,NA,0,0,161.99620458723126
142,California-Davis,2,0,2,NA,0,0,694.2908852242947
143,Campbell,1,0,1,NA,0,0,177.1427639040484
144,Central Arkansas,1,0,1,NA,0,0,182.6418673649294
145,Charleston Southern,2,0,2,NA,0,0,720.4174454507242
146,Chattanooga,2,0,2,NA,0,0,702.4803536565657
147,Citadel,1,0,1,NA,0,0,181.82781721201175
148,Colgate,1,0,1,NA,0,0,180.05300233091612
149,Delaware,1,0,1,NA,0,0,179.0647583986012
150,Delaware State,1,0,1,NA,0,0,178.9176891906813
151,Duquesne,1,0,1,NA,0,0,181.18997618489027
152,Eastern Illinois,2,0,2,NA,0,0,678.7562824112421
153,Eastern Washington,1,0,1,NA,0,0,183.46557993462216
154,Elon,1,0,1,NA,0,0,180.14729858455377
155,Florida A&M,1,0,1,NA,0,0,179.33957607917927
156,Fordham,1,0,1,NA,0,0,176.42247510383592
157,Furman,1,0,1,NA,0,0,180.87829727068052
158,Gardner-Webb,1,0,1,NA,0,0,178.2973959655367
159,Grambling State,1,0,1,NA,0,0,178.03422343858742
160,Hampton,1,0,1,NA,0,0,181.2516618896133
161,Howard,2,0,2,NA,0,0,645.7784743714881
162,Idaho State,2,0,2,NA,0,0,694.0800410875937
163,Jacksonville State,1,0,1,NA,0,0,180.53940338384686
164,James Madison,1,0,1,NA,0,0,179.73165719158078
165,Lamar,1,0,1,NA,0,0,180.3313978091813
167,Maine,1,0,1,NA,0,0,181.56458923222314
168,McNeese State,1,0,1,NA,0,0,184.11487160880108
169,Missouri State,1,0,1,NA,0,0,181.18443479159316
170,Montana,1,0,1,NA,0,0,182.8729980097409
171,Montana State,1,0,1,NA,0,0,179.91106367801544
172,Morgan State,1,0,1,NA,0,0,180.0370881951633
173,Murray State,2,0,2,NA,0,0,687.9792089429415
174,New Hampshire,1,0,1,NA,0,0,180.31947816588624
175,Nicholls State,3,0,3,NA,0,0,617.0147711013863
176,Norfolk State,1,0,1,NA,0,0,177.12854514066913
177,North Carolina Central,1,0,1,NA,0,0,179.62380342732862
178,North Dakota,1,0,1,NA,0,0,176.02595833477824
179,Northern Arizona,1,0,1,NA,0,0,180.33434457762573
180,Northern Colorado,1,0,1,NA,0,0,183.87062297353103
181,Northern Iowa,2,0,2,NA,0,0,699.0662952335358
182,Portland State,2,0,2,NA,0,0,664.8918664123288
183,Presbyterian,3,0,3,NA,0,0,686.2956356004169
184,Rhode Island,1,0,1,NA,0,0,181.2577615710537
185,Richmond,1,0,1,NA,0,0,179.72218743964137
186,Sacramento State,1,0,1,NA,0,0,180.28628686060708
187,Sam Houston,1,0,1,NA,0,0,180.19928815945931
188,Samford,2,0,2,NA,0,0,709.897263131406
189,Savannah State,3,0,3,NA,0,0,647.3776102109405
190,South Carolina State,1,0,1,NA,0,0,178.35188838508367
191,South Dakota,1,0,1,NA,0,0,180.1132011047271
192,South Dakota State,1,0,1,NA,0,0,181.690279505571
193,Southeast Missouri State,1,0,1,NA,0,0,182.49489505466056
194,Southeastern Louisiana,1,0,1,NA,0,0,177.76182945670118
195,Southern,1,0,1,NA,0,0,180.13028521936218
196,Southern Illinois,1,0,1,NA,0,0,178.95200105621205
197,Southern Utah,2,0,2,NA,0,0,671.9143964156872
198,Stephen F. Austin,1,0,1,NA,0,0,180.35750724729786
199,Stony Brook,1,0,1,NA,0,0,179.42029223201848
200,Tennessee-Martin,2,0,2,NA,0,0,702.2055989015678
201,Towson,1,0,1,NA,0,0,178.71946335505396
202,Villanova,1,0,1,NA,0,0,185.7631040835909
203,Virginia Military Institute,2,0,2,NA,0,0,660.8780661425905
204,Wagner,1,0,1,NA,0,0,178.8665831377206
205,Weber State,1,0,1,NA,0,0,180.8491978843498
206,Western Carolina,2,0,2,NA,0,0,700.061162089102
207,Western Illinois,2,0,2,NA,0,0,687.5499208072524
208,William & Mary,1,0,1,NA,0,0,181.03283970750445
209,Wofford,1,0,1,NA,0,0,181.81457916829987
210,Youngstown State,1,0,1,NA,0,0,182.26489361149606
