rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
47,Troy,13,9,4,Middle Tennessee State,1544.0795120107805,9776.318361053483,1608.5109801356716
48,Kentucky,14,8,6,Georgia,1837.0735132435516,9714.117058094802,1675.8346505063212
49,Nevada,13,8,5,Fresno State,1437.598943841726,9679.399858527335,1533.7781901289366
50,South Florida,13,8,5,Florida State,1777.102942081143,9643.611420179044,1688.966740720861
51,Northwestern,13,8,5,Iowa,2094.9898984092865,9585.626133194766,1617.4619095669716
52,Ohio,14,9,5,Temple,1438.1460234839046,9422.477830140753,1454.8845272387678
53,Tennessee,13,7,6,Georgia,1837.0735132435516,9389.910778233778,1798.3966263199509
54,Temple,13,9,4,Navy,1716.15648057774,9361.238174516322,1438.1460234839046
55,South Carolina,13,7,6,Mississippi,1880.4112457083468,9220.77409770248,1729.2682265678266
56,Southern Methodist,13,8,5,East Carolina,1670.1890712880825,9161.660631821327,1599.717066666322
57,Air Force,13,8,5,Houston,1553.3006958006988,9117.18701534055,1672.7911012661332
58,Fresno State,13,8,5,Idaho,1369.1846511735826,8937.447233868626,1437.598943841726
59,Notre Dame,12,6,6,Washington,1653.8894861855863,8912.924419096016,1649.4413379670236
60,Central Florida,13,8,5,Houston,1553.3006958006988,8734.616495646605,1532.179490042425
61,Iowa State,13,7,6,Nebraska,1960.603881994137,8607.810572639271,1479.2129321819732
62,Texas A&M,13,6,7,Texas Tech,1898.1728374807642,8166.2291081217945,1597.2606849687033
63,Southern Mississippi,13,7,6,Central Florida,1532.179490042425,8135.4844008226055,1389.73660793988
64,Minnesota,13,6,7,Air Force,1672.7911012661332,8048.173522123819,1610.0241804046295
65,Marshall,13,7,6,Southern Methodist,1599.717066666322,8004.184151723084,1389.1131867793538
66,Wyoming,13,7,6,Fresno State,1437.598943841726,7812.905720762417,1398.8986732036537
67,Washington,12,5,7,Southern California,1865.023405892574,7722.276100711316,1653.8894861855863
68,Bowling Green,14,7,7,Troy,1608.5109801356716,7631.276589998372,1377.3022651555852
69,Purdue,12,5,7,Ohio State,2203.49748315666,6985.820574503412,1475.7861765189723
70,Michigan State,13,6,7,Northwestern,1617.4619095669716,6875.182941271178,1567.6588924808846
71,Hawaii,13,6,7,Navy,1716.15648057774,6707.344887073048,1333.4645030665224
72,Kansas State,12,6,6,Texas A&M,1597.2606849687033,6623.682583247917,1512.6573337028356
73,Mississippi State,12,5,7,Mississippi,1880.4112457083468,6394.632714829153,1742.3051324182961
74,Alabama-Birmingham,12,5,7,Southern Mississippi,1389.73660793988,5937.206123362601,1365.7964005110043
75,Northern Illinois,13,7,6,Purdue,1475.7861765189723,5890.526939084868,1316.1743518407702
76,Wake Forest,12,5,7,Stanford,1853.968024554954,5719.148045129867,1513.4709637606138
77,Kansas,12,5,7,Iowa State,1479.2129321819732,5629.815850000048,1442.9173557205118
78,North Carolina State,12,5,7,Pittsburgh,1951.3676554543704,5613.465722720772,1309.636468676957
79,Louisiana,12,6,6,Kansas State,1512.6573337028356,5209.6879422308175,1161.686921703243
80,Louisiana-Monroe,12,6,6,Florida Atlantic,1239.409451814941,5177.20725527272,1188.9092459969784
81,Texas-El Paso,12,4,8,Houston,1553.3006958006988,5009.759192631929,1251.140096399932
82,Buffalo,12,5,7,Texas-El Paso,1251.140096399932,4945.562731829616,1228.6828570141502
83,Baylor,12,4,8,Missouri,1604.717997641857,4937.969168516837,1394.3019348443904
84,Duke,12,5,7,North Carolina State,1309.636468676957,4911.94747858652,1330.4723420235916
85,Toledo,13,5,8,Northern Illinois,1316.1743518407702,4789.551885376536,1007.6801704893813
86,Michigan,12,5,7,Notre Dame,1649.4413379670236,4649.901226377347,1255.1698383873952
87,Nevada-Las Vegas,12,5,7,Hawaii,1333.4645030665224,4639.0219342756855,1299.3539302399843
88,Kent State,12,5,7,Ohio,1454.8845272387678,4598.343380966004,1148.155806760491
89,Syracuse,12,4,8,Rutgers,1745.0107227883814,4573.147854150832,1529.6623985161361
90,Arizona State,12,4,8,Washington,1653.8894861855863,4565.507401597662,1434.2125244268905
91,Colorado,12,3,9,Texas A&M,1597.2606849687033,4439.076713892869,1238.2673983595669
92,Florida Atlantic,12,5,7,Louisiana,1161.686921703243,4438.123750719778,1239.409451814941
93,Utah State,12,4,8,Idaho,1369.1846511735826,4211.81890322184,1187.2612585071415
94,Louisville,12,4,8,Syracuse,1529.6623985161361,4113.266679802034,1338.2159262073053
95,Indiana,12,4,8,Illinois,1296.6376389034906,4071.4748393144955,1222.8354435664846
96,Virginia,12,3,9,North Carolina,1792.3357009210554,4059.3783625384094,1304.7320104423466
97,Tulsa,12,5,7,Memphis,1065.3992642853086,4033.5771964994124,1209.5131802424032
98,Western Michigan,12,5,7,Buffalo,1228.6828570141502,3831.032416647517,1050.2256409875333
99,Louisiana Tech,12,4,8,Hawaii,1333.4645030665224,3757.797274296329,1292.5412664087053
100,Colorado State,12,3,9,Nevada,1533.7781901289366,3482.30953435004,1092.2944571714083
101,San Diego State,12,4,8,Colorado State,1092.2944571714083,3439.540141736753,1192.5012472363012
102,Army,12,5,7,Vanderbilt,1114.0721970491381,3384.14942160407,1075.016801151852
103,Illinois,12,3,9,Minnesota,1610.0241804046295,3043.6949335882387,1296.6376389034906
104,Tulane,12,3,9,Texas-El Paso,1251.140096399932,2502.672966399914,956.591294888249
105,Florida International,12,3,9,Louisiana,1161.686921703243,2476.8934074441486,947.7602967231948
106,Arkansas State,12,4,8,Florida International,947.7602967231948,2437.7578718246837,1013.470046552435
107,New Mexico State,13,3,10,Utah State,1187.2612585071415,2208.9030601408213,857.832129809473
108,Rice,12,2,10,Texas-El Paso,1251.140096399932,2207.731391288181,991.5207029225405
109,Maryland,12,2,10,Clemson,1819.0347842515216,2001.440494048187,1044.2072180508696
110,Akron,12,3,9,Kent State,1148.155806760491,1870.2319830264928,1029.7416635683771
111,Washington State,12,1,11,Southern Methodist,1599.717066666322,1599.717066666322,1046.2607308804638
112,Ball State,12,2,10,Western Michigan,1050.2256409875333,1597.5249239115628,740.0505555289753
113,San Jose State,12,2,10,New Mexico State,857.832129809473,1479.9296004590942,902.1631754802012
114,Villanova,1,1,0,Temple,1438.1460234839046,1438.1460234839046,511.805798607367
115,Memphis,12,2,10,Texas-El Paso,1251.140096399932,1426.117430302756,1065.3992642853086
116,Richmond,1,1,0,Duke,1330.4723420235916,1330.4723420235916,698.7398054250219
117,William & Mary,1,1,0,Virginia,1304.7320104423466,1304.7320104423466,781.9820990099438
118,North Texas,12,2,10,Ball State,740.0505555289753,1253.4289548718384,801.8280863980428
119,Vanderbilt,12,2,10,Rice,991.5207029225405,1167.980158897518,1114.0721970491381
120,New Mexico,12,1,11,Colorado State,1092.2944571714083,1092.2944571714083,841.4837445965206
121,Miami (OH),13,1,12,Toledo,1007.6801704893813,1007.6801704893813,868.454556501326
122,New Hampshire,1,1,0,Ball State,740.0505555289753,740.0505555289753,627.1690028447343
123,Central Arkansas,2,1,1,Western Kentucky,513.378399342863,513.378399342863,997.6711118180283
124,Alcorn State,2,0,2,NA,NA,0,677.9559741425203
125,Appalachian State,1,0,1,NA,NA,0,183.9786117990505
126,Cal Poly,2,0,2,NA,NA,0,622.0974706496211
127,California-Davis,2,0,2,NA,NA,0,698.3626105195103
128,Charleston Southern,2,0,2,NA,NA,0,695.7113512780669
129,Chattanooga,1,0,1,NA,NA,0,185.4265513191484
130,Citadel,1,0,1,NA,NA,0,180.5891024725316
131,Coastal Carolina,2,0,2,NA,NA,0,677.4793733143466
132,Delaware,1,0,1,NA,NA,0,183.4037722551629
133,Delaware State,1,0,1,NA,NA,0,180.09952093227673
134,Eastern Illinois,1,0,1,NA,NA,0,182.3150265908528
135,Eastern Kentucky,2,0,2,NA,NA,0,694.8698958550949
136,Eastern Michigan,12,0,12,NA,NA,0,547.2992829240294
137,Eastern Washington,1,0,1,NA,NA,0,180.72012440998037
138,Elon,1,0,1,NA,NA,0,180.86399182349516
139,Florida A&M,1,0,1,NA,NA,0,181.37947680392452
140,Furman,2,0,2,NA,NA,0,704.3835574415554
141,Gardner-Webb,2,0,2,NA,NA,0,648.0706085994893
142,Georgia Southern,1,0,1,NA,NA,0,180.57547681079203
143,Grambling State,1,0,1,NA,NA,0,180.61155228806936
144,Hofstra,1,0,1,NA,NA,0,178.91554971863005
145,Howard,1,0,1,NA,NA,0,179.2964367310896
146,Idaho State,2,0,2,NA,NA,0,676.4479385346333
147,Illinois State,1,0,1,NA,NA,0,178.50091479621392
148,Indiana State,1,0,1,NA,NA,0,180.39762679358267
149,Jackson State,1,0,1,NA,NA,0,180.23510955456706
150,Jacksonville State,2,0,2,NA,NA,0,706.47422788856
151,James Madison,1,0,1,NA,NA,0,182.4057097966654
152,Liberty,1,0,1,NA,NA,0,182.33869718451234
153,Maine,1,0,1,NA,NA,0,180.9335582271022
154,Massachusetts,1,0,1,NA,NA,0,184.13063253631884
155,McNeese State,1,0,1,NA,NA,0,176.51606884812992
156,Mississippi Valley State,1,0,1,NA,NA,0,174.79108936058296
157,Missouri State,1,0,1,NA,NA,0,180.47256292401434
158,Montana State,1,0,1,NA,NA,0,179.90173690681382
159,Morgan State,1,0,1,NA,NA,0,174.7768933419722
160,Murray State,1,0,1,NA,NA,0,177.48453969498775
161,Nicholls State,2,0,2,NA,NA,0,664.3374659401325
162,North Carolina Central,1,0,1,NA,NA,0,178.35498026449588
163,North Dakota,1,0,1,NA,NA,0,181.25323522388925
164,North Dakota State,1,0,1,NA,NA,0,181.4405691242048
165,Northeastern,1,0,1,NA,NA,0,179.43265657008897
166,Northern Arizona,2,0,2,NA,NA,0,711.1973800372588
167,Northern Colorado,1,0,1,NA,NA,0,179.25387145467204
168,Northern Iowa,1,0,1,NA,NA,0,186.17580996102507
169,Northwestern State,2,0,2,NA,NA,0,671.6244003538753
170,Portland State,1,0,1,NA,NA,0,180.9864539103104
171,Prairie View A&M,1,0,1,NA,NA,0,180.1580570371593
172,Rhode Island,1,0,1,NA,NA,0,181.22982155399117
173,Sacramento State,1,0,1,NA,NA,0,179.2779822049326
174,Sam Houston,1,0,1,NA,NA,0,178.58218980679396
175,Samford,1,0,1,NA,NA,0,184.21209344530016
176,South Carolina State,1,0,1,NA,NA,0,182.37529969525448
177,South Dakota State,1,0,1,NA,NA,0,184.8130437747203
178,Southeast Missouri State,1,0,1,NA,NA,0,180.67036683005728
179,Southeastern Louisiana,1,0,1,NA,NA,0,181.15106873510487
180,Southern,1,0,1,NA,NA,0,179.44483023766213
181,Southern Illinois,1,0,1,NA,NA,0,184.4933329778481
182,Southern Utah,2,0,2,NA,NA,0,647.9298101593512
183,Stephen F. Austin,1,0,1,NA,NA,0,183.13169544017984
184,Tennessee Tech,2,0,2,NA,NA,0,681.8935794808426
185,Tennessee-Martin,1,0,1,NA,NA,0,174.97733390282394
186,Texas Southern,2,0,2,NA,NA,0,661.3609744412439
187,Texas State,1,0,1,NA,NA,0,181.43256462560737
188,Towson,1,0,1,NA,NA,0,180.4181481156551
189,Virginia Military Institute,1,0,1,NA,NA,0,180.89929970388383
190,Weber State,2,0,2,NA,NA,0,710.2639458615363
191,Western Carolina,1,0,1,NA,NA,0,176.4594559749775
192,Western Illinois,1,0,1,NA,NA,0,178.9690630556548
193,Western Kentucky,12,0,12,NA,NA,0,513.378399342863
194,Wofford,2,0,2,NA,NA,0,699.9816123493949
195,Youngstown State,1,0,1,NA,NA,0,180.65007400893
