rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
158,Southeast Missouri State,2,0,2,NA,NA,0,590.3472964208454
159,Southern Illinois,1,0,1,NA,NA,0,186.03901298705753
160,Stephen F. Austin,1,0,1,NA,NA,0,159.4871614572398
161,Tennessee State,1,0,1,NA,NA,0,115.41326195228396
162,Tennessee Tech,1,0,1,NA,NA,0,181.05148957552066
163,Tennessee-Martin,1,0,1,NA,NA,0,157.6459806367231
164,Texas State,2,0,2,NA,NA,0,692.0320661352692
165,Virginia Military Institute,1,0,1,NA,NA,0,177.1047027146697
166,Virginia Union,1,0,1,NA,NA,0,81.24459682056478
167,Weber State,1,0,1,NA,NA,0,179.5804687519372
168,Western Carolina,1,0,1,NA,NA,0,181.3759000738748
169,Western Illinois,1,0,1,NA,NA,0,179.73272715012706
170,William & Mary,1,0,1,NA,NA,0,182.50281011605287
171,Youngstown State,1,0,1,NA,NA,0,161.40622833364077
