rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
33,Rice,14,10,4,Marshall,1621.1867034234572,11315.970892339086,1606.3926149349843
34,Vanderbilt,13,9,4,Georgia,1923.3541972479807,11241.290387597439,1870.9282748607588
35,East Carolina,13,10,3,North Carolina,1699.1267754459427,11073.233121623238,1607.7785296376762
36,Mississippi,13,8,5,Louisiana State,2144.0915817674527,11013.973605340916,1878.9630284202804
37,Minnesota,13,8,5,Nebraska,1780.8088760602625,10963.598755915895,1734.653140168722
38,Arizona,13,8,5,Oregon,2068.985058882425,10646.808788069446,1859.9750837906936
39,Kansas State,13,8,5,Michigan,1736.444592038287,10570.038506129556,1796.0386343340867
40,Utah State,14,9,5,Northern Illinois,1649.8585623153483,10402.248661909067,1597.5274789362372
41,Navy,13,9,4,Indiana,1675.3261224985758,10355.937899666926,1653.5527938852106
42,Pittsburgh,13,7,6,Notre Dame,1881.3121402502713,10322.192798901633,1629.6107501005554
43,Bowling Green,14,10,4,Northern Illinois,1649.8585623153483,10311.779225175173,1665.4000962157847
44,Michigan,13,7,6,Notre Dame,1881.3121402502713,10253.164581677176,1736.444592038287
45,North Texas,13,9,4,Rice,1606.3926149349843,10218.312581468825,1607.1188147105438
46,Iowa,13,8,5,Nebraska,1780.8088760602625,9913.152119565544,1856.0193418647214
47,Louisiana,13,9,4,Western Kentucky,1444.7180850021377,9841.998856332866,1455.6357193461313
48,Marshall,14,10,4,East Carolina,1607.7785296376762,9810.675089849505,1621.1867034234572
49,Penn State,12,7,5,Wisconsin,1950.9848032138477,9589.077413227955,1717.585826584316
50,Texas Tech,13,8,5,Arizona State,1999.4476365728258,9490.763610953381,1688.0596678516615
51,Oregon State,13,7,6,Washington State,1640.6097049622906,9476.788285324606,1703.3192974574727
52,North Carolina,13,7,6,Pittsburgh,1629.6107501005554,9422.915568699069,1699.1267754459427
53,San Diego State,13,8,5,Boise State,1529.856621252729,9084.059313446756,1448.771562291819
54,Mississippi State,13,7,6,Mississippi,1878.9630284202804,9064.914466503866,1854.667646896735
55,Cincinnati,13,9,4,Houston,1606.343463954609,9053.259625393719,1444.6310043626745
56,Ball State,13,10,3,Toledo,1453.0597061530052,9043.541173523536,1494.1992321651537
57,Syracuse,13,7,6,Minnesota,1734.653140168722,8778.79987768421,1640.121386568518
58,Boise State,13,8,5,Utah State,1597.5274789362372,8661.696896986185,1529.856621252729
59,Houston,13,8,5,Rice,1606.3926149349843,8400.09511466191,1606.343463954609
60,Georgia Tech,13,7,6,Duke,1845.0013594445466,8349.349928621943,1707.9362705460458
61,Colorado State,14,8,6,Washington State,1640.6097049622906,8315.167737084297,1388.7080418478017
62,Western Kentucky,12,8,4,Navy,1653.5527938852106,8285.71457419822,1444.7180850021377
63,Toledo,12,7,5,Bowling Green,1665.4000962157847,8186.502061250345,1453.0597061530052
64,Maryland,13,7,6,Virginia Tech,1777.7600249642296,7988.059454852223,1401.9251408083355
65,Washington State,13,6,7,Southern California,1947.5858912793797,7955.770074850748,1640.6097049622906
66,Arkansas State,13,8,5,South Alabama,1504.343068474379,7880.145735277763,1424.8941711259931
67,Utah,12,5,7,Stanford,2232.233685444052,7621.379594985556,1635.2144295815515
68,Middle Tennessee State,13,8,5,Marshall,1621.1867034234572,7545.765468983243,1369.0855674174995
69,Texas-San Antonio,12,7,5,North Texas,1607.1188147105438,7541.141841642235,1501.6758059031729
70,Tulane,13,7,6,East Carolina,1607.7785296376762,7528.823002074212,1346.3084137592023
71,Boston College,13,7,6,Virginia Tech,1777.7600249642296,7489.826690744213,1556.1863947448408
72,Nevada-Las Vegas,13,7,6,San Diego State,1448.771562291819,7328.435148852695,1403.7689731094433
73,San Jose State,12,6,6,Fresno State,1646.556777754562,7118.7688231044085,1402.7687246470236
74,South Alabama,12,6,6,Louisiana,1455.6357193461313,7056.587499683852,1504.343068474379
75,Ohio,13,7,6,Marshall,1621.1867034234572,7037.034838508896,1175.353397448814
76,Tennessee,12,5,7,South Carolina,2240.0921484498544,6928.432382938919,1621.4997914080827
77,Indiana,12,5,7,Penn State,1717.585826584316,6397.066165568172,1675.3261224985758
78,Buffalo,13,8,5,Kent State,1193.0802182474815,6226.529738177046,1326.2767200829417
79,Louisiana-Monroe,12,6,6,Louisiana,1455.6357193461313,5799.864820676725,1277.666565046383
80,Troy,12,6,6,South Alabama,1504.343068474379,5784.824873223351,1309.293034078204
81,Northwestern,12,5,7,Syracuse,1640.121386568518,5647.9344803193635,1537.7115809728862
82,Florida,12,4,8,Tennessee,1621.4997914080827,5500.271675467499,1530.0759818785862
83,Rutgers,13,6,7,Arkansas,1338.9322400374529,5233.050026114077,1155.7678935016859
84,Florida Atlantic,12,6,6,Tulane,1346.3084137592023,4969.623293467455,1396.5841580835179
85,Texas State,12,6,6,South Alabama,1504.343068474379,4582.040224655109,1106.5402820732577
86,Akron,12,5,7,Toledo,1453.0597061530052,4063.5484294362814,1219.1342449093147
87,Southern Methodist,12,5,7,Connecticut,1086.1571359704958,4018.8094611001998,1209.4947836951965
88,Central Michigan,12,6,6,Ohio,1175.353397448814,3946.916706566064,1118.8702169069104
89,West Virginia,12,4,8,Oklahoma State,2029.8657488511915,3942.4053926597517,1165.3012530827023
90,Texas Christian,12,4,8,Iowa State,1312.675708554078,3827.3179050335098,1391.4939461460458
91,Wyoming,12,5,7,New Mexico,1017.5610320178665,3649.046602750958,1070.3580130125094
92,Wake Forest,12,4,8,Maryland,1401.9251408083355,3543.844233500713,1411.2410327929676
93,Iowa State,12,3,9,West Virginia,1165.3012530827023,3405.882854563915,1312.675708554078
94,Nevada,12,4,8,San Jose State,1402.7687246470236,3364.551476123917,1269.3086511399465
95,Arkansas,12,3,9,Louisiana,1455.6357193461313,3182.4045536972208,1338.9322400374529
96,Illinois,12,4,8,Cincinnati,1444.6310043626745,3142.470837010027,1386.351076814049
97,Tulsa,12,3,9,Colorado State,1388.7080418478017,3129.210801329198,1115.5156363928386
98,Connecticut,12,3,9,Rutgers,1155.7678935016859,3103.359092775315,1086.1571359704958
99,Memphis,12,3,9,Arkansas State,1424.8941711259931,2861.8838855065524,944.7035685151188
100,Louisiana Tech,12,4,8,Texas-El Paso,845.6019756899711,2821.9306385567616,894.9007837914252
101,Colorado,12,4,8,Colorado State,1388.7080418478017,2693.0280967599665,1356.6117876781598
102,Kent State,12,4,8,Ohio,1175.353397448814,2546.3320971720677,1193.0802182474815
103,South Florida,12,2,10,Cincinnati,1444.6310043626745,2530.7881403331703,799.4381488782328
104,New Mexico,12,3,9,Air Force,861.3760226679013,2461.9742632846132,1017.5610320178665
105,Kansas,12,3,9,West Virginia,1165.3012530827023,2239.3283523795226,1125.0659650883738
106,North Carolina State,12,3,9,Central Michigan,1118.8702169069104,2198.651141772837,1150.6050676688526
107,Army,12,3,9,Louisiana Tech,894.9007837914252,2185.4648246779293,810.7500770119453
108,Virginia,12,2,10,Brigham Young,1749.0726273475414,1925.6807681796063,1174.714731142152
109,North Dakota State,1,1,0,Kansas State,1796.0386343340867,1796.0386343340867,512.2512037511897
110,Temple,12,2,10,Memphis,944.7035685151188,1755.453645527064,1002.8876307585103
111,Eastern Washington,2,1,1,Oregon State,1703.3192974574727,1703.3192974574727,1067.1202105120096
112,Georgia Southern,1,1,0,Florida,1530.0759818785862,1530.0759818785862,642.5719801002741
113,Southern Utah,2,1,1,South Alabama,1504.343068474379,1504.343068474379,899.6440612467574
114,Eastern Illinois,2,1,1,San Diego State,1448.771562291819,1448.771562291819,1436.4875261905172
115,Northern Iowa,1,1,0,Iowa State,1312.675708554078,1312.675708554078,698.5340406654007
116,Texas-El Paso,12,2,10,New Mexico State,754.9962649267409,1290.4354536880378,845.6019756899711
117,Towson,1,1,0,Connecticut,1086.1571359704958,1086.1571359704958,815.9593699468533
118,Alabama-Birmingham,12,2,10,Florida International,535.4391887612968,1067.9383070790118,714.1351852803875
119,Fordham,1,1,0,Temple,1002.8876307585103,1002.8876307585103,348.1941926405395
120,Idaho,12,1,11,Temple,1002.8876307585103,1002.8876307585103,669.5417061059134
121,Air Force,12,2,10,Army,810.7500770119453,983.6029118839891,861.3760226679013
122,New Mexico State,12,2,10,Idaho,669.5417061059134,840.9747755821013,754.9962649267409
123,Eastern Michigan,12,2,10,Western Michigan,651.0702316649396,822.0070513751169,704.2117919825497
124,Florida International,12,1,11,Southern Mississippi,819.3060918615954,819.3060918615954,535.4391887612968
125,Hawaii,12,1,11,Army,810.7500770119453,810.7500770119453,921.9152767116057
126,McNeese State,1,1,0,South Florida,799.4381488782328,799.4381488782328,858.4742928476211
127,Southern Mississippi,12,1,11,Alabama-Birmingham,714.1351852803875,714.1351852803875,819.3060918615954
128,Kentucky,12,2,10,Miami (OH),537.5224863171651,712.3683886783951,1086.7799378689585
129,Maine,2,1,1,Massachusetts,695.3616540222766,695.3616540222766,1026.5828824254058
130,Western Michigan,12,1,11,Massachusetts,695.3616540222766,695.3616540222766,651.0702316649396
131,Old Dominion,5,1,4,Idaho,669.5417061059134,669.5417061059134,1098.0820532624934
132,Nicholls State,3,1,2,Western Michigan,651.0702316649396,651.0702316649396,896.9358621754985
133,Purdue,12,1,11,Indiana State,649.8456215907989,649.8456215907989,977.8835443632236
134,Massachusetts,12,1,11,Miami (OH),537.5224863171651,537.5224863171651,695.3616540222766
135,Bethune-Cookman,2,1,1,Florida International,535.4391887612968,535.4391887612968,1024.7993892268826
136,Chattanooga,2,1,1,Georgia State,339.17849828251633,339.17849828251633,983.5910514249548
137,Jacksonville State,1,1,0,Georgia State,339.17849828251633,339.17849828251633,494.094418837538
138,Samford,2,1,1,Georgia State,339.17849828251633,339.17849828251633,907.4627424894942
139,California,12,1,11,Portland State,178.5044148760675,178.5044148760675,943.8089028464516
140,Abilene Christian,1,0,1,NA,NA,0,171.43306947618788
141,Alabama A&M,1,0,1,NA,NA,0,181.73401312510697
142,Alabama State,1,0,1,NA,NA,0,174.8459023612301
143,Alcorn State,1,0,1,NA,NA,0,179.15351494820126
144,Appalachian State,1,0,1,NA,NA,0,181.97658128449726
145,Arkansas-Pine Bluff,1,0,1,NA,NA,0,179.38334905195558
146,Austin Peay,3,0,3,NA,NA,0,652.4991431435893
147,Cal Poly,2,0,2,NA,NA,0,688.4370608822054
148,California-Davis,1,0,1,NA,NA,0,178.49145209738646
149,Central Arkansas,1,0,1,NA,NA,0,182.07184911505612
150,Charleston Southern,1,0,1,NA,NA,0,178.43930295065718
151,Citadel,1,0,1,NA,NA,0,184.65396933229482
152,Coastal Carolina,1,0,1,NA,NA,0,183.49063113919414
153,Colgate,1,0,1,NA,NA,0,172.8528348720438
154,Delaware,1,0,1,NA,NA,0,180.76229013743972
155,Eastern Kentucky,1,0,1,NA,NA,0,181.69599450424434
156,Elon,1,0,1,NA,NA,0,179.04091279512122
157,Florida A&M,1,0,1,NA,NA,0,181.91368765889828
158,Furman,1,0,1,NA,NA,0,183.96076461498734
159,Gardner-Webb,1,0,1,NA,NA,0,180.79286680351822
160,Georgia State,12,0,12,NA,NA,0,339.17849828251633
161,Grambling State,1,0,1,NA,NA,0,177.9762541036477
162,Howard,1,0,1,NA,NA,0,170.93681971017736
163,Idaho State,2,0,2,NA,NA,0,710.3614055113673
164,Illinois State,1,0,1,NA,NA,0,181.12746918807326
165,Indiana State,2,0,2,NA,NA,0,649.8456215907989
166,Jackson State,1,0,1,NA,NA,0,180.2406968053746
167,James Madison,1,0,1,NA,NA,0,184.52436469635305
168,Lamar,2,0,2,NA,NA,0,621.583382243898
169,Liberty,1,0,1,NA,NA,0,182.3859817411494
170,Miami (OH),12,0,12,NA,NA,0,537.5224863171651
171,Missouri State,1,0,1,NA,NA,0,181.90444574314492
172,Montana State,1,0,1,NA,NA,0,185.62297697784186
173,Morgan State,2,0,2,NA,NA,0,586.3522489039543
174,Murray State,2,0,2,NA,NA,0,695.4645134564432
175,New Hampshire,1,0,1,NA,NA,0,183.39714513031922
176,Norfolk State,1,0,1,NA,NA,0,178.08543076213445
177,North Carolina Central,1,0,1,NA,NA,0,180.10483498956953
178,Northern Arizona,1,0,1,NA,NA,0,180.55743532340017
179,Northern Colorado,1,0,1,NA,NA,0,178.65256524767085
180,Northwestern State,2,0,2,NA,NA,0,532.4991183177149
181,Portland State,1,0,1,NA,NA,0,178.5044148760675
182,Prairie View A&M,1,0,1,NA,NA,0,179.31284691819624
183,Presbyterian,1,0,1,NA,NA,0,180.56394801157953
184,Richmond,1,0,1,NA,NA,0,184.8801410745016
185,Sacramento State,2,0,2,NA,NA,0,687.4617406684861
186,Sam Houston,1,0,1,NA,NA,0,181.42588861211433
187,Savannah State,2,0,2,NA,NA,0,675.909754110672
188,South Carolina State,1,0,1,NA,NA,0,180.8972916434792
189,South Dakota,1,0,1,NA,NA,0,179.1263155053949
190,South Dakota State,1,0,1,NA,NA,0,180.68488802104397
191,Southeast Missouri State,1,0,1,NA,NA,0,182.15794284340635
192,Southeastern Louisiana,1,0,1,NA,NA,0,180.08144769586178
193,Southern,1,0,1,NA,NA,0,179.73466847500876
194,Southern Illinois,1,0,1,NA,NA,0,182.4338019669643
195,Stephen F. Austin,1,0,1,NA,NA,0,180.74403574090232
196,Stony Brook,1,0,1,NA,NA,0,183.77282252332463
197,Tennessee Tech,1,0,1,NA,NA,0,181.2415833927688
198,Tennessee-Martin,2,0,2,NA,NA,0,637.5515655023265
199,Villanova,1,0,1,NA,NA,0,182.54908257114184
200,Virginia Military Institute,1,0,1,NA,NA,0,176.608140832065
201,Wagner,1,0,1,NA,NA,0,177.88068774128888
202,Weber State,2,0,2,NA,NA,0,685.9340155795655
203,Western Carolina,3,0,3,NA,NA,0,668.8085973678983
204,Western Illinois,2,0,2,NA,NA,0,690.6323871166458
205,William & Mary,1,0,1,NA,NA,0,181.86719937999817
206,Wofford,1,0,1,NA,NA,0,179.48687967250737
207,Youngstown State,1,0,1,NA,NA,0,181.95511024515727
