rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
112,Mississippi,12,4,8,Vanderbilt,1121.816875322359,3240.8043764555196,1380.6664222358884
113,Northwestern,12,3,9,Illinois,1402.566842586987,3138.2120786723735,1388.5652653781076
114,Kansas,12,3,9,Boston College,1524.527876756023,3121.591835636844,1319.7338262079709
115,Texas State,12,3,9,Georgia State,1323.442787326282,3090.05458083914,1048.0686159626855
116,South Alabama,13,3,10,Arkansas State,1397.020600143937,2971.690152620423,1119.759214950307
117,Texas-San Antonio,12,4,8,Rice,1091.9165047018278,2971.6262121280206,968.0826082285485
118,East Carolina,12,4,8,Connecticut,891.178067201467,2940.7830993139005,1043.358063924233
119,Rice,12,3,9,Middle Tennessee State,1239.534928638669,2885.4800394598524,1091.9165047018278
120,Maryland,12,3,9,Syracuse,1444.183291220438,2781.4442035000116,1288.7947093309017
121,Bowling Green,12,3,9,Toledo,1192.567028578179,2305.8789767348894,1070.0134014021748
122,Rutgers,12,2,10,Liberty,1380.9998024364959,1988.2862274709232,1160.5511594309723
123,Arkansas,13,2,11,Colorado State,1190.0747124952788,1865.2774450471495,1093.735434483981
124,Central Arkansas,2,1,1,Western Kentucky,1595.0823993774109,1595.0823993774109,1247.795630892579
125,Connecticut,12,2,10,Wagner,661.0300782298835,1268.316503264311,891.178067201467
126,Citadel,1,1,0,Georgia Tech,1238.6013679947612,1238.6013679947612,510.3351506808287
127,New Mexico State,12,2,10,Texas-El Paso,560.0891347984472,1099.5864768770975,842.8844607306407
128,New Mexico,12,2,10,New Mexico State,842.8844607306407,1019.9326110652048,854.1682949683777
129,Old Dominion,12,1,11,Norfolk State,619.2093985580827,619.2093985580827,780.1232305490952
130,Southern Illinois,2,1,1,Massachusetts,607.2864250344273,607.2864250344273,1008.6657379595696
131,Massachusetts,12,1,11,Akron,492.16878086267496,492.16878086267496,607.2864250344273
132,Texas-El Paso,12,1,11,Houston Baptist,173.9464427398379,173.9464427398379,560.0891347984472
133,Abilene Christian,2,0,2,NA,0,0,653.1996605328748
134,Akron,12,0,12,NA,0,0,492.16878086267496
135,Alabama State,2,0,2,NA,0,0,701.2466594329553
136,Albany,1,0,1,NA,0,0,181.3000616290436
137,Alcorn State,1,0,1,NA,0,0,180.24059541032221
138,Arkansas-Pine Bluff,1,0,1,NA,0,0,180.28501484235434
139,Bethune-Cookman,1,0,1,NA,0,0,177.710473210806
140,Bucknell,1,0,1,NA,0,0,179.71772411588768
141,Cal Poly,1,0,1,NA,0,0,178.5998412208418
142,California-Davis,1,0,1,NA,0,0,182.11929465383471
143,Campbell,1,0,1,NA,0,0,180.00274879670255
144,Central Connecticut State,1,0,1,NA,0,0,183.52747338604286
145,Charleston Southern,1,0,1,NA,0,0,178.1023588978771
146,Chattanooga,1,0,1,NA,0,0,178.8093757759563
147,Colgate,1,0,1,NA,0,0,180.36905442542383
148,Delaware,1,0,1,NA,0,0,184.6505078388397
149,East Tennessee State,2,0,2,NA,0,0,632.8834210280161
150,Eastern Illinois,1,0,1,NA,0,0,180.4800063696472
151,Eastern Kentucky,1,0,1,NA,0,0,179.05906287978465
152,Eastern Washington,1,0,1,NA,0,0,180.73791065849747
153,Elon,1,0,1,NA,0,0,181.69500919136502
154,Florida A&M,1,0,1,NA,0,0,179.59667976803098
155,Fordham,1,0,1,NA,0,0,179.51578849517335
156,Furman,2,0,2,NA,0,0,710.9680248403782
157,Gardner-Webb,2,0,2,NA,0,0,617.8000167000351
158,Grambling State,2,0,2,NA,0,0,693.755858020412
159,Hampton,1,0,1,NA,0,0,179.19185849022247
160,Holy Cross,2,0,2,NA,0,0,688.234627716877
161,Houston Baptist,1,0,1,NA,0,0,173.9464427398379
162,Howard,1,0,1,NA,0,0,176.70975284860128
163,Idaho,2,0,2,NA,0,0,705.6581941775391
164,Idaho State,2,0,2,NA,0,0,703.696472658839
165,Illinois State,1,0,1,NA,0,0,180.1222631783105
166,Incarnate Word,2,0,2,NA,0,0,539.4973420786505
167,Indiana State,1,0,1,NA,0,0,182.48884170576292
168,Jackson State,1,0,1,NA,0,0,177.64895233254876
169,James Madison,1,0,1,NA,0,0,182.97111120740064
170,Kennesaw State,1,0,1,NA,0,0,184.23199140500927
171,Lamar,1,0,1,NA,0,0,179.8396296575728
173,Maine,2,0,2,NA,0,0,699.4813022115743
174,McNeese State,1,0,1,NA,0,0,181.0258448546453
175,Mercer,1,0,1,NA,0,0,179.15437129912635
176,Missouri State,1,0,1,NA,0,0,179.62871039041417
177,Monmouth,1,0,1,NA,0,0,180.0065969441735
178,Montana,1,0,1,NA,0,0,181.6896991054171
179,Montana State,1,0,1,NA,0,0,179.61685263700903
180,Morgan State,2,0,2,NA,0,0,621.1431672940357
181,Murray State,2,0,2,NA,0,0,660.1890788963028
182,New Hampshire,1,0,1,NA,0,0,179.94814403023523
183,Nicholls State,2,0,2,NA,0,0,646.8525785625507
184,Norfolk State,2,0,2,NA,0,0,619.2093985580827
185,North Carolina A&T,1,0,1,NA,0,0,178.80964455201288
186,Northern Arizona,1,0,1,NA,0,0,179.09769217999389
187,Northern Colorado,2,0,2,NA,0,0,677.8236172379228
188,Northern Iowa,1,0,1,NA,0,0,184.75154665279277
189,Northwestern State,1,0,1,NA,0,0,181.94666250122967
190,Portland State,2,0,2,NA,0,0,675.2027325518707
191,Prairie View A&M,1,0,1,NA,0,0,180.25215239009464
192,Rhode Island,2,0,2,NA,0,0,695.5298831164309
193,Richmond,1,0,1,NA,0,0,180.99202730903156
194,Robert Morris,1,0,1,NA,0,0,180.827775276768
195,Sacramento State,2,0,2,NA,0,0,684.4521230704083
196,Sam Houston,1,0,1,NA,0,0,177.0481503345641
197,Samford,1,0,1,NA,0,0,183.03056380620876
198,South Carolina State,1,0,1,NA,0,0,177.24917102616214
199,South Dakota,1,0,1,NA,0,0,180.77958187871988
200,South Dakota State,1,0,1,NA,0,0,183.52127792164666
201,Southeast Missouri State,1,0,1,NA,0,0,180.1375723504915
202,Southeastern Louisiana,1,0,1,NA,0,0,182.36760591853906
203,Southern,1,0,1,NA,0,0,181.41934474818788
204,Southern Utah,1,0,1,NA,0,0,177.83746808427435
205,Stephen F. Austin,1,0,1,NA,0,0,180.42937314813315
206,Stony Brook,1,0,1,NA,0,0,178.47062210560188
207,Tennessee State,1,0,1,NA,0,0,179.51376125863686
208,Tennessee Tech,1,0,1,NA,0,0,179.35225786701332
209,Tennessee-Martin,2,0,2,NA,0,0,696.1039840533703
210,Texas Southern,1,0,1,NA,0,0,179.43422204849696
211,Towson,1,0,1,NA,0,0,183.33203412877572
212,Virginia Military Institute,2,0,2,NA,0,0,657.9285532745324
213,Wagner,2,0,2,NA,0,0,661.0300782298835
214,Weber State,2,0,2,NA,0,0,706.9220443120709
215,Western Carolina,2,0,2,NA,0,0,684.4575667068603
216,Western Illinois,1,0,1,NA,0,0,178.32828463261365
217,William & Mary,2,0,2,NA,0,0,651.6817848633032
218,Wofford,1,0,1,NA,0,0,185.06822450151208
