rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
48,Western Michigan,13,8,5,Toledo,1919.11539314828,9692.404014565276,1630.0185599926128
49,Arkansas State,13,9,4,Appalachian State,1722.6465269831274,9655.83330155304,1558.1004752366603
50,Louisiana Tech,13,9,4,Arkansas State,1558.1004752366603,9648.917252392905,1574.7377562430854
51,Nebraska,13,6,7,Michigan State,2269.949352253833,9577.633457408785,1689.2703446319974
52,Washington,13,7,6,Southern California,1905.2489870296727,9573.04182808051,1813.074352551517
53,Penn State,13,7,6,San Diego State,1709.8172742873355,9390.863003862729,1738.2657148398591
54,South Florida,13,8,5,Temple,1782.4131898239923,9310.59124479838,1732.651675062339
55,Auburn,13,7,6,Texas A&M,1763.8360506486242,9188.268176369394,1838.0919989005492
56,Northern Illinois,14,8,6,Toledo,1919.11539314828,9159.33155754009,1396.3952011888389
57,Southern Mississippi,14,9,5,Louisiana Tech,1574.7377562430854,8913.701221693882,1550.7073948924792
58,Duke,13,8,5,Virginia Tech,1540.545377838988,8900.966098284593,1473.3337141168504
59,Ohio,13,8,5,Marshall,1585.7670455565567,8834.838922796353,1431.504578071312
60,Virginia Tech,13,7,6,North Carolina State,1491.251834304722,8666.887187950622,1540.545377838988
61,Texas Tech,13,7,6,Arkansas,1984.2052376442225,8435.521624780315,1726.7233442912197
62,Arizona,13,7,6,Utah,1909.1884910033039,8136.432812844737,1579.351022452606
63,Akron,13,8,5,Utah State,1409.2608431898477,8037.158589481474,1460.835626736328
64,Minnesota,13,6,7,Central Michigan,1506.4019031923228,7987.35139740104,1615.8048575083
65,Air Force,14,8,6,Boise State,1526.994909561627,7926.407798977294,1387.4960114186836
66,Arizona State,13,6,7,Washington,1813.074352551517,7840.594429495082,1704.801325920224
67,Cincinnati,13,7,6,Miami (FL),1681.3078372285622,7699.733354026131,1528.8018921959517
68,Nevada,13,7,6,Colorado State,1329.0365502974148,7591.35027073827,1303.0879360267616
69,North Carolina State,13,7,6,Syracuse,1269.4928153927317,7526.9714486878765,1491.251834304722
70,Texas,12,5,7,Oklahoma,2208.8806259418075,7421.578553679161,1628.7912261057525
71,Colorado State,13,7,6,Air Force,1387.4960114186836,7215.842025587213,1329.0365502974148
72,New Mexico,13,7,6,Boise State,1526.994909561627,7182.641819643546,1287.3779957167692
73,Central Michigan,13,7,6,Akron,1460.835626736328,7035.773233974798,1506.4019031923228
74,Indiana,13,6,7,Western Kentucky,1926.2177391628013,6940.724538632083,1534.1802135390699
75,Georgia State,13,6,7,Georgia Southern,1625.1591184267327,6903.683092233464,1346.3261841810668
76,Kansas State,13,6,7,West Virginia,1834.4884171149433,6733.592087386404,1532.2517979047207
77,Middle Tennessee State,13,7,6,Marshall,1585.7670455565567,6573.951480100473,1390.238965993553
78,Missouri,12,5,7,Brigham Young,1749.2007988069818,6305.992812782519,1513.9971870406969
79,Utah State,13,6,7,Boise State,1526.994909561627,6214.147548259913,1409.2608431898477
80,Connecticut,13,6,7,Houston,2241.764663151957,6157.687036060144,1434.3416194855906
81,Tulsa,13,6,7,New Mexico,1287.3779957167692,5819.110465146228,1341.3677769137457
82,San Jose State,13,6,7,Georgia State,1346.3261841810668,5669.314308730072,1295.4955940897103
83,Illinois,12,5,7,Nebraska,1689.2703446319974,5533.5442331262475,1446.9497510203084
84,Kentucky,12,5,7,Missouri,1513.9971870406969,5360.75787274452,1425.2940292393841
85,South Alabama,12,5,7,San Diego State,1709.8172742873355,5108.1858748517825,1137.6388729546316
86,Vanderbilt,12,4,8,Missouri,1513.9971870406969,5000.465003470799,1477.223644647498
87,East Carolina,12,5,7,Virginia Tech,1540.545377838988,4801.692603537717,1378.479061628573
88,Buffalo,12,5,7,Ohio,1431.504578071312,4775.505826030151,1188.9384391310543
89,Virginia,12,4,8,Duke,1473.3337141168504,4221.935315097088,1415.4304180000443
90,Florida International,12,5,7,Old Dominion,1064.9030569629053,4131.817568351151,1092.2997370369474
91,Rice,12,5,7,Florida Atlantic,1068.5883106407268,4119.893530057199,1032.3004734019164
92,Texas-El Paso,12,5,7,Florida Atlantic,1068.5883106407268,4113.726269622112,993.7313574319941
93,Old Dominion,12,5,7,Texas-San Antonio,1029.8920692956156,4086.433681015442,1064.9030569629053
94,Colorado,13,4,9,Colorado State,1329.0365502974148,4050.7485688905313,1254.28368848775
95,South Carolina,12,3,9,North Carolina,1893.3563179175048,4029.0959278391083,1384.2444175262763
96,Syracuse,12,4,8,Central Michigan,1506.4019031923228,3867.5943237344645,1269.4928153927317
97,Louisiana,12,4,8,Georgia State,1346.3261841810668,3726.410661241582,997.5482788343458
98,Idaho,12,4,8,Troy,1170.346092273888,3604.0161014277196,1049.4411652278732
99,Rutgers,12,4,8,Indiana,1534.1802135390699,3587.99296162035,1278.3628833954558
100,Troy,12,4,8,Louisiana,997.5482788343458,3476.390143760246,1170.346092273888
101,Maryland,12,3,9,South Florida,1732.651675062339,3190.861420189172,1442.899932155188
102,Georgia Tech,12,3,9,Florida State,2018.194647271626,3101.525987526812,1296.670543328609
103,New Mexico State,12,3,9,Idaho,1049.4411652278732,2975.774986928225,978.9810688280309
104,Massachusetts,12,3,9,Buffalo,1188.9384391310543,2956.4488139952805,1004.6826286365089
105,Florida Atlantic,12,3,9,Florida International,1092.2997370369474,2920.6325764169237,1068.5883106407268
106,Texas-San Antonio,12,3,9,Rice,1032.3004734019164,2789.4616132509814,1029.8920692956156
107,Nevada-Las Vegas,12,3,9,Nevada,1303.0879360267616,2753.249008610069,976.1159911083328
108,Hawaii,13,3,10,Colorado,1254.28368848775,2685.5671672139465,855.5254169025105
109,Portland State,2,2,0,Washington State,1777.4413018331043,2632.427663711229,1554.684037234495
110,Boston College,12,3,9,Northern Illinois,1396.3952011888389,2603.779458496306,1092.1314082887475
111,Iowa State,12,3,9,Texas,1628.7912261057525,2449.064420228452,1474.5679546985068
112,Wyoming,12,2,10,Nevada,1303.0879360267616,2279.203927135094,846.359734895955
113,Miami (OH),12,3,9,Massachusetts,1004.6826286365089,2226.963311074079,1025.922415142783
114,Kent State,12,3,9,Miami (OH),1025.922415142783,2205.884385411848,1071.125621743988
115,Texas State,12,3,9,South Alabama,1137.6388729546316,2130.269911612085,928.7855428660063
116,Wake Forest,12,3,9,Boston College,1092.1314082887475,2059.014384856333,1090.9209958888414
117,Tulane,12,3,9,Army,789.7145103343164,2016.6285287983478,905.5656428009444
118,Fresno State,12,3,9,Nevada-Las Vegas,976.1159911083328,2009.153427403849,1024.130498176189
119,Charlotte,12,2,10,Georgia State,1346.3261841810668,1893.3962287913578,763.429782417071
120,Purdue,12,2,10,Nebraska,1689.2703446319974,1867.2414105321513,1202.3329930756943
121,Ball State,12,3,9,Massachusetts,1004.6826286365089,1859.627173993862,1062.772396884175
122,Southern Methodist,12,2,10,Tulane,905.5656428009444,1760.552004679069,1078.6248484121081
123,Louisiana-Monroe,13,2,11,New Mexico State,978.9810688280309,1524.4345020497653,820.4377023015745
124,Oregon State,12,2,10,San Jose State,1295.4955940897103,1474.287372965123,1171.5759567348732
125,Citadel,2,1,1,South Carolina,1384.2444175262763,1384.2444175262763,901.028220617557
126,Liberty,2,1,1,Georgia State,1346.3261841810668,1346.3261841810668,1248.3366082366533
127,James Madison,1,1,0,Southern Methodist,1078.6248484121081,1078.6248484121081,508.58257636377147
128,North Texas,12,1,11,Texas-San Antonio,1029.8920692956156,1029.8920692956156,854.9863618781244
129,Army,12,2,10,Eastern Michigan,675.2106378272788,851.1065629057499,789.7145103343164
130,Eastern Michigan,12,1,11,Wyoming,846.359734895955,846.359734895955,675.2106378272788
131,North Dakota,1,1,0,Wyoming,846.359734895955,846.359734895955,724.551542055329
132,Fordham,1,1,0,Army,789.7145103343164,789.7145103343164,436.30139861644045
133,Furman,2,1,1,Central Florida,658.5159652741052,658.5159652741052,827.7022140390592
134,South Dakota State,1,1,0,Kansas,639.9284037034814,639.9284037034814,486.53392788487116
135,Abilene Christian,1,0,1,NA,NA,0,177.51201939300583
136,Alabama A&M,1,0,1,NA,NA,0,179.79867835277102
137,Albany,1,0,1,NA,NA,0,178.36490043134123
138,Alcorn State,1,0,1,NA,NA,0,177.76569745424192
139,Austin Peay,2,0,2,NA,NA,0,670.9348211971653
140,Bethune-Cookman,1,0,1,NA,NA,0,179.93334795606495
141,Bucknell,1,0,1,NA,NA,0,175.89592507847115
142,Cal Poly,1,0,1,NA,NA,0,181.33727388235258
143,California-Davis,2,0,2,NA,NA,0,610.845776424622
144,Central Arkansas,1,0,1,NA,NA,0,181.94469820205646
145,Central Florida,12,0,12,NA,NA,0,658.5159652741052
146,Charleston Southern,2,0,2,NA,NA,0,679.4230937962947
147,Chattanooga,1,0,1,NA,NA,0,184.00172565844613
148,Colgate,1,0,1,NA,NA,0,180.50746769059324
149,Delaware,1,0,1,NA,NA,0,182.8330474106671
150,Delaware State,1,0,1,NA,NA,0,175.2793416325562
151,Eastern Illinois,1,0,1,NA,NA,0,181.03770976591966
152,Eastern Kentucky,2,0,2,NA,NA,0,701.5382069261301
153,Eastern Washington,1,0,1,NA,NA,0,181.74472277297772
154,Elon,1,0,1,NA,NA,0,177.168466233269
155,Florida A&M,1,0,1,NA,NA,0,179.92185258532754
156,Gardner-Webb,1,0,1,NA,NA,0,181.0330642283394
157,Grambling State,1,0,1,NA,NA,0,179.4615516113923
158,Howard,2,0,2,NA,NA,0,638.9862041175409
159,Idaho State,2,0,2,NA,NA,0,594.6356556807966
160,Illinois State,1,0,1,NA,NA,0,181.97474044011003
161,Incarnate Word,1,0,1,NA,NA,0,178.87005487331368
162,Indiana State,1,0,1,NA,NA,0,177.97106590015386
163,Jackson State,1,0,1,NA,NA,0,178.9881732754322
164,Jacksonville State,1,0,1,NA,NA,0,183.79785658172017
165,Kansas,12,0,12,NA,NA,0,639.9284037034814
166,Lamar,1,0,1,NA,NA,0,181.68560896586115
167,Maine,2,0,2,NA,NA,0,568.3980531899264
168,Mississippi Valley State,1,0,1,NA,NA,0,178.02383484689236
169,Missouri State,2,0,2,NA,NA,0,674.0279593763842
170,Monmouth,1,0,1,NA,NA,0,180.49531046313666
171,Morgan State,1,0,1,NA,NA,0,178.92629182713932
172,Murray State,2,0,2,NA,NA,0,681.2377243055726
173,New Hampshire,1,0,1,NA,NA,0,179.83822264520458
174,Nicholls State,2,0,2,NA,NA,0,545.4534332217344
175,Norfolk State,3,0,3,NA,NA,0,624.1698340434822
176,North Carolina A&T,1,0,1,NA,NA,0,179.91981406860182
177,North Carolina Central,2,0,2,NA,NA,0,651.2374062650752
178,Northern Arizona,1,0,1,NA,NA,0,181.02667557966325
179,Northern Iowa,1,0,1,NA,NA,0,180.3447904192179
180,Northwestern State,2,0,2,NA,NA,0,630.8612318929346
181,Prairie View A&M,1,0,1,NA,NA,0,172.19333635587887
182,Presbyterian,2,0,2,NA,NA,0,547.0700446102911
183,Rhode Island,1,0,1,NA,NA,0,178.14001636455288
184,Richmond,1,0,1,NA,NA,0,179.84686173137698
185,Sacramento State,1,0,1,NA,NA,0,179.45632194792609
186,Sam Houston,1,0,1,NA,NA,0,182.04564729163633
187,Samford,1,0,1,NA,NA,0,178.8727562460929
188,San Diego,1,0,1,NA,NA,0,180.64953810844185
189,Savannah State,2,0,2,NA,NA,0,664.4697249756684
190,South Dakota,1,0,1,NA,NA,0,179.97748633077168
191,Southeast Missouri State,1,0,1,NA,NA,0,180.10550172700974
192,Southeastern Louisiana,1,0,1,NA,NA,0,182.5794503158105
193,Southern,2,0,2,NA,NA,0,699.8195332837493
194,Southern Illinois,1,0,1,NA,NA,0,186.05314131261042
195,Southern Utah,1,0,1,NA,NA,0,184.53791930196454
196,Stephen F. Austin,1,0,1,NA,NA,0,180.2463439390712
197,Tennessee Tech,1,0,1,NA,NA,0,181.1279605768863
198,Tennessee-Martin,2,0,2,NA,NA,0,694.8117912063675
199,Towson,1,0,1,NA,NA,0,182.63863509877098
200,Villanova,1,0,1,NA,NA,0,183.64719287024883
201,Virginia Military Institute,1,0,1,NA,NA,0,179.73390753007433
202,Wagner,2,0,2,NA,NA,0,643.1745647869606
203,Weber State,1,0,1,NA,NA,0,178.79177887541272
204,Western Carolina,2,0,2,NA,NA,0,702.5012598324834
205,Western Illinois,1,0,1,NA,NA,0,180.57630768101444
206,William & Mary,1,0,1,NA,NA,0,182.43824225889693
207,Wofford,2,0,2,NA,NA,0,684.4467639862507
208,Youngstown State,1,0,1,NA,NA,0,183.1629370559059
