rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
69,Brigham Young,12,6,6,Colorado State,1446.952459897738,6636.329043419082,1503.7822778836046
70,Michigan State,11,5,6,Notre Dame,1994.5113670365042,6604.362597629055,1560.5579754732166
71,Kansas State,11,5,6,Kansas,1793.7633940311857,6512.237698003487,1609.2298890897137
72,Bowling Green,11,6,5,Miami (OH),1437.81863726287,6292.9950520736975,1389.7543145798938
73,Louisiana,11,6,5,Middle Tennessee State,1127.3730030249174,6092.843052866158,1228.0508322675926
74,Texas A&M,11,5,6,Kansas State,1609.2298890897137,6078.34711730033,1578.3218975644836
75,Baylor,11,5,6,Iowa State,1813.0058896325527,6030.044100118228,1584.7725619187463
76,Wake Forest,11,4,7,Clemson,1917.955530039918,5958.158557347066,1533.9339344463547
77,Vanderbilt,11,5,6,Tennessee,1596.0113473651604,5837.818528263138,1432.219523243855
78,East Carolina,11,5,6,Alabama-Birmingham,1379.7901153504074,5759.87873458285,1352.6248136005454
79,Ball State,11,4,7,Northern Illinois,1619.8254887679109,5686.700998279526,1341.3958426925124
80,Pittsburgh,11,5,6,South Florida,1577.166166746003,5397.296392901648,1542.9737633417826
81,Air Force,11,4,7,San Diego State,1436.0399296575126,5198.062869756852,1394.16019530552
82,Arkansas State,12,6,6,Louisiana,1228.0508322675926,5133.705339044321,1095.635142363565
83,Louisiana-Monroe,11,5,6,Middle Tennessee State,1127.3730030249174,4907.231557664251,1079.6647626209271
84,Hawaii,12,5,7,San Diego State,1436.0399296575126,4881.863965246529,1352.1955375515488
85,Connecticut,11,5,6,South Florida,1577.166166746003,4873.473720806284,1372.5766525848603
86,Alabama-Birmingham,11,5,6,Memphis,1442.7646982365275,4871.058337795928,1379.7901153504074
87,Wyoming,11,4,7,Air Force,1394.16019530552,4517.315143720438,1230.3246435522228
88,Florida International,11,5,6,Middle Tennessee State,1127.3730030249174,4350.361867381018,1045.8020468693114
89,Ohio,11,4,7,Pittsburgh,1542.9737633417826,4348.898014153786,1176.7566716856356
90,Middle Tennessee State,11,4,7,Vanderbilt,1432.219523243855,4320.797912782193,1127.3730030249174
91,Eastern Michigan,11,4,7,Central Michigan,1500.7329581788838,4193.312198565967,1275.6660933172034
92,Indiana,11,4,7,Central Michigan,1500.7329581788838,4074.3543692877274,1378.7752710417071
93,Oklahoma State,11,4,7,Texas Tech,1936.1572654956676,4051.3517867446776,1354.6103952020917
94,Army,11,4,7,Air Force,1394.16019530552,3988.668121791223,1334.8994905645066
95,Washington State,11,4,7,Nevada,1515.9811520655296,3966.871902751409,1493.3413833638917
96,Marshall,11,4,7,Alabama-Birmingham,1379.7901153504074,3864.4910250613575,1101.9713658607488
97,Cincinnati,11,4,7,Connecticut,1372.5766525848603,3840.653497446188,1260.5133856770083
98,Arizona,11,3,8,UCLA,1938.6401606299826,3688.440508517966,1435.3635018136683
99,Arkansas,11,4,7,Mississippi State,1162.5984629751147,3498.0378565432347,1450.0926856932126
100,Mississippi,11,3,8,Memphis,1442.7646982365275,3292.05980475051,1075.6107681807184
101,Troy,11,4,7,Florida International,1045.8020468693114,2950.75485602871,956.6685929221767
102,Kentucky,11,3,8,Vanderbilt,1432.219523243855,2775.0452222502836,1202.6127372345627
103,Utah State,11,3,8,Nevada-Las Vegas,967.879417613272,2549.450602862465,971.2941960189604
104,Illinois,11,2,9,Rutgers,1528.7748117671576,2482.11014276859,1186.881475850283
105,Nevada-Las Vegas,11,2,9,San Diego State,1436.0399296575126,2328.998583978375,967.879417613272
106,Washington,11,2,9,Arizona,1435.3635018136683,2328.322156134531,1376.327642429924
107,Mississippi State,11,3,8,Mississippi,1075.6107681807184,2211.5024262695233,1162.5984629751147
108,North Texas,11,2,9,Middle Tennessee State,1127.3730030249174,2173.175049894229,891.2801651009971
109,Florida Atlantic,11,2,9,Louisiana,1228.0508322675926,2119.3309973685896,836.2746542525961
110,San Jose State,11,3,8,Idaho,892.9586543208625,1699.8017524861268,953.335331001432
111,California-Davis,1,1,0,Stanford,1635.686082738133,1635.686082738133,512.1617533244489
112,Idaho,11,2,9,Utah State,971.2941960189604,1599.5300502667214,892.9586543208625
113,Tulane,11,2,9,Southern Methodist,1346.7834525210117,1527.6341232154061,957.6985379126916
114,Northwestern State,2,1,1,Louisiana-Monroe,1079.6647626209271,1079.6647626209271,992.0544823278284
115,Rice,11,1,10,Tulane,957.6985379126916,957.6985379126916,970.0724727255767
116,Syracuse,11,1,10,Buffalo,772.5294619704788,772.5294619704788,1009.0632508350604
117,Buffalo,11,1,10,Kent State,691.9989461490121,691.9989461490121,772.5294619704788
118,Duke,11,1,10,Virginia Military Institute,173.38262669646923,173.38262669646923,961.2613281251055
119,Kent State,11,1,10,Southeast Missouri State,164.2366105386133,164.2366105386133,691.9989461490121
120,Appalachian State,2,0,2,NA,NA,0,713.4626676393408
121,Cal Poly,1,0,1,NA,NA,0,177.39798980580517
122,Chattanooga,1,0,1,NA,NA,0,178.92596284005396
123,Citadel,2,0,2,NA,NA,0,646.6823692794196
124,Eastern Illinois,1,0,1,NA,NA,0,179.19644699418643
125,Eastern Kentucky,1,0,1,NA,NA,0,179.47540209208265
126,Eastern Washington,1,0,1,NA,NA,0,178.6072439175033
127,Florida A&M,2,0,2,NA,NA,0,632.7451415092976
128,Grambling State,1,0,1,NA,NA,0,181.6044539350932
129,Idaho State,1,0,1,NA,NA,0,180.22723603131357
130,Illinois State,1,0,1,NA,NA,0,182.6708749340555
131,Indiana State,1,0,1,NA,NA,0,181.78217509978106
132,Jacksonville State,1,0,1,NA,NA,0,183.33405111886182
133,Liberty,1,0,1,NA,NA,0,179.81535069023562
134,Maine,1,0,1,NA,NA,0,181.74758875775484
135,Massachusetts,1,0,1,NA,NA,0,181.8827290844634
136,McNeese State,1,0,1,NA,NA,0,180.09500050856403
137,Missouri State,1,0,1,NA,NA,0,180.1638627664747
138,Montana,1,0,1,NA,NA,0,181.53026277875463
139,Montana State,1,0,1,NA,NA,0,183.28472463284896
140,Murray State,1,0,1,NA,NA,0,178.19312017611315
141,New Mexico State,12,0,12,NA,NA,0,628.235854247761
142,Nicholls State,1,0,1,NA,NA,0,184.12719802399778
143,Northern Arizona,1,0,1,NA,NA,0,180.47153933183833
144,Northern Iowa,1,0,1,NA,NA,0,181.43829066674795
145,Portland State,2,0,2,NA,NA,0,700.9258348148472
146,Richmond,1,0,1,NA,NA,0,182.16979257769236
147,Sacramento State,1,0,1,NA,NA,0,180.38329128018108
148,Sam Houston,2,0,2,NA,NA,0,687.6697414145493
149,Samford,1,0,1,NA,NA,0,180.74487219806525
150,Southeast Missouri State,1,0,1,NA,NA,0,164.2366105386133
151,Southeastern Louisiana,1,0,1,NA,NA,0,180.8506706943945
152,Southern Illinois,1,0,1,NA,NA,0,182.53786564543466
153,Temple,11,0,11,NA,NA,0,872.4954923131888
154,Tennessee Tech,1,0,1,NA,NA,0,179.15506566757895
155,Tennessee-Martin,1,0,1,NA,NA,0,175.62904763164676
156,Texas Southern,1,0,1,NA,NA,0,182.6794450683888
157,Texas State,1,0,1,NA,NA,0,182.95081856876646
158,Villanova,1,0,1,NA,NA,0,179.79380313689106
159,Virginia Military Institute,1,0,1,NA,NA,0,173.38262669646923
160,Weber State,1,0,1,NA,NA,0,180.20806560417424
161,Western Carolina,1,0,1,NA,NA,0,183.34750070906384
162,Western Illinois,1,0,1,NA,NA,0,179.7961242817527
163,Western Kentucky,2,0,2,NA,NA,0,674.30430597328
164,William & Mary,1,0,1,NA,NA,0,180.21891927724639
165,Wofford,1,0,1,NA,NA,0,181.699845621655
166,Youngstown State,1,0,1,NA,NA,0,177.97693705871586
