season,rank,team,rating,wins,losses,best_win_name,best_win_elo
2013,1,Louisville,2521.8135118708124,35,5,Duke,2479.6054725479426
2013,2,Duke,2479.6054725479426,30,6,Louisville,2521.8135118708124
2013,3,Michigan,2473.17097351871,31,8,Kansas,2464.309670145628
2013,4,Indiana,2470.5022704375083,29,7,Michigan,2473.17097351871
2013,5,Gonzaga,2466.7525436506257,32,3,Kansas St,2293.1156277122
2013,6,Kansas,2464.309670145628,31,6,Ohio State,2312.3347932936167
2013,7,Florida,2419.038224645673,29,8,Minnesota,2308.6176798440583
2013,8,Michigan St,2353.6878777852403,27,9,Michigan,2473.17097351871
2013,9,Georgetown,2349.351329927259,25,7,Louisville,2521.8135118708124
2013,10,Arizona,2343.9951335928054,27,8,Florida,2419.038224645673
2013,11,Syracuse,2343.406401839284,30,10,Louisville,2521.8135118708124
2013,12,Miami,2331.661197364226,29,7,Duke,2479.6054725479426
2013,13,Ohio State,2312.3347932936167,29,8,Michigan,2473.17097351871
2013,14,Minnesota,2308.6176798440583,21,13,Indiana,2470.5022704375083
2013,15,New Mexico,2300.76603869866,29,6,Cincinnati,2263.0363704862248
2013,16,Kansas St,2293.1156277122,27,8,Florida,2419.038224645673
2013,17,Marquette,2290.552306191196,26,9,Georgetown,2349.351329927259
2013,18,Pitt,2278.2537019243264,24,9,Georgetown,2349.351329927259
2013,19,Creighton,2264.5037166824563,28,8,Cincinnati,2263.0363704862248
2013,20,Cincinnati,2263.0363704862248,22,12,Marquette,2290.552306191196
2013,21,Illinois,2249.060075726833,23,13,Indiana,2470.5022704375083
2013,22,VCU,2241.754997903929,27,9,Memphis,2234.9515617727607
2013,23,Wichita St,2238.3717220332537,30,9,Gonzaga,2466.7525436506257
2013,24,Oklahoma St,2237.553442667726,24,9,Kansas,2464.309670145628
2013,25,Memphis,2234.9515617727607,31,5,Saint Mary's,2121.2936757891484
2013,26,Missouri,2228.389986735703,23,11,Florida,2419.038224645673
2013,27,NC State,2223.7088233210143,24,11,Duke,2479.6054725479426
2013,28,UConn,2214.645969322114,20,10,Michigan St,2353.6878777852403
2013,29,Saint Louis,2214.6442403608557,28,7,New Mexico,2300.76603869866
2013,30,Oregon,2209.1154526587857,28,9,Arizona,2343.9951335928054
2013,31,Wisconsin,2207.6977836876326,23,12,Michigan,2473.17097351871
2013,32,Notre Dame,2207.0562686520066,25,10,Louisville,2521.8135118708124
2013,33,UCLA,2192.904729705713,25,10,Arizona,2343.9951335928054
2013,34,UNLV,2189.594977528218,25,10,New Mexico,2300.76603869866
2013,35,Colorado St,2187.3469409103996,26,9,Missouri,2228.389986735703
2013,36,Butler,2185.8133123324415,27,9,Indiana,2470.5022704375083
2013,37,Ole Miss,2184.375793916408,27,9,Florida,2419.038224645673
2013,38,San Diego St,2180.4501280619543,23,11,New Mexico,2300.76603869866
2013,39,Colorado,2172.9666097026457,21,12,Arizona,2343.9951335928054
2013,40,Oklahoma,2170.5859838944466,20,12,Kansas,2464.309670145628
2013,41,Temple,2153.9975418999666,24,10,Syracuse,2343.406401839284
2013,42,Baylor,2148.3697458617066,23,14,Kansas,2464.309670145628
2013,43,Iowa State,2141.8157644530725,23,12,Kansas St,2293.1156277122
2013,44,North Carolina,2125.3818601361427,25,11,NC State,2223.7088233210143
2013,45,Saint Mary's,2121.2936757891484,28,7,Creighton,2264.5037166824563
2013,46,Iowa,2109.1297143940965,25,13,Minnesota,2308.6176798440583
2013,47,Belmont,2108.899590610295,26,7,Stanford,2082.6974962262734
2013,48,California,2094.925533577898,21,12,Arizona,2343.9951335928054
2013,49,Bucknell,2089.479855126885,28,6,La Salle,2048.139851697774
2013,50,Stanford,2082.6974962262734,19,15,Oregon,2209.1154526587857
2013,51,MTSU,2067.5385041637687,28,6,Ole Miss,2184.375793916408
2013,52,Virginia,2065.07475806667,23,12,Duke,2479.6054725479426
2013,53,Arizona St,2063.4935984502067,22,13,UCLA,2192.904729705713
2013,54,Maryland,2061.7633428061695,25,13,Duke,2479.6054725479426
2013,55,Wyoming,2052.5817934232164,20,14,San Diego St,2180.4501280619543
