season,rank,team,rating,wins,losses,best_win_name,best_win_elo
2015,62,Michigan,2060.2703784304663,16,16,Ohio State,2231.5822275691494
2015,63,South Carolina,2058.909702605566,17,16,Iowa State,2355.4633311192974
2015,64,Wyoming,2050.8304950625347,25,10,San Diego St,2183.3104896247573
2015,65,Valparaiso,2045.2092377212878,28,6,Murray St,2015.2193839004315
2015,66,Vanderbilt,2042.8196981523474,21,14,Ole Miss,2122.09200968066
2015,67,UConn,2041.3377631617413,20,15,SMU,2186.5762235909815
2015,68,Illinois St,2033.237358279802,22,13,Wichita St,2373.881400549749
2015,69,Syracuse,2030.693981835235,18,13,Notre Dame,2503.0067281788283
2015,70,California,2021.4761517951708,18,15,UCLA,2109.2840027086213
2015,71,Washington,2020.3127589622102,16,15,Oklahoma,2321.4601388859146
2015,72,Murray St,2015.2193839004315,29,6,Illinois St,2033.237358279802
2015,73,Green Bay,2012.0023362404975,24,9,Miami,2111.5479386895136
2015,74,Arizona St,2011.755176881878,18,16,Arizona,2560.0352492344978
2015,75,Pitt,2010.7926466353442,19,15,Notre Dame,2503.0067281788283
2015,76,Georgia Tech,2010.1415442323498,12,19,Georgia,2133.0666975480603
2015,77,Tennessee,2009.7398467675428,16,16,Arkansas,2257.0046440197793
2015,78,Clemson,2003.8321792623792,16,15,Arkansas,2257.0046440197793
2015,79,Richmond,1998.0755922665803,21,14,VCU,2272.9802667981244
2015,80,Wofford,1992.9114268404333,28,7,NC State,2198.8512962072077
2015,81,Tulsa,1990.5706129229548,23,11,Temple,2088.7627095088483
2015,82,G Washington,1988.4589254608732,22,13,Wichita St,2373.881400549749
2015,83,Evansville,1983.0197862578186,24,12,Northern Iowa,2388.814479277222
2015,84,Oregon St,1981.2013658218614,17,14,Arizona,2560.0352492344978
2015,85,Colorado,1981.0001133928533,16,18,Stanford,2163.228988130532
2015,86,Creighton,1980.1238353833128,14,19,Oklahoma,2321.4601388859146
2015,87,Kansas St,1977.9113851983764,15,17,Kansas,2414.0387707477375
2015,88,Buffalo,1971.79167096493,23,10,Akron,1922.7915512911507
2015,89,Ferris St,1968.1799617720767,1,0,Bowling Green,1894.684588195925
2015,90,Penn State,1961.325588862502,18,16,Iowa,2183.8453219668854
2015,91,UTEP,1953.0349729052402,22,11,Xavier,2249.559614872936
2015,92,Harvard,1949.3850320111205,22,8,UMass,1942.2210225545718
2015,93,Louisiana Tech,1944.9164434971822,27,9,Texas A&M,2082.67959359734
2015,94,Marquette,1942.8497217475501,13,19,Providence,2168.1869825840704
2015,95,UMass,1942.2210225545718,17,15,Dayton,2140.197886329648
2015,96,UNLV,1940.063956284721,18,15,Arizona,2560.0352492344978
2015,97,Memphis,1938.0221162841617,18,14,Cincinnati,2145.4068000134953
2015,98,Georgia St,1929.7753793233317,25,10,Baylor,2321.9723941130637
2015,99,Akron,1922.7915512911507,21,14,South Carolina,2058.909702605566
2015,100,Toledo,1919.000302156204,20,13,Buffalo,1971.79167096493
2015,101,Nebraska,1912.3584530060339,13,18,Michigan St,2271.7220254810027
2015,102,New Mexico,1905.8343150211408,15,16,Colorado St,2099.5802447489186
2015,103,Sam Houston,1905.76854898438,26,9,E Washington,1893.9714767711066
2015,104,UC Davis,1904.652009045905,25,7,Long Beach St,1875.283992686331
2015,105,Iona,1895.517469917254,26,9,Wake Forest,1870.3103097830253
2015,106,Bowling Green,1894.684588195925,21,12,C Michigan,1886.906577497935
2015,107,E Washington,1893.9714767711066,26,9,Indiana,2211.6196038627354
2015,108,Boston College,1893.8435502877219,13,19,NC State,2198.8512962072077
2015,109,La Salle,1891.388208867951,17,16,VCU,2272.9802667981244
2015,110,C Michigan,1886.906577497935,23,9,Buffalo,1971.79167096493
2015,111,Yale,1884.3608399161935,22,10,UConn,2041.3377631617413
2015,112,Western KY,1882.5604201034466,20,12,Ole Miss,2122.09200968066
2015,113,St Bonaventure,1879.5717889102846,18,13,VCU,2272.9802667981244
2015,114,Northwestern,1877.2801394283408,15,17,Indiana,2211.6196038627354
2015,115,Loyola Chicago,1875.6992035500648,24,13,Boise St,2070.793459891085
2015,116,Long Beach St,1875.283992686331,16,17,Xavier,2249.559614872936
2015,117,Wake Forest,1870.3103097830253,13,19,NC State,2198.8512962072077
2015,118,Pepperdine,1869.823569310233,18,14,BYU,2110.602783123041
2015,119,Kent State,1868.13887707854,23,12,Akron,1922.7915512911507
2015,120,Florida St,1865.9819208356053,17,16,Miami,2111.5479386895136
2015,121,E Michigan,1855.4782640829465,21,14,Michigan,2060.2703784304663
2015,122,Texas Tech,1852.0233153571937,13,19,Iowa State,2355.4633311192974
2015,123,SE Okla St,1847.8656029285858,1,0,Tulsa,1990.5706129229548
2015,124,FGCU,1846.6719384976857,22,11,UMass,1942.2210225545718
2015,125,High Point,1842.6190271840283,23,10,Hawai'i,1821.7246612200713
2015,126,UC Irvine,1842.5125053012991,21,13,Green Bay,2012.0023362404975
2015,127,New Mexico St,1842.2547055870361,23,11,UTEP,1953.0349729052402
2015,128,Portland,1841.9789390644385,17,16,Saint Mary's,2063.9917732594936
2015,129,DePaul,1833.5358363007638,12,20,Xavier,2249.559614872936
2015,130,E Kentucky,1828.4390089798085,21,12,Miami,2111.5479386895136
2015,131,Auburn,1825.6567368735605,15,20,Xavier,2249.559614872936
2015,132,Chattanooga,1824.2248850440194,22,10,Wofford,1992.9114268404333
2015,133,San Diego,1822.9837599453817,15,16,BYU,2110.602783123041
2015,134,Hawai'i,1821.7246612200713,22,13,Pitt,2010.7926466353442
2015,135,Utah State,1820.8539874600974,18,13,Boise St,2070.793459891085
2015,136,Georgia So,1820.3714873115437,22,9,Georgia St,1929.7753793233317
2015,137,Northeastern,1817.637516715664,23,12,Richmond,1998.0755922665803
2015,138,UCSB,1817.5062372211382,19,14,UC Davis,1904.652009045905
2015,139,NC Central,1809.6924185427479,25,8,Norfolk St,1652.4594650107829
2015,140,Belmont,1807.6118356151162,22,11,Murray St,2015.2193839004315
2015,141,William & Mary,1803.8046392930091,20,13,Wofford,1992.9114268404333
2015,142,USC,1796.0180155190258,12,20,California,2021.4761517951708
2015,143,Cleveland St,1795.0000341921802,19,15,Green Bay,2012.0023362404975
2015,144,Stony Brook,1793.0952697044181,23,12,Washington,2020.3127589622102
2015,145,Missouri,1789.7484661837545,9,23,LSU,2118.8333155293367
2015,146,W Michigan,1789.4211898414237,20,14,Buffalo,1971.79167096493
2015,147,S Dakota St,1780.3428327278066,24,11,Colorado St,2099.5802447489186
2015,148,Coast Car,1777.2035450445194,24,10,High Point,1842.6190271840283
2015,149,San Francisco,1771.3413869270423,14,18,Pepperdine,1869.823569310233
2015,150,UAB,1768.4029890485535,20,16,Iowa State,2355.4633311192974
2015,151,Charlotte,1765.9479531813513,14,18,South Carolina,2058.909702605566
2015,152,Mississippi St,1764.2559472629325,13,19,LSU,2118.8333155293367
2015,153,Lafayette,1759.1714938412906,20,13,American,1666.027703123618
2015,154,Tulane,1756.8009316695377,15,16,Cincinnati,2145.4068000134953
2015,155,MTSU,1752.7106625018891,19,17,Old Dominion,2076.037528572064
2015,156,Hofstra,1749.5612778956886,20,14,Stony Brook,1793.0952697044181
2015,157,N Dakota St,1744.51478812313,23,10,Akron,1922.7915512911507
2015,158,Virginia Tech,1744.0930124911167,11,22,Pitt,2010.7926466353442
2015,159,Columbia,1742.414309045425,13,15,Yale,1884.3608399161935
2015,160,James Madison,1740.74192393264,19,14,Richmond,1998.0755922665803
2015,161,Rutgers,1738.0914983002908,10,22,Wisconsin,2596.3911058798576
2015,162,Radford,1734.073800920121,22,12,High Point,1842.6190271840283
2015,163,Washington St,1731.8920426691998,13,18,Stanford,2163.228988130532
2015,164,Saint Joseph's,1730.386422191917,13,18,Davidson,2132.6156890402203
2015,165,Incarnate Word,1719.2545651269131,18,11,Nebraska,1912.3584530060339
2015,166,North Florida,1717.0037788264851,23,12,Purdue,2067.097035891623
2015,167,ETSU,1713.5198764399456,16,14,E Kentucky,1828.4390089798085
2015,168,UT Arlington,1712.2986579374804,16,15,UC Irvine,1842.5125053012991
2015,169,Detroit Mercy,1712.1090745466622,15,18,Valparaiso,2045.2092377212878
2015,170,Santa Clara,1711.722142629719,14,18,Saint Mary's,2063.9917732594936
2015,171,SC Upstate,1711.5423901805618,24,12,Georgia Tech,2010.1415442323498
2015,172,Oral Roberts,1700.2740216372497,19,15,Tulsa,1990.5706129229548
2015,173,Wright St,1696.3622642155876,11,20,Belmont,1807.6118356151162
2015,174,UT Martin,1694.7932819488658,21,13,E Kentucky,1828.4390089798085
2015,175,UL Monroe,1691.8215927251795,24,14,E Michigan,1855.4782640829465
2015,176,Canisius,1691.7066899758486,18,15,Iona,1895.517469917254
2015,177,Rider,1691.2197685907142,21,12,Canisius,1691.7066899758486
2015,178,Louisiana,1690.0434359545432,22,14,Louisiana Tech,1944.9164434971822
2015,179,Montana,1684.4354997671976,20,13,E Washington,1893.9714767711066
2015,180,Oakland,1681.3104080944856,16,17,Valparaiso,2045.2092377212878
2015,181,St Francis PA,1681.2781440203,16,16,Rutgers,1738.0914983002908
2015,182,Gardner-Webb,1677.6633147755826,20,15,Purdue,2067.097035891623
2015,183,Indiana St,1675.9690065166267,15,16,Illinois St,2033.237358279802
2015,184,Texas Southern,1672.6395767304007,22,13,Michigan St,2271.7220254810027
2015,185,Albany,1672.0207352661835,24,9,Yale,1884.3608399161935
2015,186,Missouri St,1668.556091410033,11,20,Oral Roberts,1700.2740216372497
2015,187,N Illinois,1666.1378826015912,14,16,Akron,1922.7915512911507
2015,188,American,1666.027703123618,17,16,La Salle,1891.388208867951
2015,189,UTSA,1664.8716833952667,14,16,Old Dominion,2076.037528572064
2015,190,Cal Poly,1661.597796475045,13,16,Long Beach St,1875.283992686331
2015,191,Charleston So,1653.5996264166515,19,12,Ole Miss,2122.09200968066
2015,192,Norfolk St,1652.4594650107829,20,14,James Madison,1740.74192393264
2015,193,Purdue FW,1652.0669449094662,16,15,S Dakota St,1780.3428327278066
2015,194,UNC Wilmington,1650.2073116144793,18,14,Northeastern,1817.637516715664
2015,195,Pacific,1649.9880908635253,12,19,Portland,1841.9789390644385
2015,196,Houston,1649.5653439042471,13,19,UConn,2041.3377631617413
2015,197,Denver,1647.688238706523,12,18,S Dakota St,1780.3428327278066
2015,198,St Francis BK,1647.4438536841762,23,12,Columbia,1742.414309045425
2015,199,Texas St,1645.7884429262003,14,17,Georgia St,1929.7753793233317
2015,200,Robert Morris,1644.667100590793,20,15,North Florida,1717.0037788264851
2015,201,Vermont,1644.6070623316832,20,14,Stony Brook,1793.0952697044181
2015,202,E Illinois,1643.328288677791,18,15,E Kentucky,1828.4390089798085
2015,203,Cornell,1642.0950173442407,13,17,Harvard,1949.3850320111205
2015,204,Quinnipiac,1638.1887327753232,15,15,Oregon St,1981.2013658218614
2015,205,George Mason,1636.7783681970475,9,22,Richmond,1998.0755922665803
2015,206,Sacramento St,1636.428666929826,21,12,E Washington,1893.9714767711066
2015,207,Army,1632.1895832011364,15,15,USC,1796.0180155190258
2015,208,UC Riverside,1629.7796412850937,14,17,UC Irvine,1842.5125053012991
2015,209,Bucknell,1628.6913975218783,19,15,Lafayette,1759.1714938412906
2015,210,Ohio,1625.0508844667859,10,20,Buffalo,1971.79167096493
2015,211,Saint Louis,1624.8344985227825,11,21,La Salle,1891.388208867951
2015,212,Mercer,1622.0122367650908,19,16,Chattanooga,1824.2248850440194
2015,213,N'Western St,1620.9113268672752,19,13,Incarnate Word,1719.2545651269131
2015,214,UCF,1616.5734674220835,12,18,Georgia So,1820.3714873115437
2015,215,Winthrop,1616.5154718473311,19,13,Clemson,2003.8321792623792
2015,216,Air Force,1614.4074131470043,14,17,Wyoming,2050.8304950625347
2015,217,Duquesne,1613.0656863090558,12,19,Dayton,2140.197886329648
2015,218,New Hampshire,1612.1197276217326,19,13,Stony Brook,1793.0952697044181
2015,219,Grand Canyon,1611.8609243965943,17,15,New Mexico,1905.8343150211408
2015,220,North Texas,1611.0658125323307,14,17,Creighton,1980.1238353833128
2015,221,Milwaukee,1610.8207287003747,14,16,Cleveland St,1795.0000341921802
2015,222,East Carolina,1610.6600739848714,14,19,Cincinnati,2145.4068000134953
2015,223,N Arizona,1610.628397517278,23,15,Saint Mary's,2063.9917732594936
2015,224,Portland St,1608.2073787751747,15,14,E Washington,1893.9714767711066
2015,225,Monmouth,1602.7731048674448,18,15,Iona,1895.517469917254
2015,226,Princeton,1602.3824101014372,16,14,Stony Brook,1793.0952697044181
2015,227,University of the Sc,1600.77959329909,1,0,Drexel,1500.8770205612332
2015,228,Lehigh,1598.3862602568697,16,14,Arizona St,2011.755176881878
2015,229,MD-Eastern,1597.9456779412478,18,15,St Bonaventure,1879.5717889102846
2015,230,Saint Peter's,1590.8836543245848,16,18,Iona,1895.517469917254
2015,231,Seattle U,1589.1626327531167,18,16,Colorado,1981.0001133928533
2015,232,Morehead St,1587.805480700082,17,17,Belmont,1807.6118356151162
2015,233,LMU,1586.6994894089914,8,23,Portland,1841.9789390644385
2015,234,South Florida,1582.753462981229,9,23,UAB,1768.4029890485535
2015,235,Caldwell,1581.2206090594423,1,0,Binghamton,1146.1911241473474
2015,236,S Illinois,1578.0768664360394,12,21,Illinois St,2033.237358279802
2015,237,Fresno St,1578.0115604362127,15,17,San Diego St,2183.3104896247573
2015,238,Holy Cross,1577.5597607665964,14,16,Harvard,1949.3850320111205
2015,239,Idaho,1577.2565643608975,13,17,UC Davis,1904.652009045905
2015,240,Colgate,1576.0400591378236,16,17,Lafayette,1759.1714938412906
2015,241,Sacred Heart,1575.5994372036282,15,17,Robert Morris,1644.667100590793
2015,242,W Carolina,1575.193307235377,15,17,Chattanooga,1824.2248850440194
2015,243,NJIT,1573.5420241369977,21,12,Michigan,2060.2703784304663
2015,244,Mount St Mary,1571.9814945424948,15,15,St Francis PA,1681.2781440203
2015,245,Fordham,1570.7301993721221,10,21,La Salle,1891.388208867951
2015,246,Dartmouth,1566.9943016961352,14,15,Harvard,1949.3850320111205
2015,247,Concordia (AL),1566.329925887098,1,0,Alcorn St,1057.1131892248698
2015,248,N Colorado,1561.1106527584086,15,15,Sacramento St,1636.428666929826
2015,249,N Kentucky,1560.6578172691218,13,17,SC Upstate,1711.5423901805618
2015,250,UNC Asheville,1557.6943790671899,15,16,Coast Car,1777.2035450445194
2015,251,Little Rock,1557.1018502977206,13,18,Georgia St,1929.7753793233317
2015,252,Miami OH,1554.857259281998,13,19,Akron,1922.7915512911507
2015,253,Tennessee Tech,1554.3216857181737,12,18,E Kentucky,1828.4390089798085
2015,254,FAU,1553.3665962367363,9,20,E Kentucky,1828.4390089798085
2015,255,Boston Univ,1550.1380957726808,13,17,Lafayette,1759.1714938412906
2015,256,McNeese,1549.0711234665055,15,16,Mississippi St,1764.2559472629325
2015,257,Youngstown St,1548.8950632292663,11,21,Wright St,1696.3622642155876
2015,258,Weber St,1548.8303672926995,13,17,Oral Roberts,1700.2740216372497
2015,259,Bryant,1548.696099476288,16,15,St Francis PA,1681.2781440203
2015,260,Arkansas St,1545.7355264715945,11,18,Mississippi St,1764.2559472629325
2015,261,Bradley,1541.2701039931846,9,24,Evansville,1983.0197862578186
2015,262,Texas A&M-CC,1539.892425782983,20,14,SF Austin,2094.165335857705
2015,263,Manhattan,1539.4908428438741,19,14,Iona,1895.517469917254
2015,264,Elon,1538.0108553191285,15,18,Northeastern,1817.637516715664
2015,265,FIU,1534.8903922732047,16,17,FGCU,1846.6719384976857
2015,266,Delaware St,1534.6279490492898,18,18,Wake Forest,1870.3103097830253
2015,267,Omaha,1533.7965568074324,12,17,Marquette,1942.8497217475501
2015,268,Nevada,1532.7177496462868,9,22,UNLV,1940.063956284721
2015,269,Drake,1530.8552142178617,9,22,Evansville,1983.0197862578186
2015,270,Lamar,1524.2327703204992,15,15,Incarnate Word,1719.2545651269131
2015,271,South Dakota,1517.6727159110055,17,16,S Dakota St,1780.3428327278066
2015,272,Fullerton,1514.2024625912447,9,22,Wright St,1696.3622642155876
2015,273,UMass Lowell,1511.0586729037586,12,17,Sacred Heart,1575.5994372036282
2015,274,Lipscomb,1510.61880764039,14,17,SC Upstate,1711.5423901805618
2015,275,Marshall,1508.0794576146886,11,21,UTEP,1953.0349729052402
2015,276,Brown,1502.173441188956,13,18,Providence,2168.1869825840704
2015,277,Siena,1500.9004732012083,11,20,St Bonaventure,1879.5717889102846
2015,278,Drexel,1500.8770205612332,11,19,Northeastern,1817.637516715664
2015,279,Towson,1498.8315873180907,12,20,Hofstra,1749.5612778956886
2015,280,Alabama St,1496.4136872081758,19,10,Southern,1433.955843174463
2015,281,Charleston,1494.92693749979,9,24,William & Mary,1803.8046392930091
2015,282,Howard,1494.337657934396,16,16,Norfolk St,1652.4594650107829
2015,283,Rice,1493.0837358359017,12,20,Western KY,1882.5604201034466
2015,284,Hartford,1493.0715857330117,14,16,Quinnipiac,1638.1887327753232
2015,285,Ball State,1492.091804301265,7,23,C Michigan,1886.906577497935
2015,286,SE Missouri St,1492.0366558226854,13,17,UT Martin,1694.7932819488658
2015,287,Fairfield,1483.9065679857176,7,24,Quinnipiac,1638.1887327753232
2015,288,AK-Anchorage,1480.2680633867492,1,2,Rice,1493.0837358359017
2015,289,SIUE,1477.7220197135093,12,16,UT Martin,1694.7932819488658
2015,290,Kansas City,1471.5184662736062,14,19,Missouri,1789.7484661837545
2015,291,Newman,1468.6209603683837,0,1,NA,NA
2015,292,UIC,1466.941822490448,10,24,Detroit Mercy,1712.1090745466622
2015,293,IUPUI,1465.4513212837373,10,21,Pepperdine,1869.823569310233
2015,294,Midwest,1465.3558592176346,0,1,NA,NA
2015,295,Bethel (TN),1464.2683347547832,0,1,NA,NA
2015,296,CSU Northridge,1459.7267193484424,9,24,UCSB,1817.5062372211382
2015,297,Ouachita Baptist,1458.8059182529473,0,1,NA,NA
2015,298,Navy,1456.5846378889842,13,19,Lafayette,1759.1714938412906
2015,299,Southern Miss,1451.757215974638,9,20,UTEP,1953.0349729052402
2015,300,Arkansas Tech,1450.566704362543,0,1,NA,NA
2015,301,CS Los Angeles,1450.4208955170946,0,1,NA,NA
2015,302,Penn,1449.2753245520835,9,19,Columbia,1742.414309045425
2015,303,IN South Bend,1448.3352375581983,0,1,NA,NA
2015,304,Utah Valley,1446.7291105033828,11,19,Seattle U,1589.1626327531167
2015,305,MS College,1443.7947573051695,0,1,NA,NA
2015,306,Bakersfield,1443.2534128279162,14,19,California,2021.4761517951708
2015,307,Stillman,1435.1182030392522,0,1,NA,NA
2015,308,W Illinois,1434.921119479452,8,20,Purdue FW,1652.0669449094662
2015,309,Catholic DC,1434.8040515637458,0,1,NA,NA
2015,310,Trinity Intl,1434.5020806049474,0,1,NA,NA
2015,311,Loyola MD,1434.3844263427566,11,19,Lafayette,1759.1714938412906
2015,312,NM Highlands,1434.1824662802935,0,1,NA,NA
2015,313,NW Oklahoma St,1434.1787181671027,0,1,NA,NA
2015,314,Southern,1433.955843174463,18,17,Alabama St,1496.4136872081758
2015,315,Hampton,1431.723648998433,17,18,Norfolk St,1652.4594650107829
2015,316,VMI,1430.7773551795256,11,19,ETSU,1713.5198764399456
2015,317,Campbell,1430.3001298173156,10,22,Gardner-Webb,1677.6633147755826
2015,318,Goshen,1427.9606263505357,0,1,NA,NA
2015,319,New Orleans,1426.3598351431638,11,18,S Illinois,1578.0768664360394
2015,320,Southern Ark.,1426.3368025747156,0,1,NA,NA
2015,321,Lewis Clark St,1425.9952347668516,0,1,NA,NA
2015,322,Southern VA,1425.6976342998812,0,1,NA,NA
2015,323,Hou Christian,1425.4580190942859,12,16,Incarnate Word,1719.2545651269131
2015,324,Long Island,1425.23569729483,12,18,St Francis PA,1681.2781440203
2015,325,IL-Springfield,1423.9489578790613,0,1,NA,NA
2015,326,Hillsdale,1415.4498875607628,0,1,NA,NA
2015,327,Pace,1415.2303602417644,0,1,NA,NA
2015,328,J'Ville St,1415.1687195810935,12,19,E Kentucky,1828.4390089798085
2015,329,MIT,1414.2407482730418,0,1,NA,NA
2015,330,Abilene Chrstn,1413.2653936861327,10,21,Sacramento St,1636.428666929826
2015,331,SE Louisiana,1412.852186805702,9,23,Incarnate Word,1719.2545651269131
2015,332,Ark Fort Smith,1411.7537689960118,0,1,NA,NA
2015,333,Minn Duluth,1411.1948768794541,0,1,NA,NA
2015,334,Quincy,1409.8908702375086,0,1,NA,NA
2015,335,California Maritime,1407.9513706510104,0,1,NA,NA
2015,336,Appalachian St,1406.8630161318995,12,17,Georgia St,1929.7753793233317
2015,337,Holy Names,1406.780167823196,0,1,NA,NA
2015,338,St Francis (IL),1398.778006513297,0,1,NA,NA
2015,339,Malone,1397.4525676559083,0,1,NA,NA
2015,340,North Dakota,1396.9151990800767,8,22,Idaho,1577.2565643608975
2015,341,Southwest,1395.559806300735,0,1,NA,NA
2015,342,Regis Univ,1395.4077406440392,0,1,NA,NA
2015,343,Earlham,1395.3466680979138,0,1,NA,NA
2015,344,Nova SE,1394.7115662343156,0,1,NA,NA
2015,345,McKendree,1394.1333214043505,0,1,NA,NA
2015,346,Samford,1391.1928140281686,13,19,ETSU,1713.5198764399456
2015,347,Troy,1390.5957289326698,10,19,Georgia So,1820.3714873115437
2015,348,Wagner,1390.4692251833367,10,20,St Francis PA,1681.2781440203
2015,349,Corban U,1389.1979875920995,0,1,NA,NA
2015,350,Austin,1386.5817084011649,0,1,NA,NA
2015,351,Newbury,1385.4792087938072,0,1,NA,NA
2015,352,Niagara,1384.8320325813731,8,22,Canisius,1691.7066899758486
2015,353,Austin Peay,1384.5738058665097,8,22,North Florida,1717.0037788264851
2015,354,Daniel Webster,1383.8341433808646,0,1,NA,NA
2015,355,William Peace,1382.5044548593041,0,1,NA,NA
2015,356,Tenn Temple,1381.1569135143507,0,1,NA,NA
2015,357,Franklin Pierce,1379.4342545626173,0,2,NA,NA
2015,358,Bluffton,1378.1983398979548,0,1,NA,NA
2015,359,Alice Lloyd,1377.9592526861827,0,1,NA,NA
2015,360,UT Rio Grande,1376.0209317890724,10,21,UTSA,1664.8716833952667
2015,361,Alma College,1374.2441636009808,0,1,NA,NA
2015,362,Hawaii-Hilo,1373.5751635292056,0,1,NA,NA
2015,363,Hampden,1373.5552203720088,0,1,NA,NA
2015,364,Cal Lutheran,1371.3832193838423,0,1,NA,NA
2015,365,Coker College,1370.5105692832883,0,1,NA,NA
2015,366,Truman St,1366.9654599647745,0,1,NA,NA
2015,367,South Alabama,1365.983819594123,12,21,UT Arlington,1712.2986579374804
2015,368,Mount Vernon Nazaren,1365.305313533133,0,1,NA,NA
2015,369,The Citadel,1364.6698134938422,11,19,Wofford,1992.9114268404333
2015,370,Albion,1364.6512766511505,0,1,NA,NA
2015,371,Northland,1363.31628522083,0,1,NA,NA
2015,372,Young Harris,1362.0258688379188,0,1,NA,NA
2015,373,Montana St,1361.7088529321002,7,23,UT Arlington,1712.2986579374804
2015,374,Texas College,1358.074480541367,0,1,NA,NA
2015,375,Mt. St. Vincent,1355.4045731471654,0,1,NA,NA
2015,376,Johnson FL,1354.9864841040928,0,1,NA,NA
2015,377,Fresno Pacific,1354.544189310402,0,1,NA,NA
2015,378,St Rose,1353.4375904306276,0,1,NA,NA
2015,379,Chadron State,1352.2924582480023,0,1,NA,NA
