season,rank,team,rating,wins,losses,best_win_name,best_win_elo
2009,1,North Carolina,2628.368789112187,34,4,Oklahoma,2483.518371169754
2009,2,UConn,2519.8437713076173,31,5,Villanova,2386.740295335132
2009,3,Pitt,2504.4232365351986,31,5,UConn,2519.8437713076173
2009,4,Oklahoma,2483.518371169754,30,6,Texas,2321.912176985504
2009,5,Duke,2447.284850704633,30,7,Wake Forest,2344.766853089817
2009,6,Michigan St,2410.8895129075513,31,7,UConn,2519.8437713076173
2009,7,Villanova,2386.740295335132,30,8,Pitt,2504.4232365351986
2009,8,Kansas,2356.496045738729,27,8,Oklahoma,2483.518371169754
2009,9,Wake Forest,2344.766853089817,24,7,North Carolina,2628.368789112187
2009,10,Louisville,2340.94880829285,31,6,Pitt,2504.4232365351986
2009,11,Clemson,2339.4736831786045,23,9,Duke,2447.284850704633
2009,12,Illinois,2338.161238778933,24,10,Missouri,2327.432565332414
2009,13,Memphis,2329.4308967832044,33,4,Gonzaga,2318.8207650900313
2009,14,Missouri,2327.432565332414,31,7,Oklahoma,2483.518371169754
2009,15,Texas,2321.912176985504,23,12,Oklahoma,2483.518371169754
2009,16,Syracuse,2319.7084463716246,28,10,UConn,2519.8437713076173
2009,17,Gonzaga,2318.8207650900313,28,6,Oklahoma St,2208.136940748741
2009,18,Minnesota,2314.845603839391,22,11,Louisville,2340.94880829285
2009,19,Purdue,2309.737549989184,27,10,Michigan St,2410.8895129075513
2009,20,Xavier,2307.697940050312,27,8,Memphis,2329.4308967832044
2009,21,UCLA,2304.2653146820385,26,9,Washington,2235.572358946597
2009,22,Marquette,2279.1848730048932,25,10,Villanova,2386.740295335132
2009,23,Arizona St,2252.5054790343356,25,10,UCLA,2304.2653146820385
2009,24,Ohio State,2242.743529180749,22,11,Michigan St,2410.8895129075513
2009,25,Butler,2242.2460787910504,26,6,Xavier,2307.697940050312
2009,26,Wisconsin,2237.839764629257,20,13,Illinois,2338.161238778933
2009,27,Florida St,2236.9522190168705,25,10,North Carolina,2628.368789112187
2009,28,West Virginia,2235.7948318291174,23,12,Pitt,2504.4232365351986
2009,29,Washington,2235.572358946597,26,9,UCLA,2304.2653146820385
2009,30,California,2231.0245319665905,22,11,Arizona St,2252.5054790343356
2009,31,Baylor,2219.9960938236354,24,15,Kansas,2356.496045738729
2009,32,BYU,2218.4507571002937,25,8,Utah,2162.445048804176
2009,33,Oklahoma St,2208.136940748741,23,12,Oklahoma,2483.518371169754
2009,34,Michigan,2203.9333973580983,21,14,Duke,2447.284850704633
2009,35,Texas A&M,2197.304839981006,24,10,Missouri,2327.432565332414
2009,36,Georgetown,2181.736645462147,16,15,UConn,2519.8437713076173
2009,37,Florida,2180.985492669329,25,11,Washington,2235.572358946597
2009,38,Arizona,2175.0546385348157,21,14,Kansas,2356.496045738729
2009,39,Tennessee,2169.99442911351,21,13,Marquette,2279.1848730048932
2009,40,Maryland,2164.327039714421,21,14,North Carolina,2628.368789112187
2009,41,Utah,2162.445048804176,24,10,Gonzaga,2318.8207650900313
2009,42,Miami,2154.648973288418,19,13,Wake Forest,2344.766853089817
2009,43,USC,2150.3432825037307,22,13,UCLA,2304.2653146820385
2009,44,LSU,2144.531863504634,27,8,Butler,2242.2460787910504
2009,45,Utah State,2142.9432041525574,30,5,Utah,2162.445048804176
2009,46,Stanford,2134.49315388285,20,14,Arizona St,2252.5054790343356
2009,47,Penn State,2121.7059911149618,27,11,Michigan St,2410.8895129075513
2009,48,UNLV,2118.812440476458,21,11,Louisville,2340.94880829285
2009,49,Dayton,2109.035678947836,27,8,Xavier,2307.697940050312
2009,50,Northwestern,2105.0739211482314,17,14,Michigan St,2410.8895129075513
2009,51,Nebraska,2098.60689327133,18,13,Missouri,2327.432565332414
2009,52,Virginia Tech,2097.897174726592,19,15,Wake Forest,2344.766853089817
2009,53,Kentucky,2097.8666412375255,22,14,West Virginia,2235.7948318291174
2009,54,Rhode Island,2093.2288860212475,23,11,Penn State,2121.7059911149618
2009,55,Boston College,2092.941870100965,22,12,North Carolina,2628.368789112187
2009,56,Notre Dame,2091.5591475648584,21,15,Louisville,2340.94880829285
2009,57,Kansas St,2090.05779549983,22,12,Missouri,2327.432565332414
2009,58,San Diego St,2087.4281534101897,26,10,BYU,2218.4507571002937
2009,59,Davidson,2082.524511504164,27,8,West Virginia,2235.7948318291174
2009,60,Rollins,2080.775374649495,1,0,Green Bay,1953.542613878498
2009,61,Saint Mary's,2079.2578617285803,28,7,Utah State,2142.9432041525574
2009,62,South Carolina,2074.730635092304,21,10,Baylor,2219.9960938236354
2009,63,Cincinnati,2073.523948388486,18,14,West Virginia,2235.7948318291174
2009,64,Creighton,2071.1700702485955,27,8,Dayton,2109.035678947836
2009,65,Siena,2067.3248859331957,27,8,Ohio State,2242.743529180749
2009,66,Illinois St,2060.0689015266316,24,10,Creighton,2071.1700702485955
2009,67,Tulsa,2052.7479820226636,25,11,Texas A&M,2197.304839981006
2009,68,Washington St,2018.194577181433,17,16,UCLA,2304.2653146820385
2009,69,Iowa,2009.2668256453596,15,17,Wisconsin,2237.839764629257
2009,70,UAB,2000.4484659412776,22,12,Arizona,2175.0546385348157
2009,71,Providence,2000.3355297474745,19,14,Pitt,2504.4232365351986
2009,72,Temple,1998.6775997600892,22,12,Xavier,2307.697940050312
2009,73,UTEP,1996.4956691596105,23,14,Saint Mary's,2079.2578617285803
2009,74,Houston,1987.4602442831017,21,12,UAB,2000.4484659412776
2009,75,VCU,1985.456135063145,24,10,New Mexico,1963.9574213034082
2009,76,NC State,1978.7094944435646,16,14,Wake Forest,2344.766853089817
2009,77,New Mexico,1963.9574213034082,22,12,BYU,2218.4507571002937
2009,78,Vanderbilt,1960.7853894111145,19,12,LSU,2144.531863504634
2009,79,Green Bay,1953.542613878498,22,11,Butler,2242.2460787910504
2009,80,Ole Miss,1953.051626603193,16,15,Tennessee,2169.99442911351
2009,81,Mississippi St,1951.9351779257029,23,13,Florida,2180.985492669329
2009,82,Evansville,1950.0305800778126,17,14,Miami OH,1942.871342806292
2009,83,Auburn,1947.4957540162113,24,12,Florida,2180.985492669329
2009,84,Cleveland St,1945.006715628965,26,11,Wake Forest,2344.766853089817
2009,85,Miami OH,1942.871342806292,17,13,Temple,1998.6775997600892
2009,86,Texas Tech,1938.3379019122174,14,19,Kansas,2356.496045738729
2009,87,Duquesne,1934.1900984266579,21,13,Xavier,2307.697940050312
2009,88,Northern Iowa,1933.4189078793786,23,11,Creighton,2071.1700702485955
2009,89,Seton Hall,1932.1649102358854,17,15,Georgetown,2181.736645462147
2009,90,Iowa State,1930.6842036237563,15,17,Baylor,2219.9960938236354
2009,91,Wyoming,1928.708158952223,19,14,UNLV,2118.812440476458
2009,92,Niagara,1926.8535455491342,26,9,Siena,2067.3248859331957
2009,93,Arkansas,1908.273145747226,14,16,Oklahoma,2483.518371169754
2009,94,George Mason,1904.7824178498515,22,11,Northeastern,1838.3863148094906
2009,95,St John's,1903.1126297871192,16,18,Georgetown,2181.736645462147
2009,96,Post,1895.6033656202526,1,0,South Dakota,1714.1534291413545
2009,97,Drake,1895.4658355466095,17,16,Creighton,2071.1700702485955
2009,98,N Dakota St,1884.0753129762047,26,7,Milwaukee,1737.9285615470085
2009,99,Virginia,1883.9324757860322,10,18,Clemson,2339.4736831786045
2009,100,Western KY,1881.5001815506193,25,9,Louisville,2340.94880829285
2009,101,Portland St,1872.2131223612566,23,10,Gonzaga,2318.8207650900313
2009,102,Alabama,1868.093644764933,18,14,Tennessee,2169.99442911351
2009,103,Charleston,1866.580091137873,27,9,Davidson,2082.524511504164
2009,104,Saint Joseph's,1859.274041677789,17,15,Rhode Island,2093.2288860212475
2009,105,Bradley,1856.4746769395047,21,15,Illinois St,2060.0689015266316
2009,106,Georgia Tech,1852.274568485473,12,19,Wake Forest,2344.766853089817
2009,107,Nevada,1846.9155601413654,21,13,Utah State,2142.9432041525574
2009,108,La Salle,1842.1917001213153,18,13,Temple,1998.6775997600892
2009,109,Oregon St,1839.493452205054,18,18,California,2231.0245319665905
2009,110,Northeastern,1838.3863148094906,19,13,Providence,2000.3355297474745
2009,111,Southern Miss,1837.869714845302,15,17,Houston,1987.4602442831017
2009,112,Old Dominion,1832.8437884870607,25,10,VCU,1985.456135063145
2009,113,Portland,1832.3106166023967,19,13,Washington,2235.572358946597
2009,114,Oregon,1829.4965434184003,8,23,Stanford,2134.49315388285
2009,115,Buffalo,1825.1569273047,21,12,Temple,1998.6775997600892
2009,116,SF Austin,1823.3572323090582,24,8,Drake,1895.4658355466095
2009,117,Boise St,1816.049200299672,19,13,Utah State,2142.9432041525574
2009,118,Vermont,1805.1341909925154,24,9,Green Bay,1953.542613878498
2009,119,San Diego,1797.545153164492,16,16,Mississippi St,1951.9351779257029
2009,120,TCU,1796.4616649241666,14,17,UNLV,2118.812440476458
2009,121,S Illinois,1795.4641569543335,13,18,Evansville,1950.0305800778126
2009,122,Weber St,1789.0872862884228,21,10,Portland St,1872.2131223612566
2009,123,Pacific,1788.6789881351867,21,13,Nevada,1846.9155601413654
2009,124,Cornell,1786.959311849305,21,10,La Salle,1842.1917001213153
2009,125,ETSU,1782.5412569690616,23,11,Belmont,1769.9774312629986
2009,126,VMI,1779.5387889193978,24,8,Kentucky,2097.8666412375255
2009,127,Fairfield,1778.9477790944234,17,15,Drexel,1775.776846733092
2009,128,Drexel,1775.776846733092,15,14,Saint Joseph's,1859.274041677789
2009,129,Richmond,1775.4184124025546,20,16,Xavier,2307.697940050312
2009,130,UIC,1774.76831209005,16,15,Vanderbilt,1960.7853894111145
2009,131,Rockhurst,1771.9330879418324,1,0,Loyola Chicago,1628.6853958948047
2009,132,Belmont,1769.9774312629986,20,13,Evansville,1950.0305800778126
2009,133,James Madison,1765.4527026476726,21,15,Seton Hall,1932.1649102358854
2009,134,New Mexico St,1765.2077287202594,17,15,UTEP,1996.4956691596105
2009,135,SW MN St,1761.551108413588,2,1,North Dakota,1547.4366151051963
2009,136,South Florida,1751.5688059369245,9,22,Marquette,2279.1848730048932
2009,137,UCF,1751.1149430527225,17,14,Tulsa,2052.7479820226636
2009,138,Akron,1750.6250953292654,23,13,Miami OH,1942.871342806292
2009,139,Saint Louis,1749.2141760378322,18,14,Dayton,2109.035678947836
2009,140,Little Rock,1748.0935772881198,23,8,Creighton,2071.1700702485955
2009,141,Wright St,1742.1156709862196,20,13,Green Bay,1953.542613878498
2009,142,Milwaukee,1737.9285615470085,17,14,Butler,2242.2460787910504
2009,143,Hofstra,1737.4697909554957,21,11,Northeastern,1838.3863148094906
2009,144,Missouri St,1736.9019362350061,11,20,Evansville,1950.0305800778126
2009,145,Wichita St,1734.040002960995,17,17,Creighton,2071.1700702485955
2009,146,MTSU,1731.562228930618,18,14,Missouri St,1736.9019362350061
2009,147,Marshall,1725.7478094185753,15,17,Houston,1987.4602442831017
2009,148,Liberty,1724.0847126006688,23,12,George Mason,1904.7824178498515
