season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2013,41,Eibar,ESP 2nd,1604.86624874526,19,14,9,42,Sp Gijon,1586.37478255474
2013,42,Barcelona B,ESP 2nd,1603.90919330658,20,6,16,42,Murcia,1579.3967221147
2013,67,Murcia,ESP 2nd,1568.63779362038,16,17,9,42,La Coruna,1564.09120787846
2013,76,Sp Gijon,ESP 2nd,1555.36312447885,16,16,10,42,Barcelona B,1601.77616985195
2013,82,Alcorcon,ESP 2nd,1544.87986017325,16,11,15,42,Las Palmas,1547.01130383438
2013,89,La Coruna,ESP 2nd,1539.90613791474,19,12,11,42,Recreativo,1564.57021516453
2013,98,Cordoba,ESP 2nd,1528.11189781251,16,13,13,42,Barcelona B,1604.5036761564
2013,107,Girona,ESP 2nd,1517.89007466122,12,15,15,42,Eibar,1610.8888581411
2013,119,Alaves,ESP 2nd,1500.37530580723,13,12,17,42,Sp Gijon,1585.44039599679
2013,121,Las Palmas,ESP 2nd,1495.79057157963,18,9,15,42,Sp Gijon,1563.4833969419701
2013,128,Sabadell,ESP 2nd,1487.95445989313,17,8,17,42,Barcelona B,1591.24339060908
2013,129,Numancia,ESP 2nd,1486.46661052996,11,21,10,42,Eibar,1583.27282176874
2013,130,Real Madrid B,ESP 2nd,1486.36226407613,13,10,19,42,Barcelona B,1551.02853764895
2013,137,Recreativo,ESP 2nd,1480.77933295524,16,13,13,42,Barcelona B,1604.88986294978
2013,148,Tenerife,ESP 2nd,1469.48919599399,15,9,18,42,Eibar,1604.36263817825
2013,150,Ponferradina,ESP 2nd,1467.54428413337,13,12,17,42,La Coruna,1600.8010217758101
2013,155,Zaragoza,ESP 2nd,1465.61146804559,13,14,15,42,Eibar,1619.35966565276
2013,158,Mallorca,ESP 2nd,1462.35479108691,12,15,15,42,Eibar,1592.72582126015
2013,166,Lugo,ESP 2nd,1451.58450800728,14,12,16,42,Cordoba,1541.10171442416
2013,170,Jaen,ESP 2nd,1449.00792706271,12,12,18,42,Murcia,1589.18917606908
2013,195,Hercules,ESP 2nd,1419.85650867378,11,12,19,42,Murcia,1559.49034757692
2013,201,Mirandes,ESP 2nd,1413.25844144226,13,11,18,42,Barcelona B,1603.90917187652
