season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2007,5,Standard,BEL 1st,1769.52449682054,22,11,1,34,Anderlecht,1710.13200786191
2007,14,Anderlecht,BEL 1st,1716.33660890807,21,7,6,34,Cercle Brugge,1642.42395503887
2007,40,Cercle Brugge,BEL 1st,1601.6603852452,17,9,8,34,Gent,1568.07938392115
2007,48,Club Brugge,BEL 1st,1595.44769341349,20,7,7,34,Anderlecht,1653.47820898308
2007,71,Germinal,BEL 1st,1556.3730668614,16,7,11,34,Anderlecht,1690.63988184662
2007,92,Gent,BEL 1st,1526.97395877522,14,10,10,34,Cercle Brugge,1683.91729429612
2007,116,Westerlo,BEL 1st,1498.18154829551,12,9,13,34,Germinal,1607.77106759781
2007,119,Lokeren,BEL 1st,1495.15383296543,9,15,10,34,Westerlo,1534.85016040834
2007,122,Charleroi,BEL 1st,1493.9021874006,13,7,14,34,Standard,1777.24724403104
2007,137,Genk,BEL 1st,1481.69918923583,12,9,13,34,Cercle Brugge,1601.65651156558
2007,140,Waregem,BEL 1st,1479.09959745422,13,8,13,34,Anderlecht,1655.75612137932
2007,153,Bergen,BEL 1st,1468.63491091599,7,12,15,34,Gent,1562.25332334478
2007,161,Mechelen,BEL 1st,1463.67648070372,10,10,14,34,Westerlo,1546.9954294043
2007,177,Mouscron,BEL 1st,1452.89477455971,12,6,16,34,Club Brugge,1636.61883870998
2007,217,Roeselare,BEL 1st,1417.16594014548,9,11,14,34,Germinal,1587.56629074124
2007,248,St Truiden,BEL 1st,1355.94060701757,6,9,19,34,Anderlecht,1672.07303907719
2007,250,Dender,BEL 1st,1354.1291751856,9,6,19,34,Club Brugge,1613.23465688326
2007,266,FC Brussels,BEL 1st,1273.20554609642,4,7,23,34,Lokeren,1507.73785170644
