season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2013,27,Metz,FRA 2nd,1656.13909098122,22,10,6,38,Caen,1615.24985925983
2013,50,Lens,FRA 2nd,1593.66740266433,17,14,7,38,Metz,1662.44266112819
2013,51,Caen,FRA 2nd,1591.23346339052,18,10,10,38,Lens,1592.12962440911
2013,56,Brest,FRA 2nd,1580.45818297487,15,11,12,38,Lens,1599.53937802204
2013,58,Nancy,FRA 2nd,1579.19454374638,16,13,9,38,Caen,1596.72956805981
2013,77,Dijon,FRA 2nd,1554.56360953606,14,15,9,38,Nancy,1578.80854730157
2013,97,Tours,FRA 2nd,1528.27922632206,15,10,13,38,Metz,1702.55317268027
2013,100,Troyes,FRA 2nd,1526.22756447517,15,7,16,38,Caen,1628.72357426096
2013,105,Niort,FRA 2nd,1520.87474866514,15,13,10,38,Metz,1655.15173448194
2013,111,Creteil,FRA 2nd,1516.12298629608,12,14,12,38,Metz,1661.27926188321
2013,124,Le Havre,FRA 2nd,1492.8159485617,11,15,12,38,Lens,1624.77720530476
2013,126,Nimes,FRA 2nd,1490.26834555518,10,14,14,38,Caen,1601.82617045723
2013,140,Angers,FRA 2nd,1478.77486817845,14,13,11,38,Brest,1588.74502063422
2013,157,Laval,FRA 2nd,1462.74132006742,10,12,16,38,Nancy,1586.89559382591
2013,165,Arles,FRA 2nd,1453.50506180927,10,16,12,38,Metz,1670.05648862127
2013,167,Auxerre,FRA 2nd,1449.80339104135,10,13,15,38,Caen,1585.16263735237
2013,190,Chateauroux,FRA 2nd,1427.12475815709,10,10,18,38,Dijon,1568.35284251178
2013,194,Clermont,FRA 2nd,1421.40534624856,10,15,13,38,Nancy,1555.90235319628
2013,245,Istres,FRA 2nd,1361.36897659927,9,9,20,38,Lens,1592.91740543544
2013,257,CA Bastia,FRA 2nd,1315.43116472991,4,12,22,38,Nancy,1575.5732998997
