season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2015,22,Nancy,FRA 2nd,1662.72654201765,21,11,6,38,Dijon,1613.21256681786
2015,39,Le Havre,FRA 2nd,1608.77977686028,19,8,11,38,Metz,1577.35514068604
2015,46,Dijon,FRA 2nd,1596.64600114409,20,10,8,38,Metz,1590.52786151523
2015,50,Metz,FRA 2nd,1591.95048800578,19,8,11,38,Dijon,1626.90003813087
2015,72,Red Star,FRA 2nd,1549.27476154875,18,10,10,38,Metz,1610.33878357639
2015,77,Lens,FRA 2nd,1542.4369020419,15,13,10,38,Nancy,1661.54755417304
2015,86,Auxerre,FRA 2nd,1527.50586447211,15,10,13,38,Nancy,1658.95268439817
2015,103,Sochaux,FRA 2nd,1506.07603748613,9,15,14,38,Le Havre,1575.01527070681
2015,104,Clermont,FRA 2nd,1505.26296615255,16,10,12,38,Le Havre,1590.47824977367
2015,113,Nimes,FRA 2nd,1495.48357567515,13,12,13,38,Nancy,1678.67377033187
2015,133,Valenciennes,FRA 2nd,1479.97161759664,10,14,14,38,Nancy,1663.11401663542
2015,135,Niort,FRA 2nd,1478.80364462255,8,18,12,38,Red Star,1557.28007491988
2015,151,Evian Thonon Gaillard,FRA 2nd,1467.77902985246,9,12,17,38,Dijon,1631.65600475655
2015,156,Laval,FRA 2nd,1462.83673532205,9,17,12,38,Red Star,1531.09921367154
2015,165,Tours,FRA 2nd,1458.62124839824,11,14,13,38,Dijon,1646.92750778751
2015,179,Brest,FRA 2nd,1445.87855688001,12,11,15,38,Evian Thonon Gaillard,1518.83616257594
2015,185,Bourg Peronnas,FRA 2nd,1439.69242403066,13,8,17,38,Nancy,1659.08768038224
2015,186,Ajaccio,FRA 2nd,1439.66015499873,9,15,14,38,Nancy,1659.88936299105
2015,238,Paris FC,FRA 2nd,1383.47111877887,4,18,16,38,Le Havre,1623.45473941866
2015,250,Creteil,FRA 2nd,1357.14255411543,8,10,20,38,Le Havre,1570.41926536383
