season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2015,18,Burnley,ENG 2nd,1701.61169164747,26,15,5,46,Hull,1654.4962901412
2015,21,Brighton,ENG 2nd,1672.14765736063,24,17,5,46,Hull,1615.39868045213
2015,26,Middlesbrough,ENG 2nd,1645.11303782573,26,11,9,46,Brighton,1664.64620337451
2015,38,Hull,ENG 2nd,1610.79871134493,24,11,11,46,Middlesbrough,1647.95518754984
2015,53,Derby,ENG 2nd,1588.02589176034,21,15,10,46,Hull,1669.12542486557
2015,54,Sheffield Weds,ENG 2nd,1587.31681029229,19,17,10,46,Birmingham,1553.41441456195
2015,78,Brentford,ENG 2nd,1539.04595450593,19,8,19,46,Cardiff,1544.4212073543
2015,94,Cardiff,ENG 2nd,1517.46177464749,17,17,12,46,Middlesbrough,1641.35044431261
2015,96,Ipswich,ENG 2nd,1517.1369771172,18,15,13,46,Burnley,1685.92167934227
2015,98,QPR,ENG 2nd,1509.74720927674,14,18,14,46,Derby,1580.72879348182
2015,101,Preston,ENG 2nd,1507.67185881377,15,17,14,46,Burnley,1670.12385226169
2015,111,Birmingham,ENG 2nd,1497.73881265753,16,15,15,46,Hull,1656.06267896443
2015,122,Blackburn,ENG 2nd,1486.67554644569,13,16,17,46,Middlesbrough,1666.1131963703
2015,125,Leeds,ENG 2nd,1485.40181223674,14,17,15,46,Hull,1650.52588224586
2015,136,Wolves,ENG 2nd,1478.16248998918,14,16,16,46,Brighton,1624.94301559813
2015,140,Bristol City,ENG 2nd,1476.33587420947,13,13,20,46,Middlesbrough,1705.82094116532
2015,160,Nott'm Forest,ENG 2nd,1460.68453476011,13,16,17,46,Middlesbrough,1687.85770245846
2015,188,Huddersfield,ENG 2nd,1439.15817691278,13,12,21,46,Nott'm Forest,1541.71150918894
2015,192,Rotherham,ENG 2nd,1438.47316803044,13,10,23,46,Middlesbrough,1655.89085972505
2015,203,Fulham,ENG 2nd,1428.0674297399,12,15,19,46,Reading,1567.18482972688
2015,217,Reading,ENG 2nd,1410.61558420815,13,13,20,46,Burnley,1683.9303573547
2015,245,Charlton,ENG 2nd,1367.91580604254,9,13,24,46,Middlesbrough,1638.91714566352
2015,254,Milton Keynes Dons,ENG 2nd,1344.45653439382,9,12,25,46,Derby,1578.82296383738
2015,264,Bolton,ENG 2nd,1290.23665578113,5,15,26,46,Hull,1614.21806811355
