season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2011,3,Porto,POR 1st,1847.18498299358,23,6,1,30,Benfica,1780.94360875761
2011,10,Benfica,POR 1st,1763.34696288591,21,6,3,30,Sp Braga,1750.19944610118
2011,21,Sp Braga,POR 1st,1695.15539234348,19,5,6,30,Sp Lisbon,1666.02069339137
2011,28,Sp Lisbon,POR 1st,1654.67479924984,18,5,7,30,Benfica,1776.19744019689
2011,72,Nacional,POR 1st,1552.88730746567,13,5,12,30,Maritimo,1572.29405199413
2011,88,Maritimo,POR 1st,1530.61606043239,14,8,8,30,Sp Lisbon,1655.73585289686
2011,116,Guimaraes,POR 1st,1501.65589923311,14,3,13,30,Benfica,1810.76187719898
2011,121,Olhanense,POR 1st,1499.42003887195,9,12,9,30,Sp Braga,1721.28675455355
2011,176,Gil Vicente,POR 1st,1446.35331165488,8,10,12,30,Porto,1851.93383113004
2011,207,Rio Ave,POR 1st,1418.16247877279,7,7,16,30,Nacional,1493.09332198748
2011,217,Pacos Ferreira,POR 1st,1409.58878690832,8,7,15,30,Academica,1508.8053588728
2011,226,Academica,POR 1st,1388.74498802114,7,8,15,30,Guimaraes,1518.55699519166
2011,233,Beira Mar,POR 1st,1382.55170278062,8,5,17,30,Guimaraes,1500.97483996483
2011,248,Setubal,POR 1st,1344.87401215713,8,6,16,30,Sp Lisbon,1642.53945157534
2011,253,Feirense,POR 1st,1323.71687311123,5,9,16,30,Olhanense,1510.53079076939
2011,265,Leiria,POR 1st,1241.06640311797,5,4,21,30,Sp Braga,1703.61513503103
