season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2024,4,Paris SG,FRA 1st,1824.22914099443,26,6,2,34,Monaco,1630.18580359527
2024,40,Nice,FRA 1st,1628.36815356288,17,9,8,34,Paris SG,1861.87375620195
2024,45,Monaco,FRA 1st,1609.40301819913,18,7,9,34,Nice,1620.64047243528
2024,48,Marseille,FRA 1st,1605.8866434566,20,5,9,34,Monaco,1638.86260400353
2024,49,Strasbourg,FRA 1st,1605.46376822957,16,9,9,34,Paris SG,1834.88640445955
2024,53,Lille,FRA 1st,1599.43036505368,17,9,8,34,Nice,1617.60602493548
2024,55,Lyon,FRA 1st,1598.92889834345,17,6,11,34,Nice,1644.82075924096
2024,95,Lens,FRA 1st,1523.85096820397,15,7,12,34,Monaco,1643.59142693748
2024,133,Auxerre,FRA 1st,1491.05776197262,11,9,14,34,Marseille,1645.71731644038
2024,136,Brest,FRA 1st,1486.4782582186,15,5,14,34,Monaco,1628.51086019035
2024,139,Toulouse,FRA 1st,1482.94653688475,11,9,14,34,Lens,1547.45347411971
2024,147,Rennes,FRA 1st,1471.99463145411,13,2,19,34,Nice,1631.37527040352
2024,186,Nantes,FRA 1st,1431.53232173772,8,12,14,34,Lille,1611.52782387352
2024,229,Angers,FRA 1st,1378.2999039911,10,6,18,34,Strasbourg,1639.81890459508
2024,230,Reims,FRA 1st,1377.60854058821,8,9,17,34,Marseille,1602.49808798834
2024,231,Le Havre,FRA 1st,1369.46310091965,10,4,20,34,Strasbourg,1622.63604673061
2024,239,St Etienne,FRA 1st,1354.22193189419,8,6,20,34,Lyon,1624.96158590137
2024,260,Montpellier,FRA 1st,1160.83605629533,4,4,26,34,Monaco,1614.11273532307
