season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2011,23,Reading,ENG 2nd,1674.72938191833,27,8,11,46,West Ham,1662.32326455255
2011,31,West Ham,ENG 2nd,1638.73234201859,24,14,8,46,Blackpool,1604.03209667773
2011,36,Southampton,ENG 2nd,1630.67546084379,26,10,10,46,West Ham,1652.79445190933
2011,43,Birmingham,ENG 2nd,1611.30715366803,20,16,10,46,Reading,1696.09224723875
2011,49,Blackpool,ENG 2nd,1604.53748055227,20,15,11,46,Southampton,1668.26199868877
2011,67,Cardiff,ENG 2nd,1558.46338689809,19,18,9,46,Southampton,1662.85032906619
2011,79,Leicester,ENG 2nd,1542.58204506375,18,12,16,46,Southampton,1662.85073180459
2011,87,Millwall,ENG 2nd,1531.52852154814,15,12,19,46,Leicester,1560.27038846684
2011,103,Watford,ENG 2nd,1514.09941378827,16,16,14,46,Reading,1629.75868840468
2011,115,Hull,ENG 2nd,1501.80111842966,19,11,16,46,Reading,1645.00089548275
2011,117,Brighton,ENG 2nd,1500.99640208942,17,15,14,46,Southampton,1639.2655817445
2011,125,Ipswich,ENG 2nd,1492.71581972423,17,10,19,46,West Ham,1653.36568573066
2011,126,Burnley,ENG 2nd,1492.2692114786,17,11,18,46,West Ham,1677.92888771711
2011,134,Middlesbrough,ENG 2nd,1483.26522005228,18,16,12,46,Southampton,1635.14206590666
2011,141,Nott'm Forest,ENG 2nd,1477.36645964514,14,8,24,46,Birmingham,1643.93139711137
2011,148,Derby,ENG 2nd,1471.30736246108,18,10,18,46,West Ham,1638.82567758144
2011,167,Leeds,ENG 2nd,1456.32330073494,17,10,19,46,Leicester,1543.00219491074
2011,173,Crystal Palace,ENG 2nd,1446.73555487565,13,17,16,46,Birmingham,1575.82301955956
2011,188,Bristol City,ENG 2nd,1438.75894138134,12,13,21,46,Southampton,1697.67982293265
2011,198,Portsmouth,ENG 2nd,1427.38963962145,13,11,22,46,Reading,1679.86371268208
2011,209,Peterboro,ENG 2nd,1417.01768058662,13,11,22,46,Reading,1671.90518041426
2011,231,Coventry,ENG 2nd,1383.82355662333,9,13,24,46,Derby,1535.7275389285
2011,243,Barnsley,ENG 2nd,1354.90022562811,13,9,24,46,Reading,1662.9052920032
2011,246,Doncaster,ENG 2nd,1348.67432036888,8,12,26,46,Southampton,1676.05993184717
