season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2010,4,Celtic,SCO 1st,1834.95598835836,29,5,4,38,Rangers,1823.01750130954
2010,5,Rangers,SCO 1st,1832.02155288218,30,3,5,38,Celtic,1856.35799427788
2010,42,Dundee United,SCO 1st,1599.87858986473,17,10,11,38,Rangers,1798.69692865608
2010,95,Hearts,SCO 1st,1527.18249051026,18,9,11,38,Celtic,1847.68253298071
2010,105,Inverness C,SCO 1st,1513.20713233809,14,11,13,38,Celtic,1837.34239017348
2010,133,Kilmarnock,SCO 1st,1486.10944325719,13,10,15,38,Hearts,1610.26094121046
2010,193,Motherwell,SCO 1st,1439.20679742478,13,7,18,38,Celtic,1846.09613146585
2010,215,St Johnstone,SCO 1st,1409.05330294112,11,11,16,38,Inverness C,1534.46453408962
2010,235,Aberdeen,SCO 1st,1382.86633826569,11,5,22,38,Kilmarnock,1535.46814666062
2010,251,Hibernian,SCO 1st,1342.65946212708,10,7,21,38,Rangers,1862.66376381638
2010,253,St Mirren,SCO 1st,1336.44119212235,8,9,21,38,Inverness C,1567.85685265882
2010,263,Hamilton,SCO 1st,1296.41770990816,5,11,22,38,Inverness C,1545.65327837832
