season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2007,2,Man United,ENG 1st,1799.23335903655,27,6,5,38,Chelsea,1725.02993329409
2007,6,Chelsea,ENG 1st,1751.27582860369,25,10,3,38,Man United,1802.35879929906
2007,11,Arsenal,ENG 1st,1727.49869434901,24,11,3,38,Chelsea,1730.27307271157
2007,15,Liverpool,ENG 1st,1703.70927572024,21,13,4,38,Everton,1629.04981985939
2007,37,Everton,ENG 1st,1608.22255869221,19,8,11,38,Portsmouth,1554.01482695695
2007,72,Aston Villa,ENG 1st,1556.12048795211,16,12,10,38,Chelsea,1757.85356370704
2007,109,Blackburn,ENG 1st,1508.88359745027,15,13,10,38,Portsmouth,1543.30937382045
2007,118,Portsmouth,ENG 1st,1496.95468702968,16,9,13,38,Aston Villa,1602.90703475477
2007,121,Tottenham,ENG 1st,1494.34566431423,11,13,14,38,Portsmouth,1591.21650656185
2007,139,Middlesbrough,ENG 1st,1479.78206054345,10,12,16,38,Arsenal,1751.89048263938
2007,181,Newcastle,ENG 1st,1449.80095358973,11,10,17,38,Everton,1595.25176576861
2007,185,Wigan,ENG 1st,1448.23822931668,10,10,18,38,Aston Villa,1584.67653690628
2007,195,West Ham,ENG 1st,1442.22078909894,13,10,15,38,Man United,1811.13714922735
2007,203,Man City,ENG 1st,1438.2391609539,15,10,13,38,Man United,1798.66885256625
2007,215,Bolton,ENG 1st,1419.22392136345,9,10,19,38,Man United,1810.00685156845
2007,220,Birmingham,ENG 1st,1413.55823064393,8,11,19,38,Blackburn,1538.34797935545
2007,229,Fulham,ENG 1st,1400.40447842652,8,12,18,38,Everton,1653.45119468037
2007,232,Sunderland,ENG 1st,1392.312911055,11,6,21,38,Aston Villa,1577.94054534047
2007,255,Reading,ENG 1st,1345.93452355822,10,6,22,38,Liverpool,1717.8976607714999
2007,268,Derby,ENG 1st,1124.04058830219,1,8,29,38,Newcastle,1524.81452894061
