season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2007,21,Lyon,FRA 1st,1677.32016905889,24,7,7,38,Bordeaux,1659.13549692355
2007,26,Bordeaux,FRA 1st,1657.3954123746,22,9,7,38,Marseille,1613.97023628605
2007,39,Marseille,FRA 1st,1603.92596246725,17,11,10,38,Lyon,1712.50164612874
2007,49,Lille,FRA 1st,1594.20295851239,13,18,7,38,Marseille,1627.34883028676
2007,52,St Etienne,FRA 1st,1585.43133002045,16,10,12,38,Nancy,1573.31083328746
2007,76,Rennes,FRA 1st,1549.43595320862,16,10,12,38,St Etienne,1591.25201902849
2007,83,Nice,FRA 1st,1539.5773264427,13,16,9,38,Marseille,1584.90939143966
2007,85,Nancy,FRA 1st,1538.6945190364,15,15,8,38,Bordeaux,1640.40005002536
2007,123,Lorient,FRA 1st,1493.51634834327,12,16,10,38,Lyon,1666.47026023482
2007,128,Caen,FRA 1st,1491.09290649252,13,12,13,38,Lyon,1714.98224459486
2007,135,Le Mans,FRA 1st,1486.05678063585,14,11,13,38,Lyon,1670.73115411343
2007,150,Sochaux,FRA 1st,1469.68692460895,10,14,14,38,Marseille,1610.50495601806
2007,174,Valenciennes,FRA 1st,1456.62702640646,12,9,17,38,Bordeaux,1646.79250519805
2007,175,Toulouse,FRA 1st,1456.47030611239,9,15,14,38,Lyon,1683.15018540127
2007,176,Paris SG,FRA 1st,1453.35882578473,10,13,15,38,Monaco,1540.33915209803
2007,192,Monaco,FRA 1st,1444.91876544447,13,8,17,38,Rennes,1585.07680962279
2007,201,Lens,FRA 1st,1439.08779851467,9,13,16,38,Lyon,1692.43026059288
2007,222,Auxerre,FRA 1st,1410.27893760522,12,8,18,38,Lille,1581.61213988067
2007,258,Strasbourg,FRA 1st,1337.74266088071,9,8,21,38,Lille,1575.51665703802
2007,261,Metz,FRA 1st,1315.17908804947,5,9,24,38,Valenciennes,1525.52612242258
