season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2021,30,Valladolid,ESP 2nd,1662.34691799039,24,9,9,42,Eibar,1616.78786653258
2021,37,Almeria,ESP 2nd,1642.30663658419,24,9,9,42,Valladolid,1619.76771163637
2021,55,Oviedo,ESP 2nd,1603.30402389263,17,17,8,42,Valladolid,1660.12738600453
2021,56,Eibar,ESP 2nd,1603.00873026458,23,11,8,42,Almeria,1663.50953695169
2021,64,Las Palmas,ESP 2nd,1591.84304989596,19,13,10,42,Valladolid,1632.92076377156
2021,72,Girona,ESP 2nd,1579.4838001414,20,8,14,42,Almeria,1627.82957901563
2021,86,Tenerife,ESP 2nd,1546.30379487832,20,9,13,42,Valladolid,1644.00219022522
2021,93,Cartagena,ESP 2nd,1535.33881814389,18,6,18,42,Almeria,1696.79038816718
2021,112,Leganes,ESP 2nd,1511.72014827129,13,15,14,42,Las Palmas,1576.44781492225
2021,122,Huesca,ESP 2nd,1500.52661294538,13,15,14,42,Valladolid,1618.91031060247
2021,127,Burgos,ESP 2nd,1494.17605874952,15,10,17,42,Valladolid,1675.62373272759
2021,133,Zaragoza,ESP 2nd,1490.11195453361,12,20,10,42,Almeria,1647.02910892009
2021,134,Mirandes,ESP 2nd,1487.27571802444,15,7,20,42,Tenerife,1616.89934855024
2021,139,Ponferradina,ESP 2nd,1480.68932208507,17,12,13,42,Almeria,1652.70716449197
2021,170,Ibiza,ESP 2nd,1448.24041462617,12,16,14,42,Eibar,1618.88648251068
2021,174,Lugo,ESP 2nd,1446.29343981853,10,20,12,42,Almeria,1676.23707709037
2021,178,Sp Gijon,ESP 2nd,1443.64434429984,11,13,18,42,Girona,1585.51128981786
2021,193,Amorebieta,ESP 2nd,1426.04178306526,9,16,17,42,Almeria,1662.57556781729
2021,202,Malaga,ESP 2nd,1407.88229376686,11,12,19,42,Tenerife,1597.55423046473
2021,218,Sociedad B,ESP 2nd,1386.6001076821,10,10,22,42,Valladolid,1632.65984565209
2021,229,Alcorcon,ESP 2nd,1376.01741232897,6,11,25,42,Eibar,1620.01742019015
2021,251,Fuenlabrada,ESP 2nd,1336.84461801163,6,15,21,42,Las Palmas,1560.15104524653
