season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2007,7,Bayern Munich,GER 2nd,1749.86722263167,22,10,2,34,Werder Bremen,1660.93213746825
2007,24,Werder Bremen,GER 2nd,1669.3553514695,20,6,8,34,Schalke 04,1626.65784007774
2007,29,Schalke 04,GER 2nd,1645.02796417278,18,10,6,34,Hamburg,1576.73465222988
2007,42,Wolfsburg,GER 2nd,1600.16834234991,15,9,10,34,Schalke 04,1646.00003445318
2007,64,Hamburg,GER 2nd,1565.43870215595,14,12,8,34,Leverkusen,1524.55898166025
2007,90,Leverkusen,GER 2nd,1528.54344413619,15,6,13,34,Schalke 04,1632.83220814277
2007,101,Hannover,GER 2nd,1516.30377876904,13,10,11,34,Werder Bremen,1685.88809954212
2007,103,Stuttgart,GER 2nd,1513.7114238498,16,4,14,34,Bayern Munich,1765.55790243171
2007,129,Hertha,GER 2nd,1488.81475056275,12,8,14,34,Wolfsburg,1586.19134823563
2007,166,Ein Frankfurt,GER 2nd,1460.44336853232,12,10,12,34,Werder Bremen,1678.47859761187
2007,184,Bochum,GER 2nd,1448.84582727571,10,11,13,34,Werder Bremen,1687.4667699571
2007,197,Dortmund,GER 2nd,1441.45627274876,10,10,14,34,Werder Bremen,1652.99037533266
2007,208,Cottbus,GER 2nd,1432.32975028048,9,9,16,34,Bayern Munich,1741.25053866908
2007,219,Nurnberg,GER 2nd,1414.0672999479,7,10,17,34,Wolfsburg,1567.48493189757
2007,221,Bielefeld,GER 2nd,1412.20848732854,8,10,16,34,Wolfsburg,1600.16706815136
2007,224,Karlsruhe,GER 2nd,1408.89521646173,11,10,13,34,Schalke 04,1666.91485687827
2007,252,Duisburg,GER 2nd,1352.94099702705,8,5,21,34,Werder Bremen,1617.28067087449
2007,254,Hansa Rostock,GER 2nd,1351.58180029992,8,6,20,34,Hertha,1522.52921126793
