season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2006,5,Ajax,NED 1st,1756.16113670007,23,6,5,34,PSV Eindhoven,1738.45963393349
2006,10,AZ Alkmaar,NED 1st,1719.76790086966,21,9,4,34,PSV Eindhoven,1763.97720199355
2006,11,PSV Eindhoven,NED 1st,1704.47507331119,23,6,5,34,Ajax,1780.53118028577
2006,28,Twente,NED 1st,1636.39275362386,19,9,6,34,AZ Alkmaar,1741.34719936229
2006,48,Heerenveen,NED 1st,1585.27449558527,16,7,11,34,Ajax,1720.98549099989
2006,50,Roda JC,NED 1st,1584.22644841722,15,9,10,34,PSV Eindhoven,1790.70795676618
2006,88,Utrecht,NED 1st,1534.88195132349,13,9,12,34,Heerenveen,1588.66531768451
2006,98,Groningen,NED 1st,1520.65406606569,15,6,13,34,Roda JC,1579.58037981045
2006,159,Nijmegen,NED 1st,1466.30814874346,12,8,14,34,PSV Eindhoven,1704.32752866743
2006,187,NAC Breda,NED 1st,1447.35615835341,12,7,15,34,Feyenoord,1556.48030091293
2006,193,Feyenoord,NED 1st,1443.65108011176,15,8,11,34,AZ Alkmaar,1745.63228164505
2006,194,Vitesse,NED 1st,1440.70174340175,10,8,16,34,Ajax,1737.75953695587
2006,224,Sparta,NED 1st,1407.66077819706,10,7,17,34,Ajax,1764.56661722914
2006,232,Heracles,NED 1st,1390.34679848197,7,11,16,34,Twente,1636.38084038882
2006,237,Willem II,NED 1st,1378.9354497756,8,7,19,34,Utrecht,1534.88033189901
2006,241,Waalwijk,NED 1st,1373.4237704701,6,9,19,34,Roda JC,1568.22299310746
2006,248,Excelsior,NED 1st,1359.12220747369,8,6,20,34,AZ Alkmaar,1738.65624990799
2006,268,Den Haag,NED 1st,1250.66003909475,3,8,23,34,Groningen,1532.57308181245
