season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2015,27,Cagliari,ITA 2nd,1640.80622237077,25,8,9,42,Pescara,1613.50088520857
2015,28,Trapani,ITA 2nd,1637.33304213057,20,13,9,42,Crotone,1617.15804668533
2015,43,Crotone,ITA 2nd,1605.06709617636,23,13,6,42,Cagliari,1672.27714903393
2015,48,Pescara,ITA 2nd,1594.52536865252,21,9,12,42,Cagliari,1674.79781085564
2015,56,Cesena,ITA 2nd,1582.70057778948,19,11,12,42,Cagliari,1689.0882746934
2015,61,Novara,ITA 2nd,1572.1591883871,19,10,13,42,Cagliari,1674.69200533081
2015,67,Bari,ITA 2nd,1552.5840030305,19,11,12,42,Cesena,1604.47678515095
2015,73,Virtus Entella,ITA 2nd,1548.92703895529,17,13,12,42,Cesena,1593.06867499807
2015,79,Spezia,ITA 2nd,1538.70409130065,17,15,10,42,Cagliari,1637.67592723008
2015,137,Perugia,ITA 2nd,1478.13819755941,14,13,15,42,Crotone,1673.54580780717
2015,139,Ternana,ITA 2nd,1477.29265881872,15,8,19,42,Pescara,1593.27798105894
2015,167,Latina,ITA 2nd,1457.31232198462,10,16,16,42,Cesena,1619.25798654907
2015,168,Salernitana,ITA 2nd,1457.19490733594,9,18,15,42,Cesena,1594.08900765088
2015,171,Pro Vercelli,ITA 2nd,1453.14176562216,11,13,18,42,Pescara,1585.33565446675
2015,174,Virtus Lanciano,ITA 2nd,1449.64156032741,12,12,18,42,Cesena,1587.34858578426
2015,177,Vicenza,ITA 2nd,1448.75722391547,11,16,15,42,Trapani,1592.65378371702
2015,178,Brescia,ITA 2nd,1447.41229673796,14,12,16,42,Cagliari,1699.62361028447
2015,197,Ascoli,ITA 2nd,1431.66554417256,13,8,21,42,Cagliari,1624.70086961386
2015,216,Modena,ITA 2nd,1413.71537525922,11,9,22,42,Novara,1634.58955301751
2015,218,Livorno,ITA 2nd,1409.9039936991,10,12,20,42,Pescara,1594.52534637884
2015,221,Como,ITA 2nd,1404.23528533971,5,18,19,42,Spezia,1580.43244344288
2015,228,Avellino,ITA 2nd,1398.78224043449,13,10,19,42,Cesena,1575.65597691621
