season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2008,11,Wolfsburg,GER 2nd,1725.49107341923,21,6,7,34,Bayern Munich,1668.42034652135
2008,24,Bayern Munich,GER 2nd,1673.86491722258,20,7,7,34,Wolfsburg,1692.95877541466
2008,29,Stuttgart,GER 2nd,1651.13454062632,19,7,8,34,Wolfsburg,1709.02221291062
2008,36,Dortmund,GER 2nd,1626.15702576691,15,14,5,34,Stuttgart,1642.60467087918
2008,84,Hoffenheim,GER 2nd,1539.90270211531,15,10,9,34,Wolfsburg,1664.42058817656
2008,86,Hertha,GER 2nd,1537.68837697814,19,6,9,34,Bayern Munich,1683.43300048791
2008,90,Werder Bremen,GER 2nd,1532.95945790216,12,9,13,34,Bayern Munich,1687.31274729407
2008,91,Schalke 04,GER 2nd,1532.34177456573,14,8,12,34,Bayern Munich,1660.08922325395
2008,93,Hamburg,GER 2nd,1529.56137575148,19,4,11,34,Bayern Munich,1683.87585423021
2008,111,Leverkusen,GER 2nd,1503.3755668933,14,7,13,34,Wolfsburg,1679.66468155208
2008,183,Hannover,GER 2nd,1440.95320291769,10,10,14,34,Bayern Munich,1657.45746414538
2008,221,Bochum,GER 2nd,1405.58564548178,7,11,16,34,Hoffenheim,1559.94133543698
2008,224,FC Koln,GER 2nd,1398.64950778835,11,6,17,34,Bayern Munich,1669.82679869604
2008,228,Karlsruhe,GER 2nd,1392.66965403263,8,5,21,34,Wolfsburg,1711.54445916144
2008,237,M'gladbach,GER 2nd,1383.39170270121,8,7,19,34,Schalke 04,1564.91404098104
2008,238,Cottbus,GER 2nd,1383.06309553598,8,6,20,34,Wolfsburg,1726.22350494007
2008,241,Ein Frankfurt,GER 2nd,1378.94863910456,8,9,17,34,Karlsruhe,1480.5963247519
2008,249,Bielefeld,GER 2nd,1364.26174119664,4,16,14,34,Leverkusen,1601.74011897367
