season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2020,10,Paris SG,FRA 1st,1751.65457472036,26,4,8,38,Lyon,1695.22871353776
2020,12,Lille,FRA 1st,1747.03637324668,24,11,3,38,Paris SG,1735.50285622864
2020,22,Monaco,FRA 1st,1701.4629045298,24,6,8,38,Paris SG,1768.54323418989
2020,25,Lyon,FRA 1st,1685.75408332286,22,10,6,38,Paris SG,1751.2860049889
2020,82,Rennes,FRA 1st,1548.10217615386,16,10,12,38,Monaco,1700.50354783993
2020,94,Marseille,FRA 1st,1531.06779064022,16,12,10,38,Paris SG,1734.9062528364
2020,102,Lens,FRA 1st,1516.80550225165,15,12,11,38,Paris SG,1751.64442005204
2020,117,Montpellier,FRA 1st,1494.74600597139,14,12,12,38,Lyon,1718.55263671637
2020,130,Nice,FRA 1st,1483.42703034719,15,7,16,38,Lyon,1702.28452422464
2020,147,St Etienne,FRA 1st,1470.88915526665,12,10,16,38,Rennes,1559.55364488376
2020,162,Nantes,FRA 1st,1462.08762099564,9,13,16,38,Paris SG,1738.21280774502
2020,167,Strasbourg,FRA 1st,1459.80175108463,11,9,18,38,Monaco,1690.28596266033
2020,172,Reims,FRA 1st,1451.28968281834,9,15,14,38,Montpellier,1522.29038451098
2020,174,Lorient,FRA 1st,1450.33104485076,11,9,18,38,Paris SG,1757.34274277739
2020,184,Metz,FRA 1st,1436.65214592594,12,11,15,38,Lyon,1711.96460801088
2020,210,Bordeaux,FRA 1st,1408.55321915837,13,6,19,38,Rennes,1563.39527498621
2020,220,Brest,FRA 1st,1399.36776904221,11,8,19,38,Lille,1747.4030033006
2020,234,Angers,FRA 1st,1385.82453312639,12,8,18,38,Lille,1743.56773278972
2020,246,Nimes,FRA 1st,1373.53574331625,9,8,21,38,Lille,1740.08245024004
2020,268,Dijon,FRA 1st,1241.6108932308,4,9,25,38,Nice,1525.17991222474
