season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2021,35,Lecce,ITA 2nd,1651.27206409007,19,14,5,38,Cremonese,1620.09754454282
2021,51,Monza,ITA 2nd,1607.29864559139,19,10,9,38,Brescia,1618.78500511035
2021,54,Brescia,ITA 2nd,1604.61771789944,17,15,6,38,Benevento,1615.74783522373
2021,65,Ascoli,ITA 2nd,1591.31256348383,19,8,11,38,Pisa,1598.68664139995
2021,66,Cremonese,ITA 2nd,1590.61198302483,20,9,9,38,Lecce,1651.2688684917
2021,73,Benevento,ITA 2nd,1575.22920022164,18,9,11,38,Monza,1615.84016518133
2021,74,Pisa,ITA 2nd,1568.43378147735,18,13,7,38,Lecce,1674.26525376402
2021,78,Perugia,ITA 2nd,1565.4169947093,14,16,8,38,Cremonese,1625.00030784897
2021,97,Frosinone,ITA 2nd,1528.48377946394,15,13,10,38,Cremonese,1628.4990450901
2021,102,Parma,ITA 2nd,1519.14887435747,11,16,11,38,Benevento,1580.39351124685
2021,117,Cittadella,ITA 2nd,1505.25201503731,13,13,12,38,Lecce,1661.4510002081
2021,123,Ternana,ITA 2nd,1499.75350067464,15,9,14,38,Benevento,1625.05547461993
2021,142,Spal,ITA 2nd,1476.04688708253,9,15,14,38,Benevento,1589.27337152535
2021,154,Como,ITA 2nd,1460.8672279125,11,14,13,38,Brescia,1630.19014929888
2021,189,Vicenza,ITA 2nd,1428.54280367236,9,7,22,38,Lecce,1666.40894437847
2021,197,Reggina,ITA 2nd,1414.90339017943,13,9,16,38,Lecce,1669.95006281776
2021,210,Cosenza,ITA 2nd,1397.0441609658,8,11,19,38,Benevento,1637.73133248678
2021,223,Alessandria,ITA 2nd,1382.91438185771,8,10,20,38,Benevento,1616.78628697813
2021,225,Crotone,ITA 2nd,1381.0401272229,4,14,20,38,Cremonese,1621.6928849637
2021,266,Pordenone,ITA 2nd,1251.80990107557,3,9,26,38,Frosinone,1558.30219842563
