season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2025,2,Bayern Munich,GER 2nd,2026.45469229346,16,2,0,18,Dortmund,1731.17654480491
2025,16,Dortmund,GER 2nd,1731.41006557756,11,6,1,18,Hoffenheim,1664.16986736108
2025,28,Hoffenheim,GER 2nd,1675.29796152456,10,3,4,17,RB Leipzig,1681.41174967216
2025,36,RB Leipzig,GER 2nd,1639.43907335521,10,2,5,17,Stuttgart,1622.35543308077
2025,42,Stuttgart,GER 2nd,1630.52623411136,10,3,5,18,Leverkusen,1610.56762421891
2025,67,Leverkusen,GER 2nd,1581.56103956075,9,2,6,17,RB Leipzig,1653.35727339006
2025,110,Ein Frankfurt,GER 2nd,1505.18294339498,7,6,5,18,Hoffenheim,1682.39213777569
2025,129,Freiburg,GER 2nd,1483.97199901017,6,6,6,18,Stuttgart,1620.86677503164
2025,132,Union Berlin,GER 2nd,1482.89702779248,6,6,6,18,RB Leipzig,1679.20465675038
2025,173,M'gladbach,GER 2nd,1431.51892409058,5,5,8,18,FC Koln,1519.43311833994
2025,194,Wolfsburg,GER 2nd,1407.01113724723,5,4,9,18,M'gladbach,1501.99322996796
2025,206,FC Koln,GER 2nd,1399.25690352202,5,5,8,18,Hoffenheim,1655.73221178032
2025,211,Hamburg,GER 2nd,1389.05917774992,4,5,8,17,Stuttgart,1616.31941032877
2025,216,Werder Bremen,GER 2nd,1379.37030544599,4,6,7,17,St Pauli,1497.54421011313
2025,229,Augsburg,GER 2nd,1358.30731099035,4,4,10,18,Leverkusen,1609.11991827506
2025,244,Mainz,GER 2nd,1319.96432618492,2,6,10,18,Augsburg,1496.36461998608
2025,255,Heidenheim,GER 2nd,1282.61993734057,3,4,11,18,Freiburg,1502.36219519626
2025,256,St Pauli,GER 2nd,1276.1509408079,3,3,11,17,Augsburg,1506.46214512525
