season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2010,3,Fenerbahce,TUR 1st,1836.35476295193,26,4,4,34,Trabzonspor,1794.86482600461
2010,7,Trabzonspor,TUR 1st,1796.78902658526,25,7,2,34,Fenerbahce,1841.08490746274
2010,36,Gaziantepspor,TUR 1st,1611.38652314349,17,8,9,34,Fenerbahce,1793.00331346855
2010,44,Besiktas,TUR 1st,1596.19058417586,15,9,10,34,Bursaspor,1648.05827318883
2010,53,Bursaspor,TUR 1st,1580.74438425121,17,10,7,34,Kayserispor,1573.03554500681
2010,113,Eskisehirspor,TUR 1st,1509.47804663156,12,11,11,34,Besiktas,1602.46302954965
2010,147,Genclerbirligi,TUR 1st,1475.37220585009,10,10,14,34,Buyuksehyr,1517.66979206501
2010,159,Manisaspor,TUR 1st,1466.06838298953,13,4,17,34,Trabzonspor,1806.72425399887
2010,165,Galatasaray,TUR 1st,1462.13856450214,14,4,16,34,Gaziantepspor,1586.40750892903
2010,167,Ankaragucu,TUR 1st,1461.11276213894,10,11,13,34,Fenerbahce,1785.48545621085
2010,169,Kayserispor,TUR 1st,1459.38987324992,14,9,11,34,Fenerbahce,1832.56773336508
2010,175,Antalyaspor,TUR 1st,1456.72332227197,10,12,12,34,Bursaspor,1616.40377298999
2010,176,Karabukspor,TUR 1st,1456.5733805956,12,8,14,34,Gaziantepspor,1617.55230496442
2010,190,Buyuksehyr,TUR 1st,1440.72757497921,12,6,16,34,Besiktas,1599.6342262429
2010,197,Sivasspor,TUR 1st,1437.1596387035,8,11,15,34,Besiktas,1569.41991780397
2010,252,Konyaspor,TUR 1st,1340.38544268166,4,12,18,34,Eskisehirspor,1508.95956082908
2010,258,Bucaspor,TUR 1st,1315.26851282228,6,8,20,34,Gaziantepspor,1622.21441780207
2010,262,Kasimpasa,TUR 1st,1298.13701147585,5,8,21,34,Kayserispor,1518.60652901283
