season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2005,15,Anderlecht,BEL 1st,1701.03605147786,20,10,4,34,Standard,1650.39806723691
2005,31,Gent,BEL 1st,1638.73752998915,18,7,9,34,Standard,1629.41662036582
2005,37,Club Brugge,BEL 1st,1619.51145363677,18,10,6,34,Gent,1611.65637440501
2005,42,Standard,BEL 1st,1612.5810651629,19,8,7,34,Anderlecht,1716.45037345603
2005,69,Genk,BEL 1st,1564.06538134431,16,9,9,34,Gent,1590.28770427277
2005,80,Germinal,BEL 1st,1546.06891877787,13,8,13,34,Anderlecht,1675.09121158841
2005,113,Charleroi,BEL 1st,1504.18241190538,11,12,11,34,Genk,1594.91770805242
2005,116,FC Brussels,BEL 1st,1497.21105141199,12,10,12,34,Standard,1641.86197385891
2005,131,Roeselare,BEL 1st,1482.39800426333,10,11,13,34,Gent,1582.99490948347
2005,137,Lokeren,BEL 1st,1479.17807363741,12,11,11,34,Club Brugge,1640.88060527424
2005,160,Waregem,BEL 1st,1463.91793027531,14,7,13,34,Gent,1638.73503970599
2005,161,Mouscron,BEL 1st,1463.9131093594401,11,4,19,34,Standard,1651.63848693257
2005,191,Cercle Brugge,BEL 1st,1438.85595407345,10,8,16,34,Charleroi,1518.11853876868
2005,203,Westerlo,BEL 1st,1434.08360142117,13,7,14,34,Anderlecht,1714.58296843314
2005,210,St Truiden,BEL 1st,1426.8767258675,8,10,16,34,Anderlecht,1696.81615317694
2005,237,Beveren,BEL 1st,1389.8798971866,9,6,19,34,Standard,1637.57050444033
2005,242,Lierse,BEL 1st,1374.18532042659,8,8,18,34,Waregem,1564.99937699763
2005,252,Louvieroise,BEL 1st,1363.31751978297,4,14,16,34,Charleroi,1510.52080250522
