season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2005,6,Reading,ENG 2nd,1774.28861401121,31,13,2,46,Sheffield United,1669.0810817253
2005,27,Preston,ENG 2nd,1652.34048873404,20,20,6,46,Leeds,1603.28370237792
2005,47,Sheffield United,ENG 2nd,1605.8183499359,26,12,8,46,Watford,1639.08803455758
2005,51,Watford,ENG 2nd,1599.259191622,22,15,9,46,Sheffield United,1658.22122780154
2005,57,Leeds,ENG 2nd,1588.42116586478,21,15,10,46,Watford,1639.45556612773
2005,66,Crystal Palace,ENG 2nd,1568.99350740678,21,12,13,46,Leeds,1627.45459630956
2005,96,Coventry,ENG 2nd,1524.46464687237,16,15,15,46,Watford,1620.54344003431
2005,100,Wolves,ENG 2nd,1521.2264194021,16,19,11,46,Leeds,1600.31454267276
2005,114,Southampton,ENG 2nd,1501.19445632444,13,19,14,46,Cardiff,1520.60275693677
2005,122,Plymouth,ENG 2nd,1490.4754493288401,13,17,16,46,Reading,1774.28509721971
2005,123,Luton,ENG 2nd,1489.00621891268,17,10,19,46,Reading,1804.6393147277
2005,132,Leicester,ENG 2nd,1482.09809019041,13,15,18,46,Sheffield United,1671.64374691349
2005,135,Norwich,ENG 2nd,1479.98178912269,18,8,20,46,Sheffield United,1661.00535157891
2005,136,Hull,ENG 2nd,1479.35318950649,12,16,18,46,Leeds,1608.71888474959
2005,138,Sheffield Weds,ENG 2nd,1477.90092802862,13,13,20,46,Preston,1636.13724121351
2005,150,Stoke,ENG 2nd,1470.37670362835,17,7,22,46,Preston,1626.34703370458
2005,173,Cardiff,ENG 2nd,1454.14766064288,16,12,18,46,Leeds,1614.29325049461
2005,185,Ipswich,ENG 2nd,1445.11122005085,14,14,18,46,Leeds,1580.07470317256
2005,190,Burnley,ENG 2nd,1439.33109311163,14,12,20,46,Watford,1596.07303922163
2005,207,Derby,ENG 2nd,1431.718854279,10,20,16,46,Crystal Palace,1602.82636312405
2005,217,Crewe,ENG 2nd,1418.1370607269,9,15,22,46,Leeds,1597.27104508492
2005,238,QPR,ENG 2nd,1388.69129611844,12,14,20,46,Sheffield United,1639.73197210096
2005,239,Millwall,ENG 2nd,1385.05157933359,8,16,22,46,Watford,1646.7388869919
2005,260,Brighton,ENG 2nd,1332.61202684501,7,17,22,46,Leeds,1630.08346874421
