season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2023,1,Galatasaray,TUR 1st,1960.78387731305,33,3,2,38,Trabzonspor,1609.44376795581
2023,5,Fenerbahce,TUR 1st,1898.73207793373,31,6,1,38,Galatasaray,1971.89600569473
2023,47,Buyuksehyr,TUR 1st,1608.85336656834,18,7,13,38,Samsunspor,1510.79208595701
2023,59,Trabzonspor,TUR 1st,1588.48046269031,21,4,13,38,Fenerbahce,1922.75795284841
2023,88,Alanyaspor,TUR 1st,1538.39278478964,12,16,10,38,Buyuksehyr,1611.02559217317
2023,109,Sivasspor,TUR 1st,1508.92774691596,14,12,12,38,Trabzonspor,1583.34679176721
2023,119,Besiktas,TUR 1st,1495.25493697849,16,8,14,38,Trabzonspor,1573.23549316377
2023,127,Kasimpasa,TUR 1st,1487.66278429535,16,8,14,38,Trabzonspor,1587.2986390287
2023,154,Gaziantep,TUR 1st,1466.44199950422,12,8,18,38,Besiktas,1529.63053554329
2023,155,Konyaspor,TUR 1st,1466.19797944957,9,14,15,38,Buyuksehyr,1568.20352478698
2023,173,Karagumruk,TUR 1st,1444.17322490162,10,10,18,38,Buyuksehyr,1591.3391827213
2023,178,Samsunspor,TUR 1st,1434.24105835754,11,10,17,38,Trabzonspor,1585.2968830019
2023,185,Rizespor,TUR 1st,1430.29669822708,14,8,16,38,Trabzonspor,1601.64795332994
2023,189,Antalyaspor,TUR 1st,1427.41438365192,12,13,13,38,Buyuksehyr,1550.34852715708
2023,192,Ankaragucu,TUR 1st,1426.9268386328,8,16,14,38,Buyuksehyr,1582.19269605131
2023,196,Hatayspor,TUR 1st,1424.29716731329,9,14,15,38,Galatasaray,1961.53491690997
2023,206,Ad. Demirspor,TUR 1st,1407.38444084998,10,14,14,38,Trabzonspor,1600.68983925158
2023,217,Kayserispor,TUR 1st,1394.48649460562,11,12,15,38,Trabzonspor,1606.22067119888
2023,230,Pendikspor,TUR 1st,1369.58121944929,9,10,19,38,Besiktas,1540.82604140931
2023,262,Istanbulspor,TUR 1st,1221.47045757219,4,7,27,38,Hatayspor,1520.01822562188
