season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2014,22,Troyes,FRA 2nd,1686.3689771533,24,6,8,38,Brest,1602.14766280517
2014,52,Angers,FRA 2nd,1599.52024389671,18,10,10,38,Dijon,1584.73773412339
2014,54,Ajaccio GFCO,FRA 2nd,1588.67128746018,18,11,9,38,Angers,1598.48854218594
2014,73,Nancy,FRA 2nd,1559.68261827325,15,13,10,38,Troyes,1700.47110205959
2014,76,Laval,FRA 2nd,1556.95806864502,11,21,6,38,Troyes,1715.44551449035
2014,79,Le Havre,FRA 2nd,1554.08200699612,14,13,11,38,Troyes,1695.93837761767
2014,83,Dijon,FRA 2nd,1546.27313752207,17,10,11,38,Brest,1605.98684655935
2014,86,Brest,FRA 2nd,1542.19082240293,14,15,9,38,Troyes,1695.20926881488
2014,97,Auxerre,FRA 2nd,1522.2963614116,12,16,10,38,Troyes,1711.98169685353
2014,115,Niort,FRA 2nd,1500.77438772429,11,17,10,38,Troyes,1694.84199890776
2014,117,Tours,FRA 2nd,1499.5596763666,12,8,18,38,Dijon,1588.75614782439
2014,119,Clermont,FRA 2nd,1495.3523283362,12,13,13,38,Troyes,1692.62317142682
2014,139,Sochaux,FRA 2nd,1479.78876431261,13,13,12,38,Ajaccio GFCO,1561.86589444725
2014,174,Creteil,FRA 2nd,1449.45188578032,10,15,13,38,Laval,1568.16685300902
2014,189,Ajaccio,FRA 2nd,1435.70392597268,9,14,15,38,Troyes,1670.83262857853
2014,191,Valenciennes,FRA 2nd,1434.57687954568,10,12,16,38,Ajaccio GFCO,1604.13524188873
2014,204,Nimes,FRA 2nd,1416.94842250089,12,10,16,38,Angers,1599.51966049125
2014,217,Orleans,FRA 2nd,1399.85721061259,9,13,16,38,Brest,1550.96026970741
2014,236,Arles,FRA 2nd,1369.50799554742,7,9,22,38,Brest,1590.74929427943
2014,240,Chateauroux,FRA 2nd,1362.43499953955,7,11,20,38,Auxerre,1549.43510413035
