season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2005,9,Porto,POR 1st,1767.39445867862,24,7,3,34,Sp Lisbon,1721.24187994396
2005,14,Sp Lisbon,POR 1st,1704.69010177846,22,6,6,34,Benfica,1667.77827990357
2005,38,Benfica,POR 1st,1618.81771007609,20,7,7,34,Porto,1765.47144295766
2005,65,Sp Braga,POR 1st,1569.51278988118,17,7,10,34,Sp Lisbon,1664.01911184039
2005,91,Boavista,POR 1st,1528.3195974742,12,14,8,34,Setubal,1546.7590117354
2005,98,Leiria,POR 1st,1523.3178111783,13,8,13,34,Benfica,1650.47373355111
2005,103,Maritimo,POR 1st,1516.17562152451,10,14,10,34,Sp Braga,1621.73178319898
2005,110,Nacional,POR 1st,1511.46410324424,14,10,10,34,Sp Lisbon,1720.40089889346
2005,117,Est Amadora,POR 1st,1496.27388983927,12,9,13,34,Porto,1763.37037921178
2005,134,Gil Vicente,POR 1st,1480.23067587349,11,7,16,34,Benfica,1612.27432691041
2005,145,Pacos Ferreira,POR 1st,1472.94017335139,11,9,14,34,Sp Lisbon,1708.79666433765
2005,168,Academica,POR 1st,1456.54251563246,10,9,15,34,Sp Lisbon,1674.88335187668
2005,175,Belenenses,POR 1st,1453.84474327836,11,6,17,34,Sp Braga,1608.91779517665
2005,192,Setubal,POR 1st,1438.80195922886,14,4,16,34,Sp Braga,1606.82866335073
2005,193,Guimaraes,POR 1st,1438.52215178605,8,10,16,34,Benfica,1631.41946749016
2005,211,Naval,POR 1st,1426.34549265161,11,6,17,34,Nacional,1524.99385638186
2005,251,Rio Ave,POR 1st,1365.18582097912,8,10,16,34,Est Amadora,1502.92190812325
2005,267,Penafiel,POR 1st,1231.6203835438,2,9,23,34,Maritimo,1541.11901027871
