season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2018,22,Genk,BEL 1st,1681.55885481493,18,9,3,30,Anderlecht,1622.23872496489
2018,27,Club Brugge,BEL 1st,1653.56751700238,16,8,6,30,Genk,1724.07090035369
2018,48,Standard,BEL 1st,1603.16960047117,15,8,7,30,Club Brugge,1716.0545978885
2018,54,Anderlecht,BEL 1st,1590.04266100435,15,6,9,30,Standard,1589.00695847569
2018,59,Gent,BEL 1st,1584.49827166816,15,5,10,30,Standard,1608.73082940355
2018,72,St Truiden,BEL 1st,1563.6923328301,12,11,7,30,Anderlecht,1623.8779945996
2018,76,Mouscron,BEL 1st,1558.53153938911,11,7,12,30,Genk,1725.61956092295
2018,90,Kortrijk,BEL 1st,1538.26460254099,12,7,11,30,St Truiden,1584.66423323408
2018,101,Antwerp,BEL 1st,1517.07165931012,14,7,9,30,Standard,1582.64071015887
2018,135,Charleroi,BEL 1st,1489.69323897297,12,6,12,30,Club Brugge,1687.65265477855
2018,161,Waregem,BEL 1st,1462.78243083217,8,9,13,30,Club Brugge,1671.5362617223
2018,218,Waasland-Beveren,BEL 1st,1400.35323864099,5,12,13,30,Club Brugge,1662.2056014555
2018,229,Eupen,BEL 1st,1368.44231586536,10,2,18,30,Anderlecht,1631.79441475435
2018,242,Oostende,BEL 1st,1345.8572082609,6,9,15,30,Mouscron,1558.52996035121
2018,249,Cercle Brugge,BEL 1st,1330.18736420227,7,7,16,30,Genk,1720.29124013208
2018,254,Lokeren,BEL 1st,1312.28716419403,5,5,20,30,St Truiden,1606.42803011204
