season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2015,1,Benfica,POR 1st,1910.42542456156,29,1,4,34,Sp Lisbon,1880.75544504523
2015,2,Sp Lisbon,POR 1st,1904.07995090201,27,5,2,34,Benfica,1888.46681327722
2015,19,Porto,POR 1st,1697.25531447126,23,4,7,34,Benfica,1900.1726318698
2015,58,Sp Braga,POR 1st,1578.50353557753,16,10,8,34,Porto,1726.25181598477
2015,63,Arouca,POR 1st,1570.66072972455,13,15,6,34,Benfica,1913.56448738552
2015,106,Rio Ave,POR 1st,1503.58877486764,14,8,12,34,Sp Braga,1584.3739555425
2015,116,Estoril,POR 1st,1491.94200417898,13,8,13,34,Sp Braga,1585.90912939658
2015,141,Pacos Ferreira,POR 1st,1475.9314762736,13,10,11,34,Porto,1691.06198500409
2015,191,Guimaraes,POR 1st,1438.63583708547,9,13,12,34,Porto,1728.15985315337
2015,198,Belenenses,POR 1st,1431.41310453601,10,11,13,34,Sp Braga,1640.32404424137
2015,211,Nacional,POR 1st,1416.64316685256,10,8,16,34,Estoril,1524.52792404869
2015,214,Boavista,POR 1st,1415.63052682765,8,9,17,34,Pacos Ferreira,1521.76312226188
2015,224,Tondela,POR 1st,1403.7225071778,8,6,20,34,Porto,1709.83220856248
2015,234,Moreirense,POR 1st,1392.39351649024,9,9,16,34,Arouca,1543.44550566536
2015,236,Maritimo,POR 1st,1386.48454384353,10,5,19,34,Rio Ave,1547.14169468873
2015,257,Setubal,POR 1st,1339.62485671145,6,12,16,34,Estoril,1525.24135593773
2015,258,Uniao Madeira,POR 1st,1334.11669905053,7,8,19,34,Sp Lisbon,1914.97143410736
2015,261,Academica,POR 1st,1308.94803086762,5,10,19,34,Guimaraes,1523.91295512193
