season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2020,4,Sp Lisbon,POR 1st,1826.53688823849,26,7,1,34,Benfica,1741.93606638381
2020,5,Porto,POR 1st,1814.99709333156,24,8,2,34,Sp Braga,1600.05501519188
2020,7,Benfica,POR 1st,1774.51386648694,23,7,4,34,Sp Lisbon,1835.83367373675
2020,53,Sp Braga,POR 1st,1600.0641526361,19,7,8,34,Benfica,1760.12223404184
2020,97,Santa Clara,POR 1st,1525.22351066803,13,7,14,34,Sp Braga,1592.63226363343
2020,129,Moreirense,POR 1st,1483.86191172731,10,13,11,34,Famalicao,1509.52297364157
2020,141,Pacos Ferreira,POR 1st,1472.96544748048,15,8,11,34,Porto,1811.88658990267
2020,144,Famalicao,POR 1st,1472.19134785655,10,10,14,34,Pacos Ferreira,1561.8537707303
2020,163,Belenenses,POR 1st,1462.08741661633,9,13,12,34,Sp Braga,1625.93292728715
2020,165,Boavista,POR 1st,1461.24404384673,8,12,14,34,Benfica,1796.9928746848
2020,179,Gil Vicente,POR 1st,1442.3218898908,11,6,17,34,Benfica,1754.9409190558
2020,185,Portimonense,POR 1st,1434.45506193491,9,8,17,34,Nacional,1507.284255866
2020,202,Guimaraes,POR 1st,1418.64745839187,12,7,15,34,Santa Clara,1523.22995676602
2020,207,Rio Ave,POR 1st,1410.16000760636,7,13,14,34,Guimaraes,1552.19928715101
2020,233,Farense,POR 1st,1386.46454589188,7,10,17,34,Pacos Ferreira,1500.23775184997
2020,245,Tondela,POR 1st,1375.18341076752,10,6,18,34,Santa Clara,1540.4683881739
2020,247,Maritimo,POR 1st,1371.18316089975,10,5,19,34,Porto,1827.86785941527
2020,265,Nacional,POR 1st,1267.89878572837,6,7,21,34,Farense,1483.52081566998
