season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2015,4,PSV Eindhoven,NED 1st,1851.67146006223,26,6,2,34,Ajax,1856.01170747439
2015,6,Ajax,NED 1st,1841.42643698947,25,7,2,34,PSV Eindhoven,1845.56945289746
2015,25,AZ Alkmaar,NED 1st,1645.67885823102,18,5,11,34,Feyenoord,1634.1256542684
2015,45,Feyenoord,NED 1st,1599.64241142177,19,6,9,34,AZ Alkmaar,1595.56522897568
2015,70,Utrecht,NED 1st,1550.77480119392,15,8,11,34,Ajax,1859.06943073914
2015,102,Vitesse,NED 1st,1506.3438214186299,12,10,12,34,Zwolle,1546.73129514816
2015,110,Zwolle,NED 1st,1500.97766493546,14,6,14,34,Feyenoord,1572.34359880619
2015,112,Groningen,NED 1st,1496.66412737556,14,8,12,34,AZ Alkmaar,1604.34294134337
2015,115,Den Haag,NED 1st,1492.04129029043,10,13,11,34,Feyenoord,1652.24985016209
2015,126,Twente,NED 1st,1484.39073005194,12,7,15,34,Utrecht,1563.82619858771
2015,144,Heracles,NED 1st,1474.19278512693,14,9,11,34,PSV Eindhoven,1840.96839352198
2015,190,Nijmegen,NED 1st,1438.8636177731,13,7,14,34,Feyenoord,1667.85171670325
2015,193,Heerenveen,NED 1st,1438.01112305688,11,9,14,34,AZ Alkmaar,1624.37154091089
2015,242,Roda,NED 1st,1374.41036747193,8,10,16,34,AZ Alkmaar,1615.39782190274
2015,246,Graafschap,NED 1st,1366.84867021018,5,8,21,34,Utrecht,1575.39859518052
2015,251,Willem II,NED 1st,1356.37332599621,6,11,17,34,Utrecht,1561.73110520652
2015,255,Excelsior,NED 1st,1344.301792069,7,9,18,34,Utrecht,1526.1745710245
2015,266,Cambuur,NED 1st,1237.38671632533,3,9,22,34,Nijmegen,1526.34677010858
