season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2021,26,Nott'm Forest,ENG 2nd,1668.3309138126,23,11,12,46,Fulham,1682.61290593272
2021,29,Fulham,ENG 2nd,1662.71786826504,27,9,10,46,Nott'm Forest,1618.85068510184
2021,31,Bournemouth,ENG 2nd,1662.333296896,25,13,8,46,Nott'm Forest,1689.16083376045
2021,45,Huddersfield,ENG 2nd,1621.33099724244,23,13,10,46,Fulham,1720.78161836486
2021,48,Sheffield United,ENG 2nd,1613.2359425659,21,12,13,46,Fulham,1697.69805861468
2021,81,Luton,ENG 2nd,1558.06664269639,21,12,13,46,Nott'm Forest,1661.11893257692
2021,82,Millwall,ENG 2nd,1557.37532142733,18,15,13,46,Sheffield United,1607.15505403007
2021,94,Middlesbrough,ENG 2nd,1535.26256951747,20,10,16,46,Bournemouth,1654.19917586592
2021,106,Preston,ENG 2nd,1515.91411725426,16,16,14,46,Bournemouth,1707.0444634205
2021,107,Blackburn,ENG 2nd,1514.14695465568,19,12,15,46,Bournemouth,1675.79964688411
2021,124,West Brom,ENG 2nd,1499.26683645475,18,13,15,46,Fulham,1718.89236462295
2021,125,Stoke,ENG 2nd,1499.01423006628,17,11,18,46,Nott'm Forest,1629.02544776894
2021,126,Coventry,ENG 2nd,1494.96405458334,17,13,16,46,Fulham,1715.79495428207
2021,135,Swansea,ENG 2nd,1487.16996487572,16,13,17,46,Huddersfield,1598.85571189189
2021,150,QPR,ENG 2nd,1465.15435107695,19,9,18,46,Huddersfield,1572.96027392442
2021,160,Blackpool,ENG 2nd,1455.53268540958,16,12,18,46,Fulham,1703.5457568592701
2021,167,Bristol City,ENG 2nd,1450.749727675,15,10,21,46,Middlesbrough,1578.38086431914
2021,173,Derby,ENG 2nd,1447.29978121114,14,13,19,46,Bournemouth,1703.78452028554
2021,177,Hull,ENG 2nd,1443.69417532353,14,9,23,46,Bournemouth,1641.12953914625
2021,190,Cardiff,ENG 2nd,1428.32650237267,15,8,23,46,Nott'm Forest,1609.69495708951
2021,219,Birmingham,ENG 2nd,1386.29215237321,11,14,21,46,Sheffield United,1613.23589848661
2021,232,Peterboro,ENG 2nd,1373.07163723153,9,10,27,46,Millwall,1545.04912308994
2021,235,Reading,ENG 2nd,1366.60961411367,13,8,25,46,Fulham,1694.89041735811
2021,262,Barnsley,ENG 2nd,1294.13966289951,6,12,28,46,QPR,1573.54086862111
