season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2012,10,Man United,ENG 1st,1756.29543486731,28,5,5,38,Chelsea,1718.08492673752
2012,16,Arsenal,ENG 1st,1688.11780173958,21,10,7,38,Tottenham,1616.05907113856
2012,17,Chelsea,ENG 1st,1681.39123310096,22,9,7,38,Man United,1778.21633114512
2012,25,Man City,ENG 1st,1658.6331271199099,23,9,6,38,Man United,1800.26457293244
2012,26,Tottenham,ENG 1st,1654.31548749833,21,9,8,38,Man United,1758.79405280477
2012,47,Liverpool,ENG 1st,1609.21449442409,16,13,9,38,Tottenham,1652.51723211781
2012,52,Everton,ENG 1st,1598.58746041966,16,15,7,38,Man United,1756.2362911567
2012,160,West Ham,ENG 1st,1460.78760765804,12,10,16,38,Chelsea,1669.12999611512
2012,172,Southampton,ENG 1st,1452.87311396499,9,14,15,38,Man City,1691.63847976926
2012,173,Aston Villa,ENG 1st,1449.60686273484,10,11,17,38,Liverpool,1581.78530100666
2012,174,Norwich,ENG 1st,1449.51862086776,10,14,14,38,Man United,1774.57591202279
2012,181,Swansea,ENG 1st,1443.69617014763,11,13,14,38,Arsenal,1660.87638346199
2012,186,West Brom,ENG 1st,1440.76204344494,14,7,17,38,Chelsea,1693.31950973013
2012,210,Fulham,ENG 1st,1423.6509209709,11,10,17,38,Tottenham,1640.67103458168
2012,212,Stoke,ENG 1st,1421.66517039124,9,15,14,38,Liverpool,1574.21272292952
2012,219,Sunderland,ENG 1st,1407.77264164598,9,12,17,38,Man City,1689.22044198322
2012,230,Wigan,ENG 1st,1391.01393585593,9,9,20,38,Tottenham,1641.82020915996
2012,233,Newcastle,ENG 1st,1387.32504784932,11,8,19,38,Chelsea,1663.2854673709
2012,257,Reading,ENG 1st,1312.50516560327,6,10,22,38,Everton,1593.63289737888
2012,258,QPR,ENG 1st,1312.26765969533,4,13,21,38,Chelsea,1679.47818594903
