season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2023,44,Eibar,ESP 2nd,1613.57853383321,21,8,13,42,Leganes,1612.85332732274
2023,51,Leganes,ESP 2nd,1603.70763783118,20,14,8,42,Espanol,1623.64803142339
2023,53,Valladolid,ESP 2nd,1601.84069589878,21,9,12,42,Eibar,1611.28420512805
2023,57,Espanol,ESP 2nd,1592.53312101889,17,18,7,42,Eibar,1611.53469584948
2023,70,Oviedo,ESP 2nd,1562.16935970176,17,13,12,42,Leganes,1635.3772073505
2023,95,Santander,ESP 2nd,1528.95651346136,18,10,14,42,Leganes,1626.80967996911
2023,97,Levante,ESP 2nd,1525.19427059748,13,20,9,42,Valladolid,1599.84760735047
2023,99,Sp Gijon,ESP 2nd,1522.68387833057,18,11,13,42,Eibar,1617.93859591988
2023,104,Huesca,ESP 2nd,1513.9056644556,11,16,15,42,Ferrol,1540.18482617846
2023,124,Albacete,ESP 2nd,1489.02849525589,12,15,15,42,Eibar,1611.86689469779
2023,131,Burgos,ESP 2nd,1485.6136307987,16,11,15,42,Leganes,1631.28977292539
2023,134,Zaragoza,ESP 2nd,1481.60925783194,12,15,15,42,Leganes,1650.55424567077
2023,136,Tenerife,ESP 2nd,1479.70075977566,15,11,16,42,Espanol,1625.05933666649
2023,143,Cartagena,ESP 2nd,1474.58805025607,14,9,19,42,Oviedo,1583.34054748468
2023,156,Mirandes,ESP 2nd,1462.98878258054,12,13,17,42,Oviedo,1561.96971116503
2023,159,Ferrol,ESP 2nd,1462.77647971673,15,14,13,42,Valladolid,1580.43471154123
2023,160,Elche,ESP 2nd,1462.53969543194,16,11,15,42,Leganes,1628.5451011502
2023,161,Amorebieta,ESP 2nd,1461.06611097035,11,12,19,42,Levante,1540.75040075298
2023,175,Eldense,ESP 2nd,1440.90159848089,12,14,16,42,Eibar,1590.3097170389
2023,187,Alcorcon,ESP 2nd,1429.90709520759,10,14,18,42,Valladolid,1600.76990435744
2023,212,Andorra,ESP 2nd,1403.04024104416,11,10,21,42,Leganes,1603.70757489852
2023,213,Villarreal B,ESP 2nd,1401.67012752071,11,10,21,42,Espanol,1633.0839180831
