season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2011,15,Celta,ESP 2nd,1714.89335187353,26,7,9,42,Almeria,1625.41700904309
2011,17,La Coruna,ESP 2nd,1707.31460658356,29,4,9,42,Celta,1702.01068312735
2011,29,Valladolid,ESP 2nd,1653.96296476662,23,13,6,42,Cordoba,1560.09929325902
2011,46,Alcorcon,ESP 2nd,1609.7580710178,21,10,11,42,La Coruna,1705.85373182999
2011,51,Almeria,ESP 2nd,1596.76859461121,18,16,8,42,La Coruna,1720.70084109608
2011,65,Hercules,ESP 2nd,1560.08631049594,22,6,14,42,La Coruna,1711.04431599002
2011,68,Cordoba,ESP 2nd,1558.45175512494,20,11,11,42,Valladolid,1659.52876219735
2011,91,Barcelona B,ESP 2nd,1527.9446321885,16,11,15,42,Celta,1671.48568206781
2011,97,Girona,ESP 2nd,1517.95140517983,12,13,17,42,La Coruna,1718.63459574828
2011,106,Numancia,ESP 2nd,1513.32517445149,15,12,15,42,Almeria,1627.52665388793
2011,127,Las Palmas,ESP 2nd,1491.15710950267,16,10,16,42,Celta,1731.63403118692
2011,153,Huesca,ESP 2nd,1465.51042483375,14,9,19,42,Almeria,1583.58844072931
2011,162,Villarreal B,ESP 2nd,1459.49443042746,14,10,18,42,Almeria,1624.31727733329
2011,181,Recreativo,ESP 2nd,1443.24966236709,12,11,19,42,Hercules,1584.92232958545
2011,191,Xerez,ESP 2nd,1437.48937655606,13,11,18,42,La Coruna,1712.57014069468
2011,199,Cartagena,ESP 2nd,1426.77664820555,9,13,20,42,La Coruna,1659.53873862508
2011,208,Guadalajara,ESP 2nd,1417.67636369478,14,7,21,42,Valladolid,1681.74378192389
2011,216,Elche,ESP 2nd,1410.46754925164,17,6,19,42,Celta,1722.49588449687
2011,224,Sabadell,ESP 2nd,1391.38791229249,11,13,18,42,La Coruna,1710.32860672725
2011,234,Murcia,ESP 2nd,1377.64465422644,13,8,21,42,Valladolid,1665.59870366552
2011,237,Gimnastic,ESP 2nd,1372.21166706161,6,13,23,42,Alcorcon,1588.71575849224
2011,247,Alcoyano,ESP 2nd,1346.47733528706,9,10,23,42,La Coruna,1686.17260273241
