season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2022,3,Galatasaray,TUR 1st,1858.45333548147,28,4,4,36,Besiktas,1743.99846468028
2022,8,Besiktas,TUR 1st,1789.52208942191,23,9,4,36,Galatasaray,1850.58099557629
2022,15,Fenerbahce,TUR 1st,1723.06863041435,25,5,6,36,Ad. Demirspor,1667.1089476619
2022,33,Ad. Demirspor,TUR 1st,1653.75767759867,20,9,7,36,Karagumruk,1568.05082397495
2022,58,Buyuksehyr,TUR 1st,1589.95209901179,18,8,10,36,Besiktas,1794.37587413353
2022,73,Karagumruk,TUR 1st,1565.31036406415,13,12,11,36,Trabzonspor,1583.03188912512
2022,88,Trabzonspor,TUR 1st,1546.04051876973,17,6,13,36,Fenerbahce,1742.8820106708
2022,93,Konyaspor,TUR 1st,1538.9232221884,12,15,9,36,Galatasaray,1862.72353856174
2022,152,Kasimpasa,TUR 1st,1466.9721295937,12,7,17,36,Trabzonspor,1556.73503197196
2022,167,Istanbulspor,TUR 1st,1455.32250826152,12,5,19,36,Buyuksehyr,1578.52912769268
2022,175,Sivasspor,TUR 1st,1446.52325959666,11,8,17,36,Besiktas,1743.8095721248
2022,186,Ankaragucu,TUR 1st,1437.99151682858,12,6,18,36,Konyaspor,1546.44129142056
2022,187,Antalyaspor,TUR 1st,1434.90387688012,11,8,17,36,Karagumruk,1576.01476151439
2022,188,Kayserispor,TUR 1st,1434.69349726968,15,5,16,36,Galatasaray,1830.86267805175
2022,203,Giresunspor,TUR 1st,1416.55453953647,10,10,16,36,Galatasaray,1859.8892736833
2022,207,Alanyaspor,TUR 1st,1408.13978948399,11,8,17,36,Buyuksehyr,1605.5030608184
2022,234,Umraniyespor,TUR 1st,1365.31723587344,7,9,20,36,Trabzonspor,1549.98593595471
2022,267,Gaziantep,TUR 1st,1216.97695400208,6,7,23,36,Konyaspor,1572.15110467609
2022,269,Hatayspor,TUR 1st,1151.57675572328,6,5,25,36,Besiktas,1760.35373079147
