season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2013,4,Benfica,POR 1st,1842.30053602351,23,5,2,30,Sp Lisbon,1727.21568030795
2013,14,Sp Lisbon,POR 1st,1721.79034260809,20,7,3,30,Porto,1690.19226842313
2013,22,Porto,POR 1st,1689.55271899695,19,4,7,30,Benfica,1857.7322266275
2013,39,Estoril,POR 1st,1610.68261154187,15,9,6,30,Sp Lisbon,1736.16030140208
2013,79,Nacional,POR 1st,1548.61017636571,11,12,7,30,Porto,1683.41099268368
2013,93,Setubal,POR 1st,1533.03848146431,10,9,11,30,Estoril,1619.2501539555
2013,131,Maritimo,POR 1st,1485.85956378857,11,8,11,30,Benfica,1841.65032982566
2013,144,Sp Braga,POR 1st,1472.84040062687,10,7,13,30,Estoril,1621.07291103255
2013,159,Academica,POR 1st,1461.67100294448,9,10,11,30,Porto,1719.1886412158
2013,202,Guimaraes,POR 1st,1412.24653902525,10,5,15,30,Estoril,1605.40510569152
2013,209,Belenenses,POR 1st,1406.21385131472,6,10,14,30,Sp Braga,1515.26277994439
2013,212,Arouca,POR 1st,1405.26097529288,8,7,15,30,Nacional,1536.74604669979
2013,215,Rio Ave,POR 1st,1399.53492452678,8,8,14,30,Estoril,1616.63492483052
2013,232,Gil Vicente,POR 1st,1381.25702245725,8,7,15,30,Nacional,1564.49055221577
2013,254,Pacos Ferreira,POR 1st,1320.92578186108,6,6,18,30,Maritimo,1501.11408921691
2013,259,Olhanense,POR 1st,1308.21507116168,6,6,18,30,Porto,1692.98555905328
