season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2023,14,Club Brugge,BEL 1st,1760.49128407447,21,12,7,40,Anderlecht,1711.5707030441
2023,17,St. Gilloise,BEL 1st,1736.90479030337,25,9,6,40,Club Brugge,1701.17971716823
2023,24,Anderlecht,BEL 1st,1674.65283876196,22,11,7,40,St. Gilloise,1712.56157540262
2023,31,Gent,BEL 1st,1642.9149043897,21,11,9,41,Club Brugge,1761.30580311688
2023,52,Cercle Brugge,BEL 1st,1602.10450724947,17,9,14,40,St. Gilloise,1727.22264752901
2023,74,Antwerp,BEL 1st,1560.06034233867,16,10,14,40,Club Brugge,1710.84603684363
2023,82,Genk,BEL 1st,1547.66108184746,16,12,13,41,St. Gilloise,1742.33088839899
2023,87,Mechelen,BEL 1st,1540.45934361862,18,7,15,40,St. Gilloise,1759.37315864544
2023,158,St Truiden,BEL 1st,1462.78538242943,13,14,13,40,Club Brugge,1705.89165631062
2023,165,Oud-Heverlee Leuven,BEL 1st,1453.01126810125,11,11,18,40,Gent,1630.95561229699
2023,190,Charleroi,BEL 1st,1426.95004158515,12,9,15,36,Antwerp,1582.124045805
2023,218,Westerlo,BEL 1st,1393.17845022883,8,12,19,39,Cercle Brugge,1564.92194187064
2023,221,Standard,BEL 1st,1390.09540421586,8,15,16,39,Club Brugge,1731.97001779654
2023,253,Kortrijk,BEL 1st,1289.22547339187,8,7,21,36,Anderlecht,1723.10939195868
2023,258,RWD Molenbeek,BEL 1st,1276.41522896252,7,9,20,36,Cercle Brugge,1607.94289915316
2023,261,Eupen,BEL 1st,1243.08965850138,8,4,24,36,Antwerp,1591.27458591551
