season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2016,8,Chelsea,ENG 1st,1814.41961376687,30,3,5,38,Tottenham,1772.21607849482
2016,10,Tottenham,ENG 1st,1798.99450395926,26,8,4,38,Chelsea,1840.11586875821
2016,21,Man City,ENG 1st,1694.72455703252,23,9,6,38,Arsenal,1690.52380457195
2016,24,Liverpool,ENG 1st,1674.37885664179,22,10,6,38,Chelsea,1808.78289988207
2016,28,Arsenal,ENG 1st,1659.64533095208,23,6,9,38,Chelsea,1794.48770411254
2016,36,Man United,ENG 1st,1633.98251430271,18,15,5,38,Chelsea,1815.30742180159
2016,62,Everton,ENG 1st,1578.30220827609,17,10,11,38,Arsenal,1705.54830506529
2016,153,Bournemouth,ENG 1st,1459.48463018098,12,10,16,38,Liverpool,1703.27086657928
2016,155,Leicester,ENG 1st,1459.00897329544,12,8,18,38,Man City,1694.6314695752
2016,164,Southampton,ENG 1st,1455.18864313983,12,10,16,38,Everton,1565.44404376425
2016,181,West Ham,ENG 1st,1435.76954617452,12,9,17,38,Tottenham,1800.31955101313
2016,186,Stoke,ENG 1st,1434.22768104546,11,11,16,38,Watford,1494.24652749412
2016,196,Crystal Palace,ENG 1st,1424.96743785225,12,5,21,38,Chelsea,1824.58810766931
2016,201,West Brom,ENG 1st,1417.62961586935,12,9,17,38,Arsenal,1649.60745971852
2016,208,Swansea,ENG 1st,1411.60230647255,12,5,21,38,Liverpool,1692.11731544382
2016,223,Burnley,ENG 1st,1391.11011068127,11,7,20,38,Liverpool,1684.32043959475
2016,247,Watford,ENG 1st,1352.16672203717,11,7,20,38,Arsenal,1690.39500729359
2016,254,Hull,ENG 1st,1326.0872290934,9,7,22,38,Liverpool,1679.84417474377
2016,258,Middlesbrough,ENG 1st,1313.79632179797,5,13,20,38,Bournemouth,1506.74515015809
2016,263,Sunderland,ENG 1st,1264.51319742848,6,6,26,38,Bournemouth,1488.42997148542
