season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2025,37,Santander,ESP 2nd,1638.2701472012,12,5,5,22,Castellon,1624.41633736607
2025,48,Castellon,ESP 2nd,1624.45570606108,11,5,6,22,Las Palmas,1629.23153990104
2025,62,Las Palmas,ESP 2nd,1597.39579767618,10,8,4,22,Santander,1648.85596030363
2025,64,Malaga,ESP 2nd,1590.45872583651,10,5,7,22,Las Palmas,1604.78218269304
2025,69,La Coruna,ESP 2nd,1570.30999199795,10,7,5,22,Almeria,1580.85862275007
2025,71,Almeria,ESP 2nd,1569.81611851323,10,6,6,22,Las Palmas,1606.32987081476
2025,83,Cordoba,ESP 2nd,1541.16469758972,8,8,6,22,Castellon,1586.38164744962
2025,84,Burgos,ESP 2nd,1539.18394151589,10,5,7,22,Almeria,1606.76096456385
2025,95,Cadiz,ESP 2nd,1526.43391313963,9,7,6,22,Castellon,1629.90136562189
2025,112,Leganes,ESP 2nd,1497.39069617032,6,8,8,22,Malaga,1566.26186817913
2025,115,Ceuta,ESP 2nd,1496.526946555,9,5,8,22,Almeria,1623.44157387794
2025,124,Sp Gijon,ESP 2nd,1487.41210012879,10,3,9,22,Santander,1644.61960085303
2025,138,Valladolid,ESP 2nd,1478.84284027402,7,7,8,22,Castellon,1608.58932598838
2025,141,Granada,ESP 2nd,1474.72414386333,4,11,7,22,Huesca,1497.0427001984
2025,147,Eibar,ESP 2nd,1470.34003182125,6,7,9,22,Andorra,1526.61750709368
2025,155,Sociedad B,ESP 2nd,1456.5704303865,6,6,10,22,La Coruna,1601.41762805847
2025,161,Andorra,ESP 2nd,1446.99033170326,7,7,8,22,Santander,1642.93165291944
2025,166,Albacete,ESP 2nd,1442.48723349069,7,6,9,22,Castellon,1593.82472475066
2025,198,Huesca,ESP 2nd,1405.31522046069,6,5,11,22,Malaga,1596.20014358267
2025,199,Cultural Leonesa,ESP 2nd,1405.21380673836,7,4,11,22,Santander,1676.50806273471
2025,214,Zaragoza,ESP 2nd,1386.78739693464,5,6,11,22,Santander,1634.56146249771
2025,233,Mirandes,ESP 2nd,1353.90978194175,4,5,13,22,Sp Gijon,1503.38363933638
