season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2022,13,Burnley,ENG 2nd,1739.94963299951,29,14,3,46,Sheffield United,1651.38104833218
2022,31,Sheffield United,ENG 2nd,1663.31504007471,28,7,11,46,Burnley,1720.05236750861
2022,46,Luton,ENG 2nd,1614.63508541586,21,17,8,46,Sheffield United,1645.28695279333
2022,50,Middlesbrough,ENG 2nd,1609.2035579383,22,9,15,46,Sheffield United,1682.80777533273
2022,74,Coventry,ENG 2nd,1565.23893834533,18,16,12,46,Sheffield United,1641.63626043303
2022,75,Sunderland,ENG 2nd,1563.55721497947,18,15,13,46,Middlesbrough,1595.67873851239
2022,78,Swansea,ENG 2nd,1554.92024444603,18,12,16,46,Sunderland,1555.21808553819
2022,105,Millwall,ENG 2nd,1522.51474770088,19,11,16,46,Sheffield United,1662.79711706966
2022,113,West Brom,ENG 2nd,1514.12603629374,18,12,16,46,Middlesbrough,1634.1746784318
2022,117,Blackburn,ENG 2nd,1503.74904950555,20,9,17,46,Sheffield United,1655.30483871777
2022,120,Hull,ENG 2nd,1495.85240054817,14,16,16,46,West Brom,1559.02526946777
2022,129,Watford,ENG 2nd,1488.80699271815,16,15,15,46,Burnley,1738.28119330873
2022,130,Huddersfield,ENG 2nd,1488.1976906948,14,11,21,46,Sheffield United,1675.1799187489
2022,135,Bristol City,ENG 2nd,1483.39524812624,15,14,17,46,Luton,1597.6638319036
2022,145,Stoke,ENG 2nd,1474.70604394489,14,11,21,46,Sheffield United,1676.52487630853
2022,153,Norwich,ENG 2nd,1466.69886739967,17,11,18,46,Millwall,1565.59885599192
2022,173,Preston,ENG 2nd,1447.54224466793,17,12,17,46,Luton,1612.6550922108
2022,182,Rotherham,ENG 2nd,1441.57548667094,11,17,18,46,Sheffield United,1664.19382329269
2022,197,Cardiff,ENG 2nd,1424.9964608803,13,10,23,46,Middlesbrough,1576.99698810806
2022,200,Birmingham,ENG 2nd,1420.64457152438,14,11,21,46,West Brom,1575.42082467221
2022,214,Reading,ENG 2nd,1398.92375831835,13,11,22,46,Middlesbrough,1585.73574892012
2022,218,Wigan,ENG 2nd,1392.64846960418,10,15,21,46,Luton,1599.00977576314
2022,233,Blackpool,ENG 2nd,1371.98149991091,11,11,24,46,Coventry,1543.99821844058
2022,242,QPR,ENG 2nd,1352.82071729173,13,11,22,46,Burnley,1744.60288282955
