season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2006,16,Lyon,FRA 1st,1680.7834339946,24,9,5,38,Marseille,1641.92198806092
2006,43,Marseille,FRA 1st,1595.66034769657,19,7,12,38,Rennes,1555.85042758442
2006,60,Rennes,FRA 1st,1569.57493626927,14,15,9,38,Lyon,1744.69269768736
2006,73,Monaco,FRA 1st,1551.55759990034,13,12,13,38,Lyon,1690.19017644708
2006,90,Auxerre,FRA 1st,1534.0362185298,13,15,10,38,Lens,1575.92048405382
2006,95,Paris SG,FRA 1st,1524.96005156979,12,12,14,38,Lens,1563.72983762729
2006,96,Bordeaux,FRA 1st,1523.5326160149,16,9,13,38,Lyon,1725.35100577121
2006,109,Lens,FRA 1st,1508.70837936496,15,12,11,38,Bordeaux,1532.32573023754
2006,112,Toulouse,FRA 1st,1507.20180051141,16,8,14,38,Lyon,1753.0670983934
2006,132,Le Mans,FRA 1st,1491.34036573625,11,16,11,38,Marseille,1594.68347826735
2006,135,Sochaux,FRA 1st,1487.53634752458,15,12,11,38,Marseille,1581.16965609575
2006,147,Nice,FRA 1st,1479.75784405348,9,16,13,38,Marseille,1625.97115199934
2006,165,Nancy,FRA 1st,1461.26476185482,13,10,15,38,Marseille,1577.90325274652
2006,167,St Etienne,FRA 1st,1459.2329755811,14,7,17,38,Monaco,1538.51856346867
2006,174,Lorient,FRA 1st,1455.53157973707,12,13,13,38,Marseille,1610.61510989498
2006,176,Lille,FRA 1st,1454.27464182412,13,11,14,38,Marseille,1595.66578490552
2006,184,Valenciennes,FRA 1st,1449.03131301676,11,10,17,38,Rennes,1540.28704407075
2006,195,Sedan,FRA 1st,1438.89216839785,7,14,17,38,Rennes,1558.30447624278
2006,209,Troyes,FRA 1st,1431.68076480556,9,12,17,38,Lyon,1699.1232507723
2006,231,Nantes,FRA 1st,1395.44185361676,7,14,17,38,Marseille,1649.74220008314
