season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2021,20,Fenerbahce,TUR 1st,1682.7069353602,21,10,7,38,Konyaspor,1613.42123393992
2021,22,Trabzonspor,TUR 1st,1677.72874815224,23,12,3,38,Fenerbahce,1692.37748299169
2021,42,Buyuksehyr,TUR 1st,1632.31643060697,19,8,11,38,Trabzonspor,1698.22361711938
2021,52,Antalyaspor,TUR 1st,1607.14061811806,16,11,11,38,Trabzonspor,1737.40600537769
2021,62,Konyaspor,TUR 1st,1594.93504623363,20,8,10,38,Fenerbahce,1662.30071048376
2021,68,Kasimpasa,TUR 1st,1587.04445011715,15,8,15,38,Ad. Demirspor,1572.02294489396
2021,77,Alanyaspor,TUR 1st,1566.29617788429,19,7,12,38,Fenerbahce,1675.62956901692
2021,80,Besiktas,TUR 1st,1561.43829466938,15,14,9,38,Alanyaspor,1579.10823716487
2021,108,Sivasspor,TUR 1st,1513.78261187942,14,12,12,38,Konyaspor,1644.30354904801
2021,113,Karagumruk,TUR 1st,1509.83600330895,16,9,13,38,Buyuksehyr,1638.44457451522
2021,115,Ad. Demirspor,TUR 1st,1508.83070307207,15,10,13,38,Fenerbahce,1624.86071243364
2021,119,Galatasaray,TUR 1st,1501.10066221496,14,10,14,38,Konyaspor,1607.8739566953
2021,144,Hatayspor,TUR 1st,1473.64656858885,15,8,15,38,Besiktas,1579.3788146602801
2021,157,Giresunspor,TUR 1st,1458.82428212927,12,9,17,38,Besiktas,1544.28358511385
2021,168,Gaziantep,TUR 1st,1450.64146748089,12,10,16,38,Fenerbahce,1646.40096808756
2021,169,Kayserispor,TUR 1st,1449.20836049535,12,11,15,38,Buyuksehyr,1629.57261011356
2021,224,Rizespor,TUR 1st,1381.59557811576,10,6,22,38,Trabzonspor,1745.0552241266
2021,234,Altay,TUR 1st,1369.08257542997,9,7,22,38,Besiktas,1586.928101632
2021,265,Goztep,TUR 1st,1260.66579842533,7,7,24,38,Buyuksehyr,1615.07324270457
2021,270,Yeni Malatyaspor,TUR 1st,1213.17868771726,5,5,28,38,Ad. Demirspor,1585.80363126782
