rank,team,elo,wins,losses,best_win_name,best_win_elo
62,Dijon,1537.2959941756512,21.5,16.5,Sedan,1530.549815728234
63,Stuttgart,1535.3852747357614,20.5,13.5,Schalke 04,1581.469472034641
64,Espanol,1533.7214380378057,22,16,Real Madrid,1519.71225631668
65,West Ham,1531.8728669501747,26,20,Wigan,1582.4966889785508
66,Modena,1531.5898692951632,23,19,Torino,1537.2584968847398
67,Guingamp,1531.0492616289202,20.5,17.5,Sedan,1531.9107410806962
68,Doncaster,1530.0777632619727,25,21,Hull,1583.2220818795104
69,Sheffield Weds,1529.985204248226,26.5,19.5,Hull,1584.4856078644023
70,Bolton,1528.6170733275906,21,17,Arsenal,1585.2622080426443
71,Vitesse,1526.9578073478438,19,15,Feyenoord,1535.4138356332896
72,Valencia,1525.7821997117608,22,16,Betis,1551.138666812264
73,St Etienne,1525.2147915181831,20.5,17.5,Marseille,1553.6260191950716
74,Treviso,1522.919676008142,23,19,Genoa,1566.5183656067343
75,Sevilla,1521.7115402803247,21.5,16.5,Villarreal,1549.124077896376
76,Aachen,1520.6148904910974,19,15,Burghausen,1517.947473106445
77,Bari,1520.4433056291032,21.5,20.5,Empoli,1581.521929696944
78,Rennes,1519.742228991846,20,18,Auxerre,1533.920496720072
79,Brest,1518.8619766702338,21,17,Le Mans,1534.6926868029605
80,Greuther Furth,1518.141450385121,19.5,14.5,Aachen,1547.315505606396
81,Verona,1517.7816426247582,23,19,Treviso,1551.070018654792
82,Dresden,1517.1881855983843,17,17,FC Koln,1578.0574097357264
83,Man City,1517.127199191893,19.5,18.5,Chelsea,1554.5726671104742
84,Montpellier,1516.2187674242134,20,18,Dijon,1549.9032057433694
85,Gimnastic,1515.956932526755,22,20,Alaves,1576.203441183997
86,Erzgebirge Aue,1515.6709254100301,18,16,Greuther Furth,1557.5230757982754
87,Paris SG,1513.9691194745694,19.5,18.5,Lyon,1601.9631011689596
88,Liverpool,1513.8479021619598,20.5,17.5,Arsenal,1559.311616256448
89,Hartlepool,1513.8286392614534,25,21,Sheffield Weds,1542.4151228361186
90,Maritimo,1513.7021412061638,18.5,15.5,Sp Lisbon,1547.2227448969675
91,Xerez,1513.6901956132722,22.5,19.5,Celta,1570.377459284578
92,Crotone,1513.430356318957,20,22,Torino,1545.0379466276831
93,Rio Ave,1513.2337531686494,18.5,15.5,Benfica,1577.935483877787
94,Middlesbrough,1513.0087084632275,20.5,17.5,Liverpool,1515.3628096872808
95,Bournemouth,1512.9640591714874,25,21,Bristol City,1532.423898855288
96,Reading,1512.2087776257622,25.5,20.5,Sunderland,1613.1810614134567
97,Ascoli,1512.1873675549346,22.5,19.5,Modena,1542.195340094159
98,Lens,1511.8766458671876,19.5,18.5,Rennes,1531.685802849818
99,Valladolid,1511.2971298969803,22.5,19.5,Alaves,1573.7274461035672
100,Palermo,1511.2784304957436,20.5,17.5,Juventus,1588.6026963842662
101,Everton,1510.7927492813255,21.5,16.5,Man United,1606.3825431980547
102,Sedan,1510.3808713318967,20.5,17.5,Nancy,1563.6780330726092
103,Barnsley,1509.0964520425027,23.5,22.5,Luton,1599.9184480173149
104,Ternana,1508.5211288788448,21.5,20.5,Treviso,1547.9828596882019
105,Millwall,1508.2433351526417,24,22,Ipswich,1585.1500290410718
106,Tenerife,1507.9076345139965,22,20,Celta,1601.9237854412186
107,Strasbourg,1507.5224468925069,18,20,Marseille,1540.262696069658
108,Bradford,1506.5040251455864,24,22,Sheffield Weds,1551.2860064468175
109,Malaga,1505.045279701446,18,20,Sevilla,1540.1064961012842
110,Boavista,1504.0587902142627,18.5,15.5,Porto,1552.1205686554817
111,Sheffield United,1503.5536080305271,24.5,21.5,West Ham,1532.5498859708657
112,Colchester,1503.424923226834,22.5,23.5,Bournemouth,1520.2918263468493
113,Hamburg,1503.3163674966754,17.5,16.5,Schalke 04,1571.075978978169
114,Ajaccio,1502.4072555264468,17.5,20.5,Lille,1567.3979676780039
115,Waalwijk,1501.8645797965955,17,17,AZ Alkmaar,1583.341275548319
116,Leeds,1501.6306106677569,23,23,Sunderland,1564.9972870176443
117,Murcia,1501.1436372237383,19.5,22.5,Cadiz,1552.5867250739143
118,Roda JC,1501.0302240119624,17,17,PSV Eindhoven,1599.034765824054
119,Burghausen,1500.3052683889375,17.5,16.5,Saarbrucken,1519.7749147368781
120,Tottenham,1498.969960897969,19,19,Everton,1559.84744557443
121,Creteil,1498.8924248258882,17.5,20.5,Nancy,1544.2112946467635
122,Sp Gijon,1498.4804953709854,21,21,Alaves,1571.397635406943
123,La Coruna,1498.4238196613082,19.5,18.5,Real Madrid,1575.9907343089178
124,Karlsruhe,1498.3401427688345,16,18,Duisburg,1569.673465749167
125,Catania,1498.063953371198,21,21,Treviso,1546.3474202791579
126,Lorient,1497.288006466315,18,20,Sedan,1520.8060457447195
127,Swindon,1497.2153464070432,23,23,Tranmere,1562.0130008031074
128,Marseille,1496.5589123583534,20,18,Lille,1550.620327992135
129,Belenenses,1496.0249615801226,16.5,17.5,Sp Lisbon,1552.2552795112074
130,Leicester,1495.9229077621173,22.5,23.5,Derby,1567.4373025523842
131,Willem II,1494.1684291164772,16,18,Vitesse,1516.2833552436691
132,Walsall,1493.7127899131763,22,24,Hull,1596.732682180298
133,Nice,1492.774688021286,18,20,Monaco,1561.485283170398
134,Salernitana,1491.7827953824262,19.5,22.5,Genoa,1583.514148382322
135,Getafe,1491.0009842602635,17.5,20.5,Real Madrid,1572.1155938637357
136,Albinoleffe,1489.49210239988,20.5,21.5,Torino,1550.215378327604
137,Cordoba,1489.1601777878172,17,25,Celta,1601.0489694827647
138,Ath Bilbao,1488.992648633093,18.5,19.5,Real Madrid,1588.0240884424884
139,Cardiff,1488.492393691323,20.5,25.5,Reading,1541.142035960248
140,QPR,1488.356311109828,22.5,23.5,Ipswich,1584.532509548531
141,Blackpool,1487.6192299958966,21,25,Brentford,1539.063918282956
142,Messina,1487.2903803025185,18,20,Inter,1598.62339267632
143,Siena,1486.2679174032846,17,21,Milan,1620.6355465404156
144,Setubal,1486.2274125951774,16.5,17.5,Sp Braga,1527.6746818926629
145,Penafiel,1486.0167970582029,15,19,Benfica,1578.392533734372
146,Burnley,1485.6245588237061,22.5,23.5,Wigan,1553.4768833846556
147,Wolfsburg,1485.55878611201,16.5,17.5,Hamburg,1540.74891443794
148,Sochaux,1485.3795463291158,18.5,19.5,Marseille,1542.452590752556
149,Academica,1485.247194985921,14.5,19.5,Boavista,1530.2988887309898
150,Zaragoza,1484.9080709954626,18,20,Villarreal,1547.7752898983586
151,Almeria,1484.5728471055506,19,23,Eibar,1558.6386115244125
152,Ath Madrid,1484.4293449832492,18.5,19.5,Barcelona,1604.942503148235
153,Amiens,1484.130000658457,18,20,Nancy,1557.675042024716
154,Mainz,1483.3061817381076,15.5,18.5,Schalke 04,1588.2796021588954
155,Auxerre,1482.6485967727883,19,19,Metz,1528.594438582756
156,Poli Ejido,1482.413030373441,20,22,Recreativo,1547.0303122858031
157,Arezzo,1482.346845779154,19.5,22.5,Verona,1539.762344221708
158,Gil Vicente,1481.7286386006765,14.5,19.5,Rio Ave,1535.9965289528639
159,Piacenza,1481.694023360983,20,22,Treviso,1554.4344209172552
160,Hannover,1480.9553528010874,16,18,Wolfsburg,1546.403760617766
161,Birmingham,1480.308436515104,17,21,Arsenal,1634.4268564100269
162,Ciudad de Murcia,1480.1420303872858,18.5,23.5,Celta,1590.2896530852356
163,Grenoble,1479.117536010605,18,20,Chateauroux,1539.3118038058083
164,Pontevedra,1478.6999993771274,17,25,Celta,1577.300202829378
165,Sociedad,1478.1830501468598,17,21,Sevilla,1546.4468678562887
166,Milton Keynes Dons,1477.9984493354057,19.5,26.5,Tranmere,1558.049542103367
167,Livorno,1476.7595597062948,17,21,Milan,1591.721580722832
168,Bordeaux,1475.449341525151,18,20,Bastia,1527.67597767099
169,Blackburn,1475.3174663417517,16.5,21.5,Everton,1549.0348326333137
170,Utrecht,1474.4407903196875,16,18,AZ Alkmaar,1596.061398219682
171,Torquay,1474.4369455153894,19.5,26.5,Brentford,1529.6414321541101
172,Nantes,1474.2818138725472,16.5,21.5,Lens,1506.251353619398
173,Stoke,1473.8867231460897,22,24,Wigan,1564.0746997564395
174,Gillingham,1473.843898512803,19,27,Wigan,1575.1247949592464
175,Fulham,1473.735783837663,16,22,Everton,1531.6074698355374
176,Newcastle,1472.422635787742,17,21,Liverpool,1518.7008532364887
177,Unterhaching,1472.2903843779914,14.5,19.5,Aachen,1525.013319726988
178,Ahlen,1472.0265937598435,14.5,19.5,FC Koln,1571.747816179993
179,Elche,1471.5777319283543,20.5,21.5,Ferrol,1531.20909281431
180,Fiorentina,1471.2922728192925,16.5,21.5,Lecce,1529.1444427339766
181,Parma,1471.0526425080104,16,22,Udinese,1531.227613142671
182,Reggina,1471.0426887939032,17,21,Juventus,1572.220199164406
183,Aston Villa,1470.8547990565562,17.5,20.5,Bolton,1535.3588409695114
184,Chesterfield,1470.449511987428,21.5,24.5,Bristol City,1529.2645218552414
185,Lecce,1470.2348571598473,17,21,Palermo,1519.7356268647445
186,Kaiserslautern,1470.0941121997869,15,19,Schalke 04,1562.5068818076456
187,Osasuna,1469.5818258186446,17,21,Villarreal,1548.4194987415553
188,Cesena,1469.1583328107442,19,23,Torino,1524.4483146334987
189,Metz,1469.0316972540313,17,21,Auxerre,1546.8305840907929
190,Gueugnon,1468.8089363597678,18,20,Le Mans,1527.635538231955
191,Groningen,1467.807273652869,14.5,19.5,Feyenoord,1549.5694028119592
192,Santander,1467.7136153492334,16,22,Valencia,1530.9771934862536
193,Cagliari,1467.1491602080905,17,21,Roma,1507.6343298934678
194,Nacional,1466.9222155311559,14.5,19.5,Sp Lisbon,1568.095783519174
195,Cottbus,1466.8399500913001,14.5,19.5,Duisburg,1563.1543848878846
196,Ein Trier,1466.4581621982588,15,19,FC Koln,1574.6763228439463
197,Vicenza,1466.0938403267733,18.5,23.5,Empoli,1559.9488187359877
198,Moreirense,1465.5435741667395,13.5,20.5,Sp Braga,1555.038098217141
199,Coventry,1465.3693894888731,19.5,26.5,Derby,1555.4632070434463
200,Lazio,1465.1517285415227,16.5,21.5,Roma,1511.270162753795
201,Triestina,1465.0196497484378,18,24,Ternana,1523.7614227656723
202,Le Havre,1464.4519721908398,15.5,22.5,Troyes,1577.628165529879
203,Nijmegen,1464.3586227433295,14,20,Feyenoord,1560.5454157546978
204,Caen,1464.307198832665,16,22,Lyon,1599.0667011997093
205,M'gladbach,1463.9481726500335,14,20,Stuttgart,1561.5016204635162
206,Mallorca,1463.7500123394946,14.5,23.5,Espanol,1532.3236665896973
207,Roma,1463.0808081926318,17,21,Cagliari,1507.9875229223028
208,Port Vale,1463.067520275533,19.5,26.5,Luton,1602.5255864726169
209,Leiria,1462.605304945407,15,19,Benfica,1540.3493522275467
210,Malaga B,1462.0683197535986,18,24,Tenerife,1543.3927061140057
211,Laval,1462.056588402628,17,21,Nancy,1554.1006258114703
212,Bologna,1461.1126747173917,16.5,21.5,Milan,1578.7909816125978
213,Charlton,1460.9424822718925,17,21,Everton,1571.647731494408
214,Lleida,1460.7159587050678,18.5,23.5,Valladolid,1524.1998967821985
215,Chievo,1460.6951319248,16,22,Lecce,1519.4250026876127
216,Reims,1459.4789958612446,16.5,21.5,Gueugnon,1518.7474000837533
217,Brescia,1459.241041898488,15,23,Udinese,1510
218,Saarbrucken,1459.2396502443119,14.5,19.5,Duisburg,1573.3995032559521
219,Wrexham,1459.2356185823992,20,26,Hartlepool,1548.1580285070445
220,Pescara,1458.75681498575,18,24,Empoli,1557.5694718562331
221,Bochum,1458.4322688160405,13,21,Stuttgart,1556.423512559967
222,Bielefeld,1457.1713759345212,14.5,19.5,Bayern Munich,1574.7853560697654
223,Oldham,1457.1622973921626,19,27,Hull,1597.9646821548672
224,Nurnberg,1457.0951851079408,14,20,Stuttgart,1546.0528895214677
225,Den Haag,1456.049276277549,13,21,AZ Alkmaar,1579.1374853768152
226,Plymouth,1455.946644811051,19.5,26.5,Wigan,1584.9249452820886
227,Bastia,1455.4926229423581,15,23,Lille,1550.232021968999
228,Oberhausen,1455.1617263955857,13,21,Greuther Furth,1547.0494980983576
229,Brighton,1454.9902549645342,19,27,Sunderland,1569.701790083843
230,West Brom,1453.8639663873994,14,24,Everton,1525.969813150848
231,Essen,1451.6486144978269,13.5,20.5,Duisburg,1569.5589912966377
232,Watford,1450.8151286919851,20,26,Ipswich,1596.8981482695042
233,Ferrol,1450.418960128874,18.5,23.5,Alaves,1518.469737403925
234,Clermont,1450.1880055910522,15.5,22.5,Chateauroux,1546.2703265139605
235,Toulouse,1449.3419509385287,17,21,Lille,1547.5692998870886
236,Angers,1446.1299143770968,15,23,Brest,1540.5153598637905
237,Crewe,1444.7390301203598,19,27,Watford,1519.0321910269865
238,Nott'm Forest,1444.5335761852587,17.5,28.5,Reading,1553.9037671161943
239,Roosendaal,1443.4041964115893,11,23,AZ Alkmaar,1555.799762691187
240,Atalanta,1441.9035464617928,13.5,24.5,Sampdoria,1545.1149646457595
241,Beira Mar,1441.3948762518426,12,22,Porto,1550.5881404960057
242,Terrassa,1440.8428569002597,16,26,Cadiz,1572.3537515175183
243,Erfurt,1440.081646244909,12.5,21.5,Aachen,1534.878335707297
244,Hansa Rostock,1438.909273779168,11.5,22.5,Stuttgart,1578.1845533886824
245,Salamanca,1437.7437073874405,16,26,Elche,1533.645872555463
246,Portsmouth,1436.5046850969525,14.5,23.5,Man United,1530.908265600147
247,Istres,1434.220945264211,13,25,Auxerre,1533.9769345222728
248,Norwich,1432.768721882542,13,25,Man United,1621.9869067613813
249,Southampton,1432.4261214604514,13,25,Liverpool,1524.3812262457932
250,Crystal Palace,1431.8773513286526,13,25,Liverpool,1524.8029950695295
251,NAC Breda,1431.4325741043538,13,21,Vitesse,1506.1194871432342
252,Niort,1425.8057104151403,13,25,Sedan,1526.9741330513136
253,Levante,1424.5127776861427,14,24,Ath Madrid,1519.4415388620023
254,Venezia,1423.1115649592368,14,28,Empoli,1553.2225330099816
255,Estoril,1419.2253281489354,11,23,Belenenses,1518.747405245119
256,Numancia,1415.3381664578378,11.5,26.5,Sevilla,1524.9202617462386
257,Peterboro,1408.3366325570678,15,31,Bournemouth,1534.3471856595881
258,Albacete,1388.8950940567186,11,27,Espanol,1518.9074006078636
259,Rotherham,1378.1628853317288,12,34,Millwall,1522.6569882061847
260,Graafschap,1377.654014665022,7.5,26.5,Heerenveen,1529.6933380947855
261,Den Bosch,1374.5202788391998,7,27,Feyenoord,1587.1146620606758
262,Catanzaro,1367.3112897683109,10.5,31.5,Modena,1509.4992204434345
263,Freiburg,1365.7429815694313,7.5,26.5,Stuttgart,1554.6686070102044
264,Stockport,1352.8378918459366,10,36,Hartlepool,1561.100962152381
