season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2020,34,Empoli,ITA 2nd,1648.32000708608,19,16,3,38,Lecce,1592.73810902614
2020,55,Salernitana,ITA 2nd,1596.13202827033,19,12,7,38,Empoli,1660.12291927657
2020,57,Brescia,ITA 2nd,1584.22168303085,15,11,12,38,Salernitana,1623.57078693068
2020,59,Lecce,ITA 2nd,1583.72624951557,16,14,8,38,Chievo,1573.83882938659
2020,63,Monza,ITA 2nd,1577.14919994767,17,13,8,38,Salernitana,1611.48350887792
2020,72,Venezia,ITA 2nd,1566.61842845715,15,14,9,38,Empoli,1671.26434463739
2020,75,Chievo,ITA 2nd,1557.46930319162,14,14,10,38,Cittadella,1590.68065683284
2020,87,Cittadella,ITA 2nd,1542.33592004202,15,12,11,38,Lecce,1626.96193123024
2020,100,Reggina,ITA 2nd,1517.67931574834,12,14,12,38,Monza,1605.28586352223
2020,101,Cremonese,ITA 2nd,1517.21119930471,12,12,14,38,Brescia,1515.29538332441
2020,118,Spal,ITA 2nd,1494.02903515754,14,14,10,38,Lecce,1634.54180409596
2020,119,Frosinone,ITA 2nd,1493.94116693063,12,14,12,38,Venezia,1574.42955995071
2020,120,Ascoli,ITA 2nd,1493.36723613439,11,11,16,38,Empoli,1675.2867827602
2020,134,Pisa,ITA 2nd,1479.71909585268,11,15,12,38,Monza,1613.50735308797
2020,136,Vicenza,ITA 2nd,1478.36239562383,11,15,12,38,Chievo,1574.15629933346
2020,137,Pordenone,ITA 2nd,1478.21770118649,10,15,13,38,Salernitana,1589.11242636462
2020,231,Cosenza,ITA 2nd,1386.61545236017,6,17,15,38,Chievo,1569.72224927153
2020,250,Reggiana,ITA 2nd,1361.8104628369,9,7,22,38,Monza,1585.68283646543
2020,254,Pescara,ITA 2nd,1350.12824804788,7,11,20,38,Monza,1579.86942543293
2020,262,Virtus Entella,ITA 2nd,1292.94587127516,4,11,23,38,Cittadella,1607.86029954953
