season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2002,20,Monaco,FRA 1st,1647.93942228001,19,10,9,38,Guingamp,1614.24274782487
2002,29,Bordeaux,FRA 1st,1621.15171007119,18,10,10,38,Monaco,1668.39753906618
2002,32,Guingamp,FRA 1st,1610.75769753362,19,5,14,38,Monaco,1658.56530536147
2002,34,Lyon,FRA 1st,1607.82156198911,19,11,8,38,Bordeaux,1620.35122964778
2002,43,Sochaux,FRA 1st,1596.56706806643,17,13,8,38,Lyon,1628.09572829302
2002,54,Auxerre,FRA 1st,1577.53404935305,18,10,10,38,Guingamp,1629.58029140891
2002,65,Lens,FRA 1st,1561.82293853481,14,15,9,38,Monaco,1634.89890509356
2002,88,Paris SG,FRA 1st,1528.82670295239,14,12,12,38,Monaco,1664.85793078815
2002,89,Marseille,FRA 1st,1527.59881256553,19,8,11,38,Monaco,1655.53053011355
2002,114,Nice,FRA 1st,1498.70686184106,13,16,9,38,Monaco,1664.50303927717
2002,135,Nantes,FRA 1st,1485.97753482243,16,8,14,38,Lyon,1625.70210441516
2002,173,Rennes,FRA 1st,1455.7297607748,10,10,18,38,Guingamp,1598.45626193127
2002,183,Bastia,FRA 1st,1447.58502950599,12,11,15,38,Monaco,1640.99494813191
2002,187,Strasbourg,FRA 1st,1445.74243523233,11,12,15,38,Bordeaux,1632.85143841784
2002,201,Lille,FRA 1st,1434.62898341252,10,12,16,38,Lyon,1635.02531756464
2002,209,Montpellier,FRA 1st,1425.18499807029,10,10,18,38,Paris SG,1542.75376096592
2002,221,Ajaccio,FRA 1st,1410.76061873283,9,12,17,38,Auxerre,1578.02065969131
2002,236,Sedan,FRA 1st,1387.20472587578,9,9,20,38,Paris SG,1589.99557980481
2002,241,Le Havre,FRA 1st,1372.19178281695,10,8,20,38,Sochaux,1609.00181167617
2002,245,Troyes,FRA 1st,1356.26730556889,7,10,21,38,Nice,1534.13792330224
