season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2024,1,Galatasaray,TUR 1st,1913.94837348478,30,5,1,36,Fenerbahce,1785.11053744435
2024,10,Fenerbahce,TUR 1st,1772.91598218156,26,6,4,36,Goztep,1576.00813588553
2024,57,Besiktas,TUR 1st,1596.23459821795,17,11,8,36,Galatasaray,1904.56824891079
2024,64,Samsunspor,TUR 1st,1572.63812676124,19,7,10,36,Buyuksehyr,1551.39278778077
2024,75,Trabzonspor,TUR 1st,1551.91602425671,13,12,11,36,Eyupspor,1590.0831905158
2024,101,Buyuksehyr,TUR 1st,1517.02117121247,16,6,14,36,Samsunspor,1609.04841487185
2024,105,Kasimpasa,TUR 1st,1515.6703868047,11,14,11,36,Besiktas,1639.28727345368
2024,112,Rizespor,TUR 1st,1509.95250444831,15,4,17,36,Besiktas,1595.92848648824
2024,114,Goztep,TUR 1st,1506.19526743968,13,11,12,36,Besiktas,1611.87326184804
2024,129,Kayserispor,TUR 1st,1495.46722163581,11,12,13,36,Goztep,1550.29541718448
2024,143,Eyupspor,TUR 1st,1475.65459194657,15,8,13,36,Samsunspor,1624.623796892
2024,145,Alanyaspor,TUR 1st,1473.36072606467,12,9,15,36,Goztep,1570.73165155304
2024,163,Konyaspor,TUR 1st,1455.98504605642,13,7,16,36,Besiktas,1598.74085342759
2024,171,Gaziantep,TUR 1st,1449.1781950198,12,9,15,36,Besiktas,1612.76299629945
2024,202,Bodrumspor,TUR 1st,1417.23721799946,9,10,17,36,Buyuksehyr,1549.02720119824
2024,217,Antalyaspor,TUR 1st,1400.3470301957,12,8,16,36,Samsunspor,1565.40979663681
2024,227,Sivasspor,TUR 1st,1387.72344221831,9,8,19,36,Goztep,1538.10222397216
2024,247,Hatayspor,TUR 1st,1330.74245468057,6,8,22,36,Fenerbahce,1801.03983420931
2024,261,Ad. Demirspor,TUR 1st,1157.81163937529,3,5,28,36,Besiktas,1598.46284027241
