season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2018,29,Brescia,ITA 2nd,1650.50292450047,18,13,5,36,Lecce,1613.22194013607
2018,39,Lecce,ITA 2nd,1622.43642057266,19,9,8,36,Brescia,1675.72893386442
2018,58,Benevento,ITA 2nd,1587.19691928053,17,9,10,36,Brescia,1663.51605735326
2018,63,Palermo,ITA 2nd,1578.71579189412,16,15,5,36,Lecce,1623.35909836089
2018,86,Cittadella,ITA 2nd,1539.72363067471,12,15,9,36,Brescia,1664.19935099761
2018,92,Cremonese,ITA 2nd,1533.97771073882,12,13,11,36,Lecce,1625.80864051983
2018,94,Spezia,ITA 2nd,1530.9423726169,14,9,13,36,Brescia,1644.57167970308
2018,98,Crotone,ITA 2nd,1523.80255829807,11,10,15,36,Palermo,1603.37524572263
2018,103,Pescara,ITA 2nd,1515.97435818465,14,13,9,36,Lecce,1613.88113842451
2018,118,Perugia,ITA 2nd,1505.23435893987,14,8,14,36,Cremonese,1553.64521248721
2018,136,Cosenza,ITA 2nd,1488.78080190507,11,13,12,36,Spezia,1533.22432570923
2018,141,Verona,ITA 2nd,1485.25692849949,13,13,10,36,Spezia,1570.38647440238
2018,153,Foggia,ITA 2nd,1471.06252434867,10,13,13,36,Benevento,1616.10604075292
2018,167,Livorno,ITA 2nd,1455.56852145172,9,12,15,36,Benevento,1604.26634862017
2018,174,Padova,ITA 2nd,1444.92183234309,5,16,15,36,Lecce,1630.2144894619
2018,191,Venezia,ITA 2nd,1429.65002679883,8,14,14,36,Brescia,1638.08764594455
2018,193,Ascoli,ITA 2nd,1428.83136970173,10,13,13,36,Lecce,1611.73228307213
2018,233,Salernitana,ITA 2nd,1365.01459711236,10,8,18,36,Palermo,1635.6813714206
2018,244,Carpi,ITA 2nd,1342.40635213824,7,8,21,36,Spezia,1558.05957037388
