rank,team,elo,wins,losses,best_win_name,best_win_elo
51,Stuttgart,1548.9076431637168,21,13,Dortmund,1552.6326843083473
52,Reading,1547.9895051250785,27,19,Sheffield United,1553.6906034090869
53,Guingamp,1547.7435572407887,21.5,16.5,Lyon,1584.0365570201545
54,Cardiff,1547.149760871927,29,17,Crewe,1531.8487046703447
55,Blackburn,1546.8814306391066,22,16,Arsenal,1607.322887897521
56,Salamanca,1544.139383025936,23,19,Zaragoza,1560.9678447714061
57,Sp Lisbon,1543.772412901832,21,13,Benfica,1612.162149798655
58,Marseille,1543.6872081676709,23,15,Nice,1537.833606021781
59,Liverpool,1542.3394178562962,23,15,Everton,1547.2718061136468
60,Las Palmas,1541.280750160931,24,18,Zaragoza,1543.866919337974
61,Palermo,1540.3087648269855,21.5,16.5,Vicenza,1554.0830886281708
62,Celta,1538.2563335296693,22,16,Sociedad,1595.0442564885898
63,Nott'm Forest,1538.2088227736172,27,19,Reading,1543.8151448719623
64,Milan,1538.147097422852,21.5,12.5,Juventus,1612.68219334925
65,Ipswich,1537.5189460221259,25.5,20.5,Portsmouth,1610.188811980181
66,Ancona,1535.181426412318,22.5,15.5,Vicenza,1555.5859004458307
67,Barcelona,1533.3491942746778,20.5,17.5,Sociedad,1579.7889294944857
68,NAC Breda,1532.114551784492,19.5,14.5,Waalwijk,1516.4778910705468
69,Lens,1531.7520476864756,21.5,16.5,Auxerre,1534.5314418343546
70,Chateauroux,1529.3516332126808,22,16,Lorient,1516.1608146936762
71,Ath Bilbao,1527.8661351395267,20,18,Sociedad,1592.7171344742414
72,Xerez,1526.0179047312388,23.5,18.5,Murcia,1578.5999781212272
73,Chievo,1525.4694782577844,19.5,14.5,Inter,1581.0979841708165
74,Hertha,1524.9918444668133,19,15,Dortmund,1556.4034319345303
75,Levante,1524.8367920173393,24.5,17.5,Eibar,1510.0051995504366
76,Bari,1521.4617146095343,19.5,18.5,Triestina,1560.720950920244
77,Nijmegen,1520.8718387458957,18.5,15.5,NAC Breda,1529.0336111565946
78,Millwall,1519.9205583020685,23.5,22.5,Sheffield United,1575.840148827479
79,Caen,1519.8530585416383,20,18,Metz,1570.4683151422628
80,Triestina,1518.332199278458,21,17,Siena,1550.9631133161115
81,Leiria,1518.0196859070738,18,16,Guimaraes,1536.8221072957642
82,Everton,1517.3825816061478,21,17,Newcastle,1589.9059317622168
83,Valencia,1516.653103385399,21.5,16.5,La Coruna,1597.1179032051773
84,St Etienne,1516.58923229411,19.5,18.5,Toulouse,1599.9179872022248
85,Roma,1516.1799774333133,18,16,Milan,1560.2112625706075
86,Ternana,1516.097493576563,20.5,17.5,Siena,1569.3031769532963
87,Wimbledon,1514.980656788355,23.5,22.5,Portsmouth,1607.39143798469
88,Union Berlin,1514.2607386880318,17.5,16.5,Duisburg,1514.809618528054
89,Heerenveen,1513.1864426701063,17,17,Feyenoord,1549.0056842651115
90,Norwich,1513.0660044869435,25,21,Portsmouth,1567.846719754533
91,Tenerife,1513.0420025537749,22,20,Murcia,1602.0183664630558
92,Vicenza,1511.9230424846428,20.5,17.5,Cagliari,1520.6572728152878
93,Nantes,1511.2300891369273,20,18,Marseille,1555.2748939795138
94,Cagliari,1510.7321373182433,20,18,Ancona,1541.2058224214925
95,Luton,1510.5739715914683,24,22,Cardiff,1567.980931563566
96,Peterboro,1510.182997683943,22,24,Crewe,1578.1570076476323
97,Plymouth,1509.518050346556,24,22,Wigan,1627.313368413737
98,Werder Bremen,1509.3812787926427,18,16,Bayern Munich,1619.8945789507175
99,Gueugnon,1509.3517727135782,18.5,19.5,Toulouse,1575.3935852563206
100,Aachen,1508.2984449813196,18.5,15.5,Mainz,1556.679714740038
101,Compostela,1507.6332557304536,20.5,21.5,Murcia,1596.1339353644164
102,Roda JC,1507.5128977660193,18,16,Nijmegen,1519.8701744652853
103,Nice,1506.925166338799,21,17,Monaco,1570.5761663802193
104,Paris SG,1505.447953131743,20,18,Monaco,1573.740958231338
105,Schalke 04,1504.8978498321671,18.5,15.5,Bayern Munich,1625.1101923237509
106,Utrecht,1503.6776991572478,17.5,16.5,Ajax,1594.5504179269794
107,Burghausen,1503.5901629349169,17,17,FC Koln,1574.0846311736086
108,Betis,1502.8339732585123,20,18,Sociedad,1576.5324273365684
109,Niort,1502.6980226329404,19,19,Chateauroux,1535.0026787992217
110,Mallorca,1502.4147448809845,19,19,Real Madrid,1603.6616856230105
111,Boavista,1501.62570358028,16.5,17.5,Guimaraes,1528.7839902219323
112,Brescia,1501.6051104585758,16.5,17.5,Juventus,1560.4916043085236
113,Pacos Ferreira,1500.9378433016952,16.5,17.5,Porto,1657.0203723696586
114,Amiens,1500.692980386935,18.5,19.5,Toulouse,1587.6724940450097
115,Sp Gijon,1500.0258749063628,21,21,Levante,1555.9414088648637
116,Swindon,1498.7921122698351,22,24,Wigan,1627.6866889703463
117,Colchester,1498.740195649244,22,24,Cardiff,1563.2611940282325
118,Southampton,1498.4905118904787,19.5,18.5,Arsenal,1565.553325708881
119,Guimaraes,1498.2026327864833,18,16,Gil Vicente,1511.9075688501034
120,Preston,1498.1856302972865,22.5,23.5,Leicester,1579.2075354709389
121,Bochum,1497.3833083513439,16.5,17.5,Stuttgart,1567.2507913640588
122,Wolfsburg,1497.2302262239493,16.5,17.5,Dortmund,1545.0181471405629
123,Laval,1495.3594654234273,18.5,19.5,Chateauroux,1524.614219562889
124,Numancia,1494.938777036732,20,22,Sp Gijon,1524.3490898746143
125,Bolton,1494.5826096923429,17,21,Newcastle,1538.5677835164984
126,Hannover,1494.386110526834,15.5,18.5,Hansa Rostock,1517.3274234368484
127,Duisburg,1494.1918630803611,17,17,Freiburg,1597.0400757374932
128,Napoli,1492.761360900352,17.5,20.5,Vicenza,1543.1253636819174
129,Gillingham,1492.7556780445154,23,23,Leicester,1577.352670333479
130,Sevilla,1492.7123396583763,18.5,19.5,Betis,1519.2885654167203
131,Verona,1491.8287960636383,18,20,Triestina,1521.134695047562
132,Osasuna,1491.4819838133446,17.5,20.5,Real Madrid,1579.142515216173
133,AZ Alkmaar,1490.4799185470358,16,18,NAC Breda,1527.0634871086927
134,Getafe,1490.0403403477353,20,22,Xerez,1553.6511150903498
135,Kaiserslautern,1489.3441121853596,15,19,Hamburg,1532.2679741631307
136,Fulham,1489.0701879063508,17.5,20.5,Newcastle,1569.0585041589165
137,M'gladbach,1489.053415622399,15.5,18.5,Dortmund,1559.1005571178125
138,Birmingham,1488.620718361132,17.5,20.5,Liverpool,1528.0975484486762
139,Karlsruhe,1487.3049688561994,15,19,Greuther Furth,1571.677421318054
140,Cordoba,1487.2708900741559,19,23,Zaragoza,1554.6221512096192
141,Atalanta,1487.169791592601,15,19,Roma,1527.6650265562887
142,Ein Trier,1486.9645551559406,17,17,FC Koln,1586.3036634449475
143,Perugia,1486.661889094455,16,18,Milan,1575.0440029309523
144,Terrassa,1486.0597828928423,20.5,21.5,Xerez,1520.7964898814782
145,Maritimo,1485.7936039962797,15.5,18.5,Porto,1635.8623985759655
146,Messina,1485.7573215013877,18,20,Cagliari,1522.7855309747467
147,Man City,1485.5989691675934,18,20,Liverpool,1564.8510500344855
148,West Ham,1485.5786981703213,16,22,Chelsea,1557.5519249878785
149,Rotherham,1485.4342358854778,22,24,Ipswich,1552.520218318428
150,Eibar,1485.1533006479592,19.5,22.5,Albacete,1571.3562824776939
151,Crystal Palace,1484.616961726805,22.5,23.5,Norwich,1539.382371011384
152,Valence,1484.0615716289165,17.5,20.5,Metz,1570.055989827672
153,Munich 1860,1483.9669604008398,16.5,17.5,Werder Bremen,1540.457278290487
154,Moreirense,1483.8739786502101,15,19,Gil Vicente,1517.3861668464533
155,Notts County,1483.381272528479,21,25,Cardiff,1568.709346366184
156,Beira Mar,1482.813194374564,14.5,19.5,Varzim,1519.6273391704158
157,Livorno,1482.693702326995,18.5,19.5,Cagliari,1510.4837619433897
158,Ascoli,1482.216047966916,17.5,20.5,Lecce,1548.544271118737
159,Belenenses,1481.4818246457526,16,18,Guimaraes,1523.4802339687596
160,Almeria,1480.607037350195,19,23,Albacete,1583.9113039846752
161,Twente,1480.6043754153463,15.5,18.5,Waalwijk,1528.0399576717107
162,Nacional,1480.546337102374,15.5,18.5,Benfica,1535.972168912353
163,Middlesbrough,1479.8951473922502,18,20,Newcastle,1585.2703267839959
164,Poli Ejido,1479.884729585981,20,22,Xerez,1536.961649789181
165,Stockport,1479.5428440536582,20,26,Blackpool,1533.6068581268025
166,Lubeck,1479.0474303952014,15.5,18.5,Freiburg,1554.8287080453665
167,Academica,1479.0256440023898,14.5,19.5,Gil Vicente,1521.4391744840368
168,Grenoble,1478.717261657342,18,20,Creteil,1519.1506373165116
169,Reggina,1477.7430881512262,14,20,Juventus,1612.6813689118273
170,Villarreal,1477.7172689836077,17,21,Celta,1535.141520501866
171,Espanol,1477.6909416444082,16.5,21.5,La Coruna,1544.6790842038588
172,Leeds,1477.2143183128785,16.5,21.5,Arsenal,1603.9805769180193
173,Charlton,1476.832238054916,17.5,20.5,Everton,1543.8239439141769
174,Ahlen,1476.6594270525275,14.5,19.5,Mainz,1555.4385261614016
175,Stoke,1476.2093846164016,19,27,Reading,1560.0469668571436
176,Istres,1476.173478010544,16.5,21.5,Le Mans,1553.4954115169094
177,Bastia,1475.6424576593472,17.5,20.5,Lyon,1538.2429683711032
178,Leverkusen,1474.359665625779,14.5,19.5,Bayern Munich,1546.6523173120922
179,Waalwijk,1474.1846132820613,16,18,Feyenoord,1550.3335275200227
180,Malaga,1473.8112213962338,17.5,20.5,Sevilla,1513.7784373927846
181,Hansa Rostock,1473.7661179419124,15,19,Bochum,1528.5950052847
182,Clermont,1473.6859374977373,17,21,Le Mans,1557.2227565762614
183,Valladolid,1473.6442427047361,17,21,Sociedad,1572.8700980842525
184,Catania,1473.613585331155,16,22,Vicenza,1546.5284672145706
185,Sp Braga,1472.2737875254256,15,19,Pacos Ferreira,1509.5
186,Venezia,1471.694597154817,17,21,Sampdoria,1582.4010863722672
187,Leganes,1471.2291743048243,18.5,23.5,Zaragoza,1574.9682105037107
188,Gil Vicente,1471.042630739581,15.5,18.5,Sp Lisbon,1564.285680810015
189,Strasbourg,1470.7303246293973,17,21,Nantes,1547.6946039510362
190,Willem II,1470.4792576379305,15.5,18.5,Roda JC,1517.5485596546607
191,Aston Villa,1469.9846622796424,16.5,21.5,Chelsea,1563.319024636617
192,Nancy,1469.8303445181707,16.5,21.5,Chateauroux,1536.2888764329011
193,Sheffield Weds,1468.7335282412664,18,28,Portsmouth,1618.1804190252842
194,Tottenham,1468.6136150664815,18,20,Everton,1530.8128296830737
195,Braunschweig,1468.5202263732963,13,21,Aachen,1525.748592471785
196,Watford,1468.4282665225771,21.5,24.5,Sheffield United,1568.917417611131
197,Walsall,1467.3788625712218,19.5,26.5,Burnley,1511.833367229614
198,Ath Madrid,1467.2968554520219,17.5,20.5,Valencia,1566.5875259658153
199,Elche,1467.1799061526235,19,23,Zaragoza,1552.3871594086527
200,Cheltenham,1467.122625476963,19,27,Tranmere,1526.751201375353
201,Barnsley,1466.8538199304346,19.5,26.5,Cardiff,1565.999722141354
202,Creteil,1466.2785890272962,17,21,Lorient,1508.7187275444765
203,Modena,1465.931782250113,14.5,19.5,Chievo,1540.2285473883528
204,Bologna,1465.8565972092529,15.5,18.5,Parma,1545.391692377492
205,Port Vale,1463.4748624931551,19.5,26.5,Wigan,1535.0685974369121
206,Empoli,1463.080704747471,14.5,19.5,Milan,1573.3952412179194
207,Lille,1462.7907251183153,16,22,Lyon,1544.153766872482
208,Ferrol,1462.7685423971504,17.5,24.5,Albacete,1595.6849807938922
209,Blackpool,1462.0797995558876,21.5,24.5,Cardiff,1555.6624899202548
210,Santa Clara,1461.0761929002972,13.5,20.5,Guimaraes,1534.108303888691
211,Montpellier,1459.407460132333,15,23,Nantes,1534.9239382751462
212,Brighton,1458.9446510533564,17,29,Reading,1549.1581753762798
213,Santander,1458.0790724174537,15.5,22.5,Valencia,1533.127431486865
214,Rennes,1457.8661766259117,15,23,Guingamp,1534.8183816513363
215,Reutlingen,1455.6362847877826,14,20,Ein Frankfurt,1553.2365527321824
216,Wycombe,1454.8377945761151,19.5,26.5,Bristol City,1573.3528833303512
217,St Pauli,1453.3240425133617,12,22,Ein Trier,1545.1764607121702
218,Groningen,1452.6363617649354,12.5,21.5,Roda JC,1510.693140522529
219,Ajaccio,1452.1178440690512,15,23,Nice,1531.164082848353
220,Burnley,1451.3844316868567,20,26,Leicester,1558.7047804262866
221,Bradford,1449.0237225027442,19,27,Norwich,1559.3464616021572
222,Brentford,1448.745803183778,20,26,Luton,1540.1236703304603
223,Recreativo,1448.2050970436399,14,24,Ath Madrid,1516.371511640634
224,Bielefeld,1448.1675174984682,14,20,Schalke 04,1527.8299036427766
225,Roosendaal,1447.6710779170253,13,21,Feyenoord,1534.9916914916657
226,Genoa,1446.4845668106532,15,23,Ancona,1522.9590123410474
227,Vitesse,1445.7857313186655,12.5,21.5,AZ Alkmaar,1509.2628220061044
228,Reims,1444.1325092496916,14.5,23.5,Amiens,1507.1199199115927
229,Zwolle,1442.469046650845,12,22,Waalwijk,1515.5520568760708
230,Oviedo,1438.9354106449553,15.5,26.5,Murcia,1556.857893602878
231,Cottbus,1438.5935523255514,11.5,22.5,Werder Bremen,1517.3004016337252
232,Oberhausen,1437.8966320949473,13.5,20.5,Freiburg,1544.3580529881253
233,Derby,1437.5480229091115,18.5,27.5,Sheffield United,1537.6689779968133
234,Huddersfield,1437.3275591267795,17,29,Cardiff,1568.0020746696814
235,Wasquehal,1436.81956791355,15,23,Le Mans,1549.0662039714518
236,Setubal,1436.690092019449,12.5,21.5,Sp Lisbon,1563.966926545443
237,Varzim,1434.560057755665,13,21,Guimaraes,1534.8595735158174
238,Le Havre,1430.7917196999226,14,24,Bastia,1531.785297528318
239,Chesterfield,1429.6680155359168,18,28,Bristol City,1572.6684945044126
240,Piacenza,1428.8365280573555,11,23,Milan,1551.8929720614617
241,Beauvais,1428.196727529888,14,24,Grenoble,1517.9759594512316
242,Coventry,1427.6402658024472,19,27,Wolves,1543.3052010284791
243,Mansfield,1423.9587682594963,16,30,Luton,1527.6131437110455
244,Sedan,1422.2021190206021,13.5,24.5,Nice,1549.0193344059383
245,Cosenza,1421.8544419883517,13,25,Triestina,1527.1834679087262
246,Alaves,1418.8723992946545,13.5,24.5,Ath Madrid,1525.2204693752728
247,Vallecano,1416.8631877720327,12.5,25.5,Celta,1538.087553116294
248,Como,1415.5535127355529,10,24,Bologna,1498.389695308365
249,Grimsby,1413.0555583716407,15,31,Burnley,1513.7218435905033
250,Troyes,1412.3432180807633,12,26,Nice,1536.8802832071076
251,Nurnberg,1408.902318343813,11,23,Stuttgart,1566.3610467213978
252,Mannheim,1405.8878758100902,9.5,24.5,Aachen,1526.0025068257614
253,Badajoz,1405.0339179532707,14,28,Tenerife,1530.766600141107
254,Graafschap,1396.4676308786527,8.5,25.5,Utrecht,1532.6849504447366
255,Northampton,1392.208237325886,14.5,31.5,QPR,1528.431941360116
256,Torino,1389.4348985587824,8.5,25.5,Bologna,1518.0309883440707
257,Salernitana,1384.6270873955461,9.5,28.5,Lecce,1534.9550140938761
258,West Brom,1382.966801246161,10,28,Middlesbrough,1517.9941563616783
259,Excelsior,1382.9629214832655,9,25,Roda JC,1525.7656249790025
260,Sunderland,1333.4475081245478,7.5,30.5,Liverpool,1530.1028678313548
