season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2019,1,Celtic,SCO 1st,1904.54886715977,26,2,2,30,Rangers,1755.84845916166
2019,10,Rangers,SCO 1st,1741.80244648665,21,4,4,29,Celtic,1909.41418175913
2019,92,Aberdeen,SCO 1st,1528.80621430899,12,9,9,30,Motherwell,1538.0349363047
2019,116,Livingston,SCO 1st,1512.40965871899,10,9,11,30,Celtic,1911.19783080209
2019,131,Motherwell,SCO 1st,1494.92550812974,14,4,12,30,Aberdeen,1550.68969861582
2019,166,Hibernian,SCO 1st,1460.7372603147,9,10,11,30,Aberdeen,1574.84627319783
2019,171,St Johnstone,SCO 1st,1453.86308963493,8,12,9,29,Aberdeen,1542.38838665432
2019,213,Kilmarnock,SCO 1st,1402.34955356325,9,6,15,30,Rangers,1784.75029428375
2019,220,St Mirren,SCO 1st,1399.32176653891,7,8,15,30,Aberdeen,1535.81772263386
2019,236,Hamilton,SCO 1st,1378.46205496199,6,9,15,30,Rangers,1758.78101440123
2019,242,Hearts,SCO 1st,1371.10674123301,4,11,15,30,Rangers,1808.07549774813
2019,250,Ross County,SCO 1st,1351.66683894909,7,8,15,30,Livingston,1541.56156878122
