season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2023,2,Sp Lisbon,POR 1st,1947.17255847429,29,3,2,34,Benfica,1775.42941551116
2023,13,Benfica,POR 1st,1763.27964467647,25,5,4,34,Sp Lisbon,1947.44836420716
2023,16,Porto,POR 1st,1742.83538866545,22,6,6,34,Benfica,1801.58324839925
2023,37,Sp Braga,POR 1st,1626.56925509688,21,5,8,34,Guimaraes,1600.29521386419
2023,50,Guimaraes,POR 1st,1604.0574101917,19,6,9,34,Sp Lisbon,1933.84642942545
2023,96,Moreirense,POR 1st,1527.03105238651,16,7,11,34,Guimaraes,1606.33561329674
2023,107,Arouca,POR 1st,1512.41408815465,13,7,14,34,Porto,1744.49745397604
2023,125,Rio Ave,POR 1st,1488.61706274925,6,19,9,34,Guimaraes,1614.7837738758
2023,151,Famalicao,POR 1st,1469.21584793045,10,12,12,34,Benfica,1791.02714437869
2023,181,Casa Pia,POR 1st,1431.09879623082,10,8,16,34,Guimaraes,1609.44180645482
2023,198,Gil Vicente,POR 1st,1420.51311321879,9,9,16,34,Guimaraes,1625.09426854979
2023,202,Farense,POR 1st,1409.33542806078,10,7,17,34,Sp Braga,1634.3358865838
2023,216,Estoril,POR 1st,1395.45116688911,9,6,19,34,Porto,1760.95976705855
2023,234,Estrela,POR 1st,1362.46932346099,7,12,15,34,Estoril,1507.35421154225
2023,236,Portimonense,POR 1st,1352.55703734947,8,8,18,34,Guimaraes,1603.98907702648
2023,242,Boavista,POR 1st,1344.42620431416,7,11,16,34,Benfica,1763.14730514224
2023,246,Vizela,POR 1st,1325.86504078089,5,11,18,34,Gil Vicente,1505.29288173702
2023,257,Chaves,POR 1st,1277.09158136932,5,8,21,34,Gil Vicente,1517.9260643092
