season,rank,team,league,elo,wins,draws,losses,games,best_win_name,best_win_elo
2025,14,Hearts,SCO 1st,1747.46632907373,15,5,2,22,Rangers,1674.42156122339
2025,23,Rangers,SCO 1st,1700.21681700063,12,8,2,22,Celtic,1632.02670128299
2025,35,Motherwell,SCO 1st,1639.88089614048,9,10,3,22,Celtic,1650.02703335484
2025,38,Celtic,SCO 1st,1637.47691790578,14,2,6,22,Motherwell,1623.77412470975
2025,58,Hibernian,SCO 1st,1601.77458206373,9,8,5,22,Hearts,1756.15924419663
2025,118,Falkirk,SCO 1st,1490.11497504433,8,6,8,22,Motherwell,1614.25679213937
2025,170,Dundee United,SCO 1st,1437.83584362006,5,10,7,22,Celtic,1653.74909247751
2025,180,Aberdeen,SCO 1st,1422.23807624967,7,4,11,22,Hearts,1769.38128514154
2025,212,Dundee,SCO 1st,1387.21786250184,6,4,12,22,Celtic,1662.7640675007
2025,236,St Mirren,SCO 1st,1344.97502723623,4,7,11,22,Falkirk,1493.46323713893
2025,250,Kilmarnock,SCO 1st,1314.67522913438,2,8,12,22,Dundee United,1520.96076567498
2025,257,Livingston,SCO 1st,1276.12744402912,1,8,13,22,Falkirk,1500
